genes	PR_L1	PR_L2	PR_L3	PR_L4	PR_L5	PR_L6	PR_L7	PR_L8	PR_L9	Rank_L1	Rank_L2	Rank_L3	Rank_L4	Rank_L5	Rank_L6	Rank_L7	Rank_L8	Rank_L9	WPR	RankWPR	Best	BestPR_rank
29107	0	6.936416e-05	0	6.612518e-05	6.628838e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3476	5362	4847	4656	5334	5362	3911	3077	4.43256988143194e-05	1096	3077	306
10360	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
57486	0	6.936416e-05	0	0	6.612703e-05	6.240206e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3476	5362	5362	4823	5239	1168	3789	3048	4.69953164074405e-05	982	1168	306
92579	0	6.936416e-05	0	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	3476	5362	5362	5362	5320	1180	3834	5362	3.21271089024172e-05	1464	1180	306
7957	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.547977e-05	6.872132e-05	0	5362	3474	2644	4752	4776	5362	1224	3836	5362	4.69815334081536e-05	985	1224	306
1951	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	0.000120668104623193	0.000105942230893157	6.872147e-05	0	5362	3474	2643	4726	4627	320	429	3834	5362	6.30846103521236e-05	538	320	306
10153	0	6.938652e-05	6.962784e-05	0	6.615262e-05	0	8.547977e-05	6.872132e-05	0	5362	3475	2847	5362	4786	5362	1224	3836	5362	3.98571033396956e-05	1208	1224	306
51531	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
664	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
8704	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
25814	0	6.936416e-05	0	6.612485e-05	6.61538e-05	0	0	6.86368e-05	6.960749e-05	5362	3476	5362	4849	4785	5362	5362	3911	3077	3.72171844758748e-05	1343	3077	306
9474	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
26985	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
57169	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.863681e-05	6.961675e-05	5362	3474	2643	4726	4653	5334	5362	3907	3018	5.20573738907162e-05	837	2643	306
10285	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
5866	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.94426151889486e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	3425	5362	3911	3077	5.28786247348816e-05	810	2643	306
91942	0	6.936416e-05	0	0	0	6.208609e-05	0	0	0	5362	3476	5362	5362	5362	5361	5362	5362	5362	1.47506735176778e-05	1858	3476	306
54799	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	0	6.958942e-05	5362	3474	2644	4752	4776	5362	5362	5362	3116	3.73573152498041e-05	1334	2644	306
3329	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
11234	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
28964	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
24147	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
130074	0	6.936416e-05	0	6.612518e-05	6.628838e-05	6.222945e-05	0	0	6.958942e-05	5362	3476	5362	4847	4656	5334	5362	5362	3116	3.67351826702477e-05	1354	3116	306
2170	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.861848e-05	0	5362	3474	2643	4726	4653	5334	5362	3913	5362	4.43341722121529e-05	1095	2643	306
8667	0	6.936416e-05	0	0	0	0	0	0	6.958942e-05	5362	3476	5362	5362	5362	5362	5362	5362	3116	1.53911913371339e-05	1840	3116	306
10574	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.861848e-05	0	5362	3474	2643	4726	4653	5334	5362	3913	5362	4.43341722121529e-05	1095	2643	306
84254	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
51526	0	6.936416e-05	0	6.612518e-05	6.628838e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3476	5362	4847	4656	5334	5362	3911	3077	4.43256988143194e-05	1096	3077	306
253982	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
122664	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
8021	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
6462	0	6.936416e-05	0	7.90391072382669e-05	0	6.225888e-05	8.552288e-05	0	0	5362	3476	5362	1693	5362	5325	1210	5362	5362	3.30098944286426e-05	1425	1210	306
5244	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
348487	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
23315	0	6.936416e-05	0	0	0	0	0	6.86368e-05	6.960749e-05	5362	3476	5362	5362	5362	5362	5362	3911	3077	2.29817074812055e-05	1728	3077	306
8928	0	6.938655e-05	6.972362e-05	6.640849e-05	6.629004e-05	6.267651e-05	8.578795e-05	6.876652e-05	6.960752e-05	5362	3474	2605	4449	4580	5030	968	3689	3048	6.1921104084776e-05	572	968	306
2261	0	6.938652e-05	6.962784e-05	0	0	6.208609e-05	0	0	0	5362	3475	2847	5362	5362	5361	5362	5362	5362	2.24599168190959e-05	1742	2847	306
84733	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
377	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
20	0	6.936416e-05	0	6.596306e-05	0	0	8.547977e-05	6.872132e-05	0	5362	3476	5362	4867	5362	5362	1224	3836	5362	3.21009298082225e-05	1465	1224	306
3015	0	6.936416e-05	0	6.612518e-05	6.628838e-05	6.222945e-05	0	7.08773454548533e-05	7.125001e-05	5362	3476	5362	4847	4656	5334	5362	2049	2012	4.47555858676545e-05	1087	2012	306
7077	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
8867	0	6.936416e-05	0	0	6.612703e-05	6.240189e-05	8.552317e-05	0	0	5362	3476	5362	5362	4823	5242	1205	5362	5362	3.16658182741422e-05	1513	1205	306
56034	0	6.936416e-05	0	6.596306e-05	0	6.208609e-05	0	0	0	5362	3476	5362	4867	5362	5361	5362	5362	5362	2.1836193830417e-05	1767	3476	306
161753	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
89795	0	6.936416e-05	0	0	6.612703e-05	6.240189e-05	8.552317e-05	0	0	5362	3476	5362	5362	4823	5242	1205	5362	5362	3.16658182741422e-05	1513	1205	306
26002	0	6.938655e-05	6.972312e-05	6.606361e-05	0	6.225888e-05	8.552288e-05	0	0	5362	3474	2650	4858	5362	5325	1210	5362	5362	3.93359047752654e-05	1255	1210	306
51528	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
182	0	6.938655e-05	6.972312e-05	6.606361e-05	0	6.208609e-05	0	0	6.958942e-05	5362	3474	2650	4858	5362	5361	5362	5362	3116	3.72849312055971e-05	1337	2650	306
2768	0	6.936416e-05	0	0	0	6.208609e-05	0	0	6.958942e-05	5362	3476	5362	5362	5362	5361	5362	5362	3116	2.24688174611405e-05	1741	3116	306
55640	0	6.938652e-05	6.962784e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	3475	2847	5362	4829	5343	5362	5362	5362	2.96058711103667e-05	1578	2847	306
51236	0	6.938652e-05	6.962784e-05	0	6.612703e-05	6.240206e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3475	2847	5362	4823	5239	1168	3789	3048	5.47045597088586e-05	752	1168	306
2125	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
389941	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
284370	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	0	6.958942e-05	5362	3474	2644	4752	4776	5362	5362	5362	3116	3.73573152498041e-05	1334	2644	306
7580	0	6.938652e-05	6.962784e-05	0	6.599208e-05	0	0	6.86368e-05	6.960749e-05	5362	3475	2847	5362	4863	5362	5362	3911	3077	3.78060922058373e-05	1329	2847	306
54816	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
6293	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
57558	0	6.936416e-05	0	0	0	0	0	6.86368e-05	6.960749e-05	5362	3476	5362	5362	5362	5362	5362	3911	3077	2.29817074812055e-05	1728	3077	306
51465	0	6.936416e-05	0	0	0	0	0	0	0	5362	3476	5362	5362	5362	5362	5362	5362	5362	7.67304739367114e-06	1892	3476	306
388951	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
9804	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
255043	0	6.936416e-05	0	6.612485e-05	6.61538e-05	0	0	6.86368e-05	6.960749e-05	5362	3476	5362	4849	4785	5362	5362	3911	3077	3.72171844758748e-05	1343	3077	306
153396	0	6.938652e-05	6.962784e-05	0	0	0	0	6.86368e-05	6.960749e-05	5362	3475	2847	5362	5362	5362	5362	3911	3077	3.06909507826237e-05	1553	2847	306
56910	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
339745	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	0	6.958942e-05	5362	3474	2644	4752	4776	5362	5362	5362	3116	3.73573152498041e-05	1334	2644	306
28972	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
6636	0	6.936416e-05	0	0	0	6.208609e-05	0	0	6.958942e-05	5362	3476	5362	5362	5362	5361	5362	5362	3116	2.24688174611405e-05	1741	3116	306
81539	0	6.936416e-05	0	6.596306e-05	0	6.225888e-05	8.552288e-05	0	0	5362	3476	5362	4867	5362	5325	1210	5362	5362	3.1605311343548e-05	1518	1210	306
154091	0	6.936416e-05	0	6.612518e-05	6.628838e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3476	5362	4847	4656	5334	5362	3911	3077	4.43256988143194e-05	1096	3077	306
3177	0	6.936416e-05	0	6.612518e-05	6.628838e-05	6.222945e-05	0	0	6.958942e-05	5362	3476	5362	4847	4656	5334	5362	5362	3116	3.67351826702477e-05	1354	3116	306
26751	0	6.936416e-05	0	0	0	0	0	0	0	5362	3476	5362	5362	5362	5362	5362	5362	5362	7.67304739367114e-06	1892	3476	306
9805	0	6.936416e-05	0	0	0	6.208609e-05	0	0	0	5362	3476	5362	5362	5362	5361	5362	5362	5362	1.47506735176778e-05	1858	3476	306
9522	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
6208	0	6.936416e-05	0	0	0	0	8.53971e-05	0	0	5362	3476	5362	5362	5362	5362	1226	5362	5362	1.74081287273978e-05	1799	1226	306
6170	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
6161	0	6.936416e-05	0	6.596306e-05	0	6.225888e-05	8.552288e-05	0	0	5362	3476	5362	4867	5362	5325	1210	5362	5362	3.1605311343548e-05	1518	1210	306
6138	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	0.000163302892372917	0.0001102368	5362	3474	2643	4726	4627	5222	1168	169	390	7.68074911574279e-05	110	169	306
6047	0	6.938655e-05	6.974321e-05	6.638879e-05	6.628902e-05	6.222945e-05	0	6.866203e-05	6.961734e-05	5362	3474	2560	4493	4625	5334	5362	3877	2962	5.20799821472879e-05	828	2560	306
8780	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
60626	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
9600	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
8566	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
55239	0	6.936416e-05	0	0	6.612666e-05	6.22291e-05	0	0	0	5362	3476	5362	5362	4829	5343	5362	5362	5362	2.18966278089486e-05	1763	3476	306
348995	0	6.936416e-05	0	0	6.599208e-05	0	0	0	0	5362	3476	5362	5362	4863	5362	5362	5362	5362	1.47881888168847e-05	1854	3476	306
28511	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
79612	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	0	6.958942e-05	5362	3474	2644	4752	4776	5362	5362	5362	3116	3.73573152498041e-05	1334	2644	306
4644	0	6.936416e-05	0	0	0	6.208609e-05	0	0	6.958942e-05	5362	3476	5362	5362	5362	5361	5362	5362	3116	2.24688174611405e-05	1741	3116	306
6307	0	6.938652e-05	6.962784e-05	0	6.612703e-05	6.240189e-05	8.552317e-05	0	0	5362	3475	2847	5362	4823	5242	1205	5362	5362	3.93750615755603e-05	1250	1205	306
10933	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
27249	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
4256	0	6.936416e-05	0	6.596306e-05	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	3476	5362	4867	5362	5325	1210	5362	3116	3.93234552870108e-05	1257	1210	306
8720	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
4140	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
23162	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
10434	0	6.936416e-05	0	0	0	6.208609e-05	0	0	0	5362	3476	5362	5362	5362	5361	5362	5362	5362	1.47506735176778e-05	1858	3476	306
23658	0	6.936416e-05	0	0	6.599208e-05	0	8.547977e-05	6.872132e-05	0	5362	3476	5362	5362	4863	5362	1224	3836	5362	3.2130550918697e-05	1463	1224	306
642852	0	6.938652e-05	6.962784e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	3475	2847	5362	5362	5325	1210	5362	5362	3.2229034332227e-05	1452	1210	306
10319	0	6.938655e-05	0.000119814415816076	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	325	4726	4627	5222	1168	3789	3048	6.73907127643875e-05	428	325	306
11014	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
9807	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
3550	0	6.938655e-05	6.972336e-05	6.622574e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3474	2643	4726	4627	5222	1168	3789	3048	6.18463753501297e-05	595	1168	306
116835	0	6.936416e-05	0	0	0	6.225888e-05	8.552288e-05	0	0	5362	3476	5362	5362	5362	5325	1210	5362	5362	2.45197910308089e-05	1668	1210	306
9653	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
9329	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628927e-05	6.252878e-05	8.595316e-05	6.874839e-05	0	5362	3474	2643	4726	4615	5139	921	3755	5362	5.41811988574777e-05	776	921	306
65056	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
2739	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
2710	0	6.938652e-05	6.962784e-05	0	6.612703e-05	6.240206e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	3475	2847	5362	4823	5239	1168	3789	3048	5.47045597088586e-05	752	1168	306
54914	0	6.936416e-05	0	0	6.612666e-05	6.22291e-05	0	0	0	5362	3476	5362	5362	4829	5343	5362	5362	5362	2.18966278089486e-05	1763	3476	306
54461	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
57184	0	6.938655e-05	6.972312e-05	6.606361e-05	0	0	0	6.861848e-05	0	5362	3474	2650	4858	5362	5362	5362	3913	5362	3.0075647676824e-05	1565	2650	306
80237	0	6.938652e-05	6.962784e-05	0	0	0	8.565276e-05	6.872153e-05	0	5362	3475	2847	5362	5362	5362	1092	3828	5362	3.27443964936171e-05	1430	1092	306
1968	0	6.936416e-05	0	6.596306e-05	0	6.225888e-05	8.552288e-05	0	0	5362	3476	5362	4867	5362	5325	1210	5362	5362	3.1605311343548e-05	1518	1210	306
56940	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
11266	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
8446	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
1660	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
1606	0	6.936416e-05	0	6.596306e-05	0	0	8.53971e-05	0	0	5362	3476	5362	4867	5362	5362	1226	5362	5362	2.44936490401369e-05	1670	1226	306
606495	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
1455	0	6.936416e-05	0	6.612518e-05	6.628838e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3476	5362	4847	4656	5334	5362	3911	3077	4.43256988143194e-05	1096	3077	306
57585	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	3474	2644	4752	4776	5362	1220	3817	3048	5.47037137042176e-05	753	1220	306
1351	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
10576	0	6.938652e-05	6.962784e-05	0	0	6.208609e-05	0	0	0	5362	3475	2847	5362	5362	5361	5362	5362	5362	2.24599168190959e-05	1742	2847	306
151195	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
165055	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
55471	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
91408	0	6.938655e-05	6.972336e-05	6.622574e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	4653	5334	5362	3911	3077	5.20563457609911e-05	838	2643	306
55845	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
9776	0	6.938655e-05	6.972312e-05	6.606361e-05	0	0	0	6.86368e-05	6.960749e-05	5362	3474	2650	4858	5362	5362	5362	3911	3077	3.77978212256621e-05	1330	2650	306
10552	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
1820	0	6.938656e-05	6.976568e-05	6.62258e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.961678e-05	5362	3473	2409	4717	4627	5222	1168	3789	3008	6.18520941221582e-05	589	1168	306
10189	0	6.938655e-05	6.974419e-05	6.62345e-05	0	6.238729e-05	8.587195e-05	0	0	5362	3474	2514	4686	5362	5245	948	5362	5362	3.94110248779197e-05	1247	948	306
170487	0	6.936416e-05	0	0	0	6.225888e-05	8.552288e-05	0	0	5362	3476	5362	5362	5362	5325	1210	5362	5362	2.45197910308089e-05	1668	1210	306
39	0	6.938652e-05	6.962784e-05	0	0	6.208609e-05	0	6.86368e-05	6.960749e-05	5362	3475	2847	5362	5362	5361	5362	3911	3077	3.77685769066303e-05	1331	2847	306
151531	0	6.938655e-05	6.972336e-05	6.622574e-05	0.000116189084027443	0.000109729573045644	0	6.86368e-05	6.960749e-05	5362	3474	2643	4726	351	396	5362	3911	3077	6.28513896332925e-05	541	351	306
28966	0	6.938655e-05	6.972335e-05	6.622541e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	3474	2644	4752	4776	5362	5362	3911	3077	4.49478313938757e-05	1081	2644	306
