Genes	GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
81448	5.8727984	5.549188	5.8736606	5.911737	5.9065156	5.7210894	5.6492605	5.7117753	5.7174726	5.7995715	5.8964643	5.9289646	5.9798408	5.9660873	5.964067	5.853087	5.8338537	5.8936405	5.9207187	5.634763	5.939311	6.0032177
8148	11.309023	9.579686	10.374035	9.6395445	9.871199	9.744568	9.6606045	9.817502	10.355078	9.427519	9.281761	9.416809	9.561169	9.589576	9.136464	9.623513	10.085068	10.519452	9.566526	9.5241585	9.576648	9.88893
81488	5.728966	6.7981954	6.6237903	6.8446217	6.985773	6.3039765	6.4777584	6.164793	6.349386	6.56639	6.20052	6.5541177	6.612841	6.3747435	6.5311904	5.9939885	6.0942593	6.2022386	6.184898	6.382824	6.055562	6.4094133
81490	7.2473598	7.1113567	7.102367	6.697197	7.0567417	6.9286	7.238622	6.950427	6.9807086	6.897152	7.001522	6.675621	6.892998	6.6487665	6.7211185	6.990168	7.0589037	7.417418	6.623396	6.657045	6.7285247	6.9539633
81501	6.193438	6.1128902	7.2102394	6.0829496	6.4790363	6.3659706	7.1284957	6.1007667	5.8607645	5.8033094	6.027019	6.0196247	6.055764	5.788738	5.7950783	6.0111175	5.9866204	5.928183	6.0728993	6.0620985	6.572257	5.953273
81502	7.2711263	6.7450943	6.5650773	6.3821807	6.465298	6.6031256	6.622128	6.780984	6.806442	6.564696	6.7617846	6.697069	7.177263	6.623926	6.80629	6.9293213	6.854409	7.622634	7.1117835	6.3652287	6.5978785	6.7819953
8153	6.436503	7.943248	6.2339187	7.3388233	6.4613795	6.6230245	7.7859774	6.459149	6.993466	8.004321	7.2189116	7.5977845	6.481508	8.895973	7.4969974	7.8318706	7.8951325	7.739146	6.992344	7.941709	7.1482706	7.2130733
81532	7.843183	7.599251	7.533885	7.382151	7.5427628	7.504563	7.548857	7.5580783	7.8589854	7.116941	7.1919093	7.1472106	7.210433	7.2971683	7.2009444	7.549358	7.47959	7.4463744	7.355394	7.21823	7.315364	7.6964464
81533	8.895973	9.890087	9.971775	9.450129	9.762675	9.474459	9.633313	10.043551	9.138812	10.1733465	10.010834	9.958525	9.722902	10.026804	10.16942	9.6241665	9.501048	9.615838	9.547748	9.909802	9.304781	9.737646
81537	5.7116303	6.5145826	6.5061903	6.4554796	6.580821	6.2372932	6.473487	6.2442307	6.351125	6.8055086	6.8170047	7.1533303	6.788752	6.446345	6.905759	5.983745	6.5700803	6.342384	6.6674643	6.4501863	6.352362	6.226107
81539	7.8429165	6.730865	8.482666	8.688307	6.8516936	8.768145	8.873635	7.009057	8.728507	7.4456515	7.21283	7.2945867	9.48525	8.515331	8.064931	7.8079247	7.516025	7.7910404	7.8669944	7.126566	7.9796867	7.2931843
81543	7.4599533	7.2453194	7.5586333	7.2320037	8.349931	7.743042	7.119277	7.699447	6.8171554	8.155391	7.7634397	8.343557	7.1504803	7.6272435	7.882001	7.786511	7.68028	7.5390906	7.598759	8.195609	7.308918	7.7631884
81552	6.84252	7.064675	6.982334	7.2525887	7.278565	7.0344234	7.5117173	6.5960107	7.0753417	7.171217	7.143486	6.9605136	7.2840686	7.0961766	7.57671	6.9377418	6.7947397	6.9040594	7.498851	7.1902514	7.2929564	6.836725
81554	7.5322747	6.79638	7.217768	7.1280284	7.1476035	7.1668754	7.048053	7.6536174	7.131829	6.675042	7.03537	6.818574	6.616856	6.6942987	6.7133665	6.6523976	7.238622	6.96087	6.905759	6.9200764	6.8079677	6.9453564
81555	6.2688456	6.724756	6.494952	7.0585327	6.591611	7.0318403	6.585301	7.097971	6.657493	6.5055103	6.4588366	6.5801625	6.429589	6.7188754	6.822469	6.6433525	6.943645	6.0727086	6.3722544	6.6990576	6.540741	6.6202745
81559	6.7488027	6.9289756	6.684063	6.938913	6.6918077	6.8844647	6.775179	6.369919	7.156157	6.4601	6.4831996	6.6605115	6.803999	6.2237005	6.5530133	6.3668103	6.6388764	6.845684	6.546821	6.5228066	6.798002	6.5297084
81563	6.452324	6.9192314	6.2653284	6.859901	6.3636494	7.048053	6.608036	7.289819	6.7154884	7.238063	6.8624377	6.720366	8.0136175	7.368114	6.8892374	7.197733	6.3219447	7.1653214	7.2404013	6.8320146	6.7927938	7.0229516
81565	11.10929	9.483214	9.328132	9.393826	10.0559025	9.708625	10.057448	10.191139	9.973078	10.047381	10.630743	11.037276	10.779373	10.536727	9.947135	9.694792	10.499246	9.883759	10.54067	10.822986	9.958525	10.383276
81566	6.9142194	7.0240884	7.0068464	7.0170283	6.7291455	7.0983725	6.9827566	6.7154884	7.075556	6.93339	6.972493	7.1804533	7.5601892	6.938913	7.649974	6.7497706	7.147412	7.1709914	7.4894586	6.5354495	7.0623856	6.8505955
81567	6.3497543	6.6184072	7.499598	7.467538	8.025799	6.698749	6.925511	6.7194867	6.5992966	7.522689	7.279991	7.484518	7.2971683	7.6001797	7.837716	6.719039	6.69021	7.036427	7.481034	7.180226	6.635274	6.9973826
81570	6.0121727	5.864452	5.981934	6.0697703	5.8237534	5.657904	5.9705677	6.192533	5.9095397	5.9911857	6.0462866	5.942931	6.111763	6.074233	5.980811	5.8796606	6.00423	5.9292016	6.006358	5.9219284	5.990534	6.0608487
81572	8.370105	8.44464	8.424532	8.078942	8.339032	8.279969	8.346094	8.282936	8.161498	7.906777	8.189159	8.358048	7.877418	7.8110776	7.973378	7.8423433	8.282634	8.539901	8.165977	8.231303	8.132456	8.505637
81577	8.261817	8.594626	8.065862	7.0389295	7.6308827	7.4117465	7.532515	7.664893	8.490352	7.8102274	8.452366	8.65172	7.444391	7.5419865	8.275536	8.194964	8.526781	8.855207	8.1984825	8.498787	7.9897265	8.73076
81579	6.2783284	6.2918096	6.5850563	6.2644143	6.198318	6.3636494	6.211264	6.254245	6.2835927	6.1514482	6.145516	6.218215	6.2734504	6.313603	6.0783434	5.9417467	6.168015	6.191174	6.099545	6.3313107	6.1107974	6.4019494
816	7.7131763	6.174357	6.6564136	6.625285	6.3576865	7.3702545	6.4468536	7.0284414	6.9762735	6.583792	7.2941265	6.881945	6.316364	6.9149027	6.6733556	6.9298344	6.906314	7.3270626	6.7392683	6.9457436	6.651301	7.130467
81602	6.200857	6.3806157	6.3449707	6.135172	6.0939555	6.2497854	6.288802	6.3953233	6.166909	6.059909	5.8816786	6.1412477	5.9247284	6.3567147	6.1711373	6.465486	6.27653	6.1604476	6.230641	6.592315	6.1220193	6.302159
81605	10.027579	9.701274	9.883759	9.67607	9.9298	10.188095	10.176962	10.007882	10.117587	9.299956	9.574432	9.328132	9.268563	9.676677	9.446395	9.77041	9.685196	9.432916	9.37253	9.282628	9.955336	9.614652
81608	8.275898	7.990036	7.960135	7.9064984	7.9438624	8.160573	7.99073	8.032742	7.867328	7.841789	7.615847	8.010984	8.545458	7.810488	7.8293586	8.043939	8.357422	8.158205	8.107749	7.912791	7.865142	8.036032
81609	8.740922	9.068234	9.418343	9.927099	9.262691	9.659433	9.637363	9.207487	9.584392	9.60573	9.098839	9.381067	9.597448	9.303805	9.448994	9.294725	9.422085	9.081045	9.72343	9.077759	9.503113	8.949143
8161	8.148114	8.201373	8.364174	8.593234	8.557113	8.345377	8.3778715	8.670522	8.2992325	8.402502	8.302385	8.198205	8.559259	8.202318	8.301703	8.426779	8.210422	8.333499	8.26312	8.347121	8.685053	8.364174
81610	6.0009685	7.4105005	6.258933	6.243226	6.4729652	6.6274843	6.264858	6.426033	6.2245364	6.577156	6.0660315	5.926816	6.1216345	6.6417856	6.194155	6.292664	6.047171	5.8903513	5.9345765	6.2816405	6.1615233	6.3055496
81617	6.835178	6.95973	6.790377	6.9314895	6.5018415	6.4714885	6.703659	6.5344963	6.8104453	7.0148134	7.0747333	7.1005793	7.2996583	7.1398053	6.9605136	7.116941	6.967694	6.7929544	7.0116153	6.7241845	7.004954	6.9557934
81618	7.9645233	9.105797	7.2725296	10.10318	7.89369	7.7947927	8.982882	7.9697456	9.097946	9.51928	8.870666	8.588427	9.864166	9.297323	8.9038105	8.734216	8.670951	8.928554	8.930814	8.441047	8.516324	8.725469
81620	7.0794263	6.994652	6.617627	6.1244764	6.547568	6.4963465	6.534632	6.1278443	6.16431	6.0317087	6.025307	6.0840354	6.120281	6.362322	5.9383545	6.0865245	6.012897	5.930542	5.9958763	5.8325458	6.350616	6.027963
81621	6.0563636	5.8834147	6.028772	6.2290225	6.0076895	6.061771	5.9471474	5.8699427	5.977563	6.133089	6.128081	5.9800906	6.4023747	6.1793857	5.778472	5.9475355	5.931103	6.0773907	5.821921	5.8919272	6.362397	6.2415543
81622	8.823833	8.983315	8.282303	8.564824	8.122022	8.325089	8.421543	8.437189	8.820038	8.046354	8.20943	7.705679	8.34428	8.374936	8.518545	8.256981	8.459243	7.8843246	8.173656	7.837716	9.029465	8.303445
81624	5.880502	6.259288	5.9056983	6.0705514	6.0320373	6.062542	6.0311213	5.881043	5.965362	5.8476086	5.951358	6.01547	6.009332	5.9644885	5.994057	5.8223953	5.9767103	5.8913198	5.9845753	5.766864	6.085	6.0332513
81627	7.1233063	7.548638	7.3826537	7.7657146	7.6868663	7.405011	7.243311	7.447433	7.6047153	7.972802	7.598759	7.7566614	7.0494685	7.7405114	7.5013843	7.587041	7.6254535	7.300974	7.5052695	7.7930536	7.5532904	7.5972395
81631	8.79315	8.4816	8.839005	8.424229	8.910524	8.111512	8.967387	8.511568	8.388451	8.461274	8.9017935	8.901399	9.546688	8.982882	8.932503	7.991296	8.796075	9.457965	8.717998	8.539901	8.661878	8.609827
8165	6.7620974	7.226601	7.1099777	6.878876	7.440286	7.1504803	6.9346294	7.3828998	6.795272	7.0963845	6.8318553	6.842666	6.523617	6.820154	7.067925	7.0403385	7.101633	6.630925	6.8374424	6.78654	6.5205274	7.1327915
81671	11.039864	10.625587	10.712066	10.639428	10.631697	11.259078	10.837254	10.925937	10.782864	10.617345	10.284504	10.332574	11.618522	10.367786	10.323584	10.464285	10.48663	10.193339	11.08266	10.528696	10.713181	10.357037
81688	5.970723	5.774183	5.989449	6.058956	5.8692694	6.1308174	6.044726	6.092309	6.0669737	5.8906174	6.0326004	5.7517204	5.7300334	6.0890665	5.7780337	5.9955926	6.137649	5.92484	5.986673	5.8884573	5.9445963	5.909936
81689	6.893868	7.9252295	8.206234	8.021885	8.111822	7.4027905	7.4062796	7.9918194	7.398227	7.8928943	7.7738633	8.0521965	8.018485	7.3922586	7.777352	7.3142586	7.234924	7.5414395	7.545248	7.7639794	7.106238	7.522431
81691	7.3775883	7.4793577	6.953384	6.707769	7.1220245	7.1070504	6.762727	6.9961786	6.8407283	6.987228	6.8020086	6.9350166	6.6923943	7.190454	6.995978	6.661331	6.6744394	6.788271	6.8098345	6.6775417	6.8815746	6.753441
817	6.4776587	6.072635	6.181781	6.2833076	6.1257358	6.01828	6.09297	6.24895	6.2505875	6.4786296	5.927026	6.241597	6.181132	6.205461	5.74661	6.441362	6.3220887	6.1341286	6.1559873	6.292664	6.464533	6.199697
8170	6.303668	6.205087	6.222199	6.1480303	6.300718	6.315781	6.07481	6.091688	6.1849704	6.071331	6.3975782	6.310923	6.302159	6.476752	6.2279377	6.813766	6.3369603	6.047511	6.416903	6.43773	6.2112203	6.244328
81704	6.993674	6.6497474	7.060788	7.5347033	6.763704	7.43005	7.3411665	7.008461	7.498851	7.113997	6.739105	7.166169	7.491405	7.2460575	7.3018875	6.9300146	7.168378	6.5648384	7.116941	6.793772	8.10233	6.9909472
8175	9.154875	8.943928	8.73313	8.680315	9.215576	8.872332	9.3063345	8.41206	9.062283	8.3570595	8.485194	8.305502	8.652081	8.648873	8.456175	8.536432	8.195609	8.658297	8.451647	8.283615	8.651302	8.607432
81786	5.873774	5.797214	5.900481	5.743096	5.926593	5.75024	6.033266	5.8911514	5.929922	5.7920585	6.053655	5.981185	5.793376	5.8718257	5.816935	5.977733	5.9523015	6.033177	5.854352	6.019862	5.858357	6.003959
818	7.5589066	7.2371206	6.940722	7.521912	6.779664	7.3312593	7.2732153	7.4537635	7.4926004	7.154442	7.155519	6.9610677	6.702267	7.1557193	6.920272	6.452324	7.000094	7.207428	6.610706	6.9793763	7.1302686	6.8709583
81831	5.940005	6.328852	6.123656	6.5735955	5.9877114	6.200332	6.742765	6.1765146	6.2154665	6.0479503	6.030207	6.054263	6.607254	6.053933	6.4229536	5.8067756	6.0408363	5.8625154	5.918316	5.8625307	6.6615977	6.1709495
81832	6.0038266	6.0604916	5.9533973	5.8504395	5.862759	6.0812235	5.9411154	6.0514402	5.8420615	5.8422728	5.9587755	5.924779	5.9260387	6.0167365	6.121003	5.8722777	6.0291758	5.963284	5.992972	6.161987	6.017286	5.9786944
81848	5.9715476	6.095884	6.289694	6.0651665	6.0480046	6.01574	6.0791984	6.1008244	5.99047	6.1914597	6.173423	6.021833	6.195585	6.314508	6.0237474	6.0794997	6.3111835	6.220077	5.9567614	6.062841	6.3750706	6.260459
81853	9.08339	9.697871	10.265691	10.009373	10.393068	9.907892	9.55814	9.931202	9.66795	10.193339	9.78859	9.990803	9.590732	10.061163	9.672401	9.923148	9.490646	9.518731	9.603933	9.973078	9.753144	9.881921
81857	7.71935	7.540168	7.240809	7.184855	7.166169	7.1525626	7.6241565	7.514283	7.3305883	6.9207864	7.3656187	7.0823655	7.055963	7.2448955	7.053285	7.1626153	6.8281474	7.2270327	7.495977	7.217555	7.0056973	7.092982
81858	7.2224135	7.672542	7.2732153	7.27719	7.522689	7.2911863	7.233392	7.548638	7.354728	7.184855	6.9835067	7.0374126	6.6886187	7.0772433	6.761334	6.7211185	6.9178867	6.613725	6.6886187	6.6307745	6.840557	7.1126275
8187	5.9696274	6.678199	5.981736	6.8747916	6.2220626	5.912433	6.4474163	5.9794593	6.230361	6.532081	6.1274567	6.347582	6.900568	6.1323366	6.166731	6.170828	6.533412	6.0405016	6.157607	6.540354	6.4453683	6.2527127
81887	8.236564	7.8917346	7.834409	7.5632334	7.2945867	7.407169	7.759397	7.5818715	7.5925612	7.5200477	7.4894586	7.5933924	7.440555	7.762897	7.3430686	7.7377033	7.8860316	7.5322747	7.473403	7.632544	7.5844927	7.533055
81889	8.160264	8.473731	9.022086	8.472699	9.059958	8.587289	8.232669	9.481303	8.369032	7.927066	9.171367	8.496533	7.909247	8.613097	8.120457	8.020547	8.385289	8.705812	8.51265	9.2200985	8.213091	8.632181
8189	7.620793	6.687397	6.9748006	6.6270933	6.92623	7.319174	7.186754	7.0654235	7.4302897	6.8363934	6.862979	6.925511	6.752181	6.975674	6.8765984	7.161788	7.3418794	7.559155	6.9445314	7.2424345	6.8901186	7.298235
81890	7.746891	7.0519366	7.1261687	6.722929	7.3388233	7.0701213	6.8465104	7.5512323	7.3576803	6.724756	7.0913525	6.7689047	6.7021327	6.668719	6.8504314	7.150657	7.2543693	7.325717	6.9556284	6.681726	6.8858314	7.289819
8192	8.905539	8.376044	9.390124	8.419416	8.669023	8.399277	8.288179	8.897308	8.451976	8.65172	8.81144	8.783071	8.596319	9.009007	8.868397	9.225774	8.848741	9.043407	8.794378	9.122659	8.48802	9.2294445
81928	6.535675	6.9253554	6.289077	6.4418507	6.6665764	6.1581693	6.245452	6.4642463	6.3091345	6.170766	6.3261495	6.294512	6.4176025	6.593455	6.19267	6.0594106	6.0851994	5.93278	6.3336954	6.16116	6.3953233	6.218215
81929	7.3625584	7.901299	7.7943034	7.5349336	8.298653	7.6001797	7.847539	8.007859	7.539918	7.871095	8.30612	8.236905	8.701191	8.134164	8.100321	7.908329	7.5928645	8.252249	8.067125	8.113429	7.7779	8.158205
81930	5.862895	5.971139	5.6678996	5.9209194	5.6909394	5.958326	6.095044	5.8460445	5.9620194	5.811626	5.7832856	5.795059	5.674152	5.7964706	5.9469757	5.684414	5.868423	5.9117494	5.656123	6.0356984	6.040258	5.639408
8195	9.323393	9.287638	9.598637	9.854421	9.547236	9.728297	10.029819	9.674831	8.897308	9.877233	9.498821	9.666679	9.158265	9.655235	9.499911	9.61527	9.590732	9.499911	9.253864	9.715821	9.4933605	9.405552
820	6.0009437	5.9303565	5.817645	6.001795	5.898755	5.9797473	5.929986	5.8397746	5.989353	8.121439	6.8416224	5.9920273	6.0888257	6.126583	6.218215	6.399493	6.277433	6.0309916	6.4296947	6.4665036	6.2729306	6.2370887
8204	8.978135	9.092138	8.682644	9.477308	9.242615	9.514106	9.084166	9.958525	9.095555	9.937658	9.393261	9.298352	9.987244	9.7043	9.445241	9.320106	8.893037	9.765836	9.924436	9.54132	9.416809	9.480228
8208	6.213412	6.838323	6.2647076	6.1332674	5.5613203	6.116261	6.2799444	6.170237	5.9927573	5.901824	6.0015273	6.093742	6.4974084	6.0483804	5.8544526	5.9619083	6.0843177	5.882882	5.8617535	5.947616	5.7579036	5.984837
8209	11.823838	11.06494	11.271825	11.558946	11.741597	11.903378	11.033325	11.676671	11.589371	11.813252	11.838464	11.779255	11.128408	12.033544	11.34155	11.646649	11.69337	11.957338	11.515355	11.884844	11.545413	12.249271
821	8.193374	8.228279	8.783916	8.476024	8.883016	9.004567	8.740067	9.065929	9.000675	8.585323	8.553852	8.457682	8.677944	8.400393	8.926508	8.50955	8.908912	8.134813	8.44464	8.431364	9.330563	8.159726
8214	11.757739	10.96645	11.536834	11.255815	10.455942	11.012395	10.6072	11.099021	11.223528	11.4230175	11.356926	11.646649	10.644462	11.540228	10.967936	11.893327	11.278643	11.410469	10.685437	11.598902	11.218849	11.874194
8216	9.778606	8.365894	8.978135	9.034583	8.806447	9.124692	9.529136	8.58337	9.851788	8.470853	8.545458	8.522659	8.916822	8.813078	8.8778925	8.9499855	9.107995	8.853865	8.942201	8.65172	9.07068	8.948596
822	6.5256863	6.367258	7.0164137	6.411279	6.388347	6.2580495	7.0619698	6.3509073	6.7550635	5.8453283	6.216753	6.040088	6.160921	6.1916666	6.23165	6.289578	6.223824	6.325315	6.263394	6.4798946	6.817525	6.201406
8226	7.2168584	7.751264	7.575927	7.3023047	7.7005143	7.034253	7.5106254	7.4847913	8.052603	7.7685246	7.4607034	7.6460724	8.017557	7.620527	7.9366665	7.7549725	8.047258	7.3598113	8.0624275	8.31441	7.8889933	7.6090193
8227	8.391133	7.988853	8.006348	8.1600065	8.159077	8.152785	8.482666	8.242584	8.239283	7.8454924	8.00459	7.941149	8.032742	7.5055375	7.8759065	7.811915	7.708284	8.045695	8.415072	8.029701	8.038753	7.991296
8228	6.274117	6.2755914	6.3737845	5.9935193	6.226942	6.1305985	6.2584815	6.61338	6.306972	6.4971867	6.2049637	6.2963843	6.1757064	6.1597333	6.341129	6.157728	6.545309	6.1451206	6.352198	6.2687984	6.1206326	6.547568
823	9.002769	9.573273	9.303304	9.35398	9.583823	8.794378	9.546035	9.287638	9.350027	9.480719	9.151646	9.361108	9.5381975	9.368272	9.38674	9.221501	9.058543	9.139273	9.311369	8.9738035	8.981624	9.226682
8237	7.25132	7.3824105	6.9957886	7.092982	6.98833	6.743074	7.295661	6.7878075	6.9042416	6.8717523	6.783942	6.918456	7.2226343	6.7341495	6.8296843	6.8977532	6.8265643	6.9819922	6.944381	6.4453683	6.7416387	6.843788
8239	9.518116	9.853746	9.302812	9.368835	9.260111	9.393826	9.336163	9.833164	9.528651	9.897124	10.029118	10.151327	9.824548	9.73252	10.153541	9.647033	9.727184	9.996393	9.974591	10.159855	9.437806	9.936251
824	6.588286	7.015805	6.898491	6.8096356	6.8198295	6.436003	6.7682633	6.9176936	6.8821073	6.514186	6.165308	6.248858	7.2102394	6.277612	6.6748867	6.20014	6.7625794	6.340641	6.3034325	6.208425	6.7336826	6.478725
8241	8.023514	7.9929924	7.4494367	7.5573406	7.941423	7.817383	7.4698586	7.858136	7.824105	7.661437	7.5883226	7.7399583	7.3443623	7.5155215	7.540168	7.966386	7.8663917	7.687691	7.826914	7.959321	7.54401	7.6882114
8242	6.07405	6.1666684	6.1033673	6.1983523	6.279161	6.1176753	6.363223	5.9458466	6.382746	6.1008244	5.9813914	6.174143	6.3340416	5.784918	6.350479	6.0274067	6.0452166	6.2352448	6.0273914	6.184668	5.9779162	5.996056
8243	6.4650116	5.711024	5.838285	6.311323	6.227548	6.596661	6.2214746	6.2093787	6.5935864	6.1653614	6.2686915	6.2444234	6.402557	6.3019233	6.5083847	6.2107205	6.3597956	6.3443594	6.616482	6.2010856	6.2302294	6.2338824
826	10.629734	10.328507	10.246573	10.484028	10.473532	9.930451	10.350004	9.97111	10.116071	9.420396	9.703122	9.40609	10.576341	9.83246	9.747493	9.838454	10.04651	9.377247	9.602189	9.486777	10.03485	10.069153
8260	8.0091505	8.186291	8.302385	7.8759065	8.149027	7.6360493	8.215764	7.9965034	8.433859	7.771341	7.7265787	7.58731	7.569277	7.9429283	7.719013	8.037653	8.037308	7.809355	7.7069764	7.836226	8.122324	7.7939706
8266	8.250871	7.8007126	7.571858	7.5925612	7.739146	7.603894	7.8857827	7.503587	8.132824	7.1103888	7.463181	7.42024	7.507785	7.409562	6.7890887	8.328651	7.7454314	7.578735	7.412185	7.155519	7.6320004	7.4508524
8270	9.288664	10.255569	9.87269	9.608159	10.154319	9.017041	9.404051	9.15871	9.251538	9.125966	9.399877	9.449513	9.034583	9.412851	9.31029	9.467494	9.241021	9.303304	9.044806	9.265842	9.246469	9.460258
8273	8.815579	8.261817	8.736009	8.47946	8.532581	8.2593975	8.399649	8.367626	8.231303	8.142984	8.556015	8.711235	8.771756	8.528252	8.5028	8.55349	8.5430975	8.506604	8.77407	8.75209	8.629206	8.548057
8288	6.0274067	6.2857566	5.9408283	5.838761	5.848257	5.8895483	5.8169065	5.9292245	6.038094	5.875304	6.103546	5.8308725	5.7610474	5.7529635	5.8939705	5.7110686	5.846133	5.6450276	5.660702	5.7582555	5.8168077	6.1216574
8289	8.962238	9.330563	9.07115	9.31029	9.357092	9.090736	9.24549	9.432916	9.281249	9.713947	9.300491	9.258563	9.631079	8.93383	9.305245	9.462473	9.260111	9.650799	9.7403345	9.515929	9.42262	9.384547
829	6.6346974	6.847857	7.0260177	6.888505	7.053703	6.7761617	6.9897995	6.8611817	6.801845	6.7541423	6.822644	6.7981954	6.896777	6.8281474	6.8863735	6.724593	6.7711267	6.5447083	6.6087413	6.5763845	6.7662325	6.783638
8290	5.83973	5.816791	5.57003	5.692637	5.8522134	5.8854294	6.0551443	5.968626	5.745855	5.825083	5.755596	5.8717847	5.8668056	5.87509	5.8875923	5.9571357	5.9239035	5.770633	5.8483467	5.923073	5.7496257	6.0788455
8291	9.358236	8.7206545	9.539232	8.909703	8.847048	9.682824	8.662271	9.181379	9.730598	8.364498	8.722633	8.466675	8.31441	9.198401	8.865488	8.677137	9.231505	8.913172	8.557475	8.950818	9.772954	9.232989
8295	9.229985	9.548292	9.063171	9.184738	8.863407	9.227557	10.1733465	9.531389	9.329061	8.704754	9.0019865	8.838085	9.382067	8.951753	9.202283	9.026661	9.325551	9.277627	9.561169	8.841832	8.899528	9.11444
830	11.199814	10.988976	10.88641	11.487642	10.497194	11.226491	11.442302	11.016138	11.628243	11.301591	10.764934	10.677501	11.276772	11.038622	11.107824	10.6541395	11.726549	11.029701	11.26479	10.875427	11.4946575	10.647746
8301	6.755575	7.174178	7.193602	6.7375383	7.3187923	7.1586943	6.738019	7.0215015	6.9620004	6.7993736	6.616603	6.8810177	6.677675	6.7376823	6.8044796	6.560805	6.116335	6.65764	6.6206493	6.512402	6.7646236	6.7828684
8303	6.3448887	6.5661554	6.429961	6.272366	6.0592012	6.277665	6.369423	6.04617	6.1979527	6.2968884	6.152651	6.1984277	6.589562	5.97142	6.374821	6.275483	6.252528	6.2504864	6.3109927	6.381961	6.672176	6.3915696
8312	8.778741	8.204531	7.9514103	8.08941	7.9502616	8.185014	8.438582	8.042453	8.286056	7.7120867	7.962428	8.079263	8.448686	7.695586	8.072793	8.388842	7.7790155	8.521585	8.112523	7.68928	7.882001	7.966961
