Genes	GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
100129027	5.8616467	5.7991447	5.8919425	5.718996	5.780811	6.0939336	5.983223	6.026059	5.8890147	6.00043	5.965077	6.0936246	5.982477	6.2119465	6.0841894	6.052631	6.0177712	5.839249
10013	10.312453	9.2797575	9.21409	9.700084	9.771044	8.998888	9.030325	9.181379	8.648873	9.381067	8.82347	9.599833	9.707983	9.412851	8.963098	9.111727	9.345153	9.542421
100130705	6.464803	6.154424	6.2887435	6.209569	6.3165627	6.2763767	6.286669	6.2361426	6.3909283	6.4346766	6.4071608	6.6558294	6.6217256	6.494223	6.467594	6.6614776	6.355326	6.4730563
100132476	6.1849337	6.154591	5.9625573	6.0869627	5.930044	5.9422326	6.1543703	6.02282	6.1011543	6.122398	6.1255836	6.3922024	6.188403	5.98906	6.2862797	6.1371884	6.1087866	6.02486
100132987	6.1797843	6.152744	6.2174115	6.1314764	6.3091965	6.253138	6.281439	6.492589	6.1970854	6.2387853	6.102808	6.898654	6.1891155	6.2110214	6.1807284	6.3956537	6.2117195	6.3917317
100144748	6.2126637	6.1765456	6.2595167	6.1267066	6.3325267	6.243007	6.357468	6.434484	6.290892	6.2665505	6.5946746	6.5915065	6.543807	6.4530344	6.6061597	6.688015	6.4680023	6.742765
10016	11.089402	10.345369	10.378199	10.478214	10.619372	10.418688	10.358611	10.57451	10.702553	10.379052	10.4168415	10.174033	10.097319	10.246573	10.455043	10.109887	10.320384	10.30234
10018	5.9442644	6.3046722	6.008759	6.176123	5.9669595	6.00815	6.151671	6.0027595	6.121748	6.399666	6.1310678	6.076012	5.891854	6.0110455	5.7995715	5.9891286	5.9749336	5.96167
10020	10.020755	10.379931	10.529737	10.6425	10.62161	11.11488	11.192711	11.323609	9.646514	11.031036	10.838426	11.236675	10.7693205	11.2496195	11.032237	11.424598	10.263489	11.208267
10021	5.849429	5.888952	5.8849983	5.859261	6.0116053	6.125917	5.9744725	6.053505	6.1141677	6.0624557	6.0498724	6.18704	6.2594805	6.0016127	6.0297794	6.2631497	6.111118	6.0204782
10024	6.1665473	6.4760456	6.3664246	5.855969	6.2041397	5.9538765	5.9912443	5.9273996	5.978312	6.09072	5.949733	6.1017766	5.933126	6.013739	6.155143	5.908591	6.22606	6.065461
100240735	6.1557865	6.2984023	6.186967	6.188683	6.207361	6.320484	6.144457	6.1696105	6.3091965	6.444119	6.297738	6.606984	6.4128675	6.1597047	6.330276	6.0588026	6.6667404	5.978284
10025	9.322387	8.926903	9.393826	9.187161	9.115906	9.662958	9.680314	9.600394	8.940172	9.697871	9.641376	9.710957	9.259592	9.51928	9.2003765	9.819909	9.331032	9.829011
100287171	10.231879	10.665159	10.597825	10.541639	10.879947	10.698286	10.689748	10.555879	10.976116	10.724647	10.783846	11.110684	10.602126	11.117589	10.900215	10.671249	10.88245	10.77699
100287482	5.802789	5.8252225	5.8260183	5.8931403	5.847384	5.895929	5.872264	5.9976063	5.7233615	5.8779254	5.732265	5.8823357	5.967752	5.827403	5.940459	5.8700213	5.790463	5.7864637
100287932	7.747994	7.5539865	7.636574	7.8408933	7.0397453	7.5264826	7.741101	7.8274198	7.714287	7.571581	7.8124785	7.7405114	7.0792294	7.384639	7.7939706	7.587578	7.380967	7.6418796
100288413	5.7766333	5.8216186	5.8377147	5.7797785	5.858357	5.5410013	5.5705338	5.7923965	6.145494	5.990588	5.9174423	5.8371463	5.9557705	5.754442	5.706611	5.794501	5.753066	5.685332
100288524	5.859632	5.6673355	5.9023213	5.9782457	5.8108487	5.8692575	5.9131594	5.8171287	5.780768	5.7693048	5.8038964	5.6475716	5.85574	5.777479	5.828834	5.736956	5.6527896	5.858317
100289635	6.685526	6.8061323	6.726063	6.898833	7.0094767	6.569673	6.537308	6.523617	6.5028524	6.3926783	6.491899	6.584576	6.580558	6.391317	6.285546	6.46887	6.741009	6.5497203
1003	7.9903407	8.825811	8.756877	8.349596	8.999785	9.463022	8.82256	8.719845	8.958205	8.556015	9.67425	8.53496	9.15685	8.6795025	9.419399	8.865114	9.773618	8.674419
100316868	6.2882633	6.152022	6.141087	6.419827	6.2277675	5.9143	6.278215	6.1246996	6.1993527	5.85577	6.1105537	5.925791	5.9721303	5.9773326	5.9021153	6.1493073	6.0191007	6.04338
10036	5.9882827	5.913343	5.957779	5.949494	5.94021	6.062876	5.9019895	6.170427	5.8858786	5.8902383	6.0734243	5.8412232	6.0696735	5.921842	5.876573	5.857908	5.8404317	5.9473996
100379345	6.5564837	6.6571927	6.5550656	6.363091	7.0917754	6.41592	6.825859	6.784102	6.68845	6.3132186	6.754927	6.622364	6.665151	6.9379473	6.633057	6.7491016	6.633754	6.48834
10038	7.892583	7.543251	7.5858335	7.395533	7.9811573	7.5073004	7.225915	7.139204	7.163255	7.387462	7.2336164	7.184187	7.5119505	6.964302	6.771436	7.5070353	7.5252476	7.6298366
10039	8.241317	7.9767737	8.174657	8.00759	8.75966	7.8359427	7.8951325	7.905107	7.7435546	7.8443265	8.040632	7.8878098	7.847539	7.7549725	7.6868663	8.06996	8.004321	8.403891
1004	5.8037057	5.762708	5.701494	5.8614674	5.7507	5.9948125	5.748113	5.881481	5.810567	5.8024473	5.80463	5.9436407	5.838269	5.8626795	5.788774	5.797553	5.8050876	5.85064
10043	7.200539	6.7208076	6.792446	6.807142	7.1820593	6.5007625	6.280447	6.746518	6.6567273	6.528226	6.546821	6.5122905	7.001336	6.2131414	6.5160737	6.7663946	6.7760043	6.757022
10044	7.456778	7.5058208	7.3316936	7.2320037	7.522181	7.4742017	7.2638273	7.2430563	7.531053	7.1679626	7.4622436	7.21846	7.3284025	7.3507514	7.529468	7.17	7.847859	6.948081
10045	5.803003	5.9673657	5.8364787	5.8811812	5.856534	5.9372816	5.975762	5.8869376	6.463676	5.848737	5.9246655	5.9282937	5.833902	5.979775	6.0373335	6.151968	6.012839	6.021883
10048	6.296257	6.296634	6.3970575	6.6009274	6.27247	6.2194724	5.8757854	6.651441	6.1373906	6.270996	6.322919	5.9892325	6.4129553	6.2808785	6.560311	6.1898923	6.141114	6.6974998
10050	9.492278	8.85604	9.664089	9.089726	9.643105	7.5863333	8.455403	8.285062	7.431309	9.218585	8.536745	7.6989417	8.655218	8.722633	6.994832	8.777269	8.415072	9.284656
100505975	5.940421	5.964528	5.8959885	5.8928375	6.079643	6.016057	5.9673243	5.8301177	5.8087554	5.81806	5.63748	5.8785644	5.7547526	5.798619	5.881018	5.8525696	5.789746	5.877728
100506084	6.42683	6.302858	6.070866	5.975446	6.214307	6.340053	6.499379	6.4588366	6.240157	6.242869	6.1984277	6.4965477	6.2662606	6.26005	6.277722	6.254692	6.3360643	6.158832
100506136	6.032238	6.1467714	6.057198	6.037779	6.194443	6.413816	6.1120143	6.118081	6.1741123	6.0815167	6.37915	6.299969	6.2853155	6.115059	6.4213886	6.204652	6.248439	6.240296
100506164	6.197002	6.089422	6.0997577	6.217935	6.0810375	6.084916	6.154932	6.1628966	6.150915	6.3315973	5.898272	6.2579975	5.9991603	6.065	6.4078665	6.1967463	6.1914268	6.019892
100506668	6.545309	6.5065084	6.5268464	6.8504314	6.457463	6.622128	6.7044897	6.4838576	6.4412684	6.538463	6.3399134	6.8500943	6.6805463	6.3506794	6.3665833	6.5884395	6.5223737	6.4583263
100507003	5.8273396	5.884507	5.8433456	5.8991	5.918465	5.9734693	5.855231	5.694427	5.847957	5.809861	5.8452873	5.823686	5.955959	6.00995	5.838076	5.9482017	5.8701015	5.7720847
100507436	6.5406003	6.6602087	6.2956653	6.7486596	6.5339046	6.376735	6.726819	6.432094	6.369423	6.197668	6.4455733	6.7269716	6.173324	6.5019383	6.556829	6.436104	6.285592	6.1212964
100507470	6.115775	6.040993	6.057303	6.1796885	5.9598656	5.9925785	5.9150887	5.9338303	5.8610277	6.149805	5.8933043	5.860036	5.894087	5.994057	5.856507	5.8944645	5.722369	6.05284
10051	6.062137	6.082334	5.997037	5.8419642	5.824305	6.144836	6.194984	6.0574584	6.142118	5.7950783	5.974946	5.9340634	6.071857	5.8759203	5.9063764	6.0218964	5.8392076	5.7498994
10053	5.859095	5.813791	5.9807973	6.0142493	5.723398	5.6824446	5.907002	6.103414	5.9290395	5.8373003	5.9374623	5.6337647	5.688523	5.979695	5.8767543	5.9132423	5.863484	5.9882827
10055	11.719094	11.124356	11.524358	11.063725	11.236675	10.851068	10.878725	10.96645	11.044081	10.837254	10.932449	10.844062	11.128408	10.394032	10.824324	10.57451	11.28015	10.725907
10057	8.000812	7.7679415	7.7970653	7.5883226	8.1844	7.8875685	7.684227	7.780905	7.610049	7.3240476	8.0136175	8.234946	8.187646	7.0278068	7.954435	7.533351	8.980758	7.7727876
1006	5.71673	5.761491	5.5391483	5.6433487	5.490821	5.502461	5.748341	5.516343	5.581915	5.748703	5.554006	5.652713	5.6587024	5.7080684	5.559646	5.496172	5.7525983	5.7232943
10060	6.627236	6.890842	6.781631	6.6995025	6.6236525	7.280247	7.5599074	7.6090193	6.9028254	6.8686686	7.3288593	6.7563224	7.003575	7.250672	7.3101974	7.335349	6.8676195	7.831291
10061	8.251224	7.5011096	7.588858	7.6113687	7.365885	7.1609287	6.7890887	7.2157106	7.685245	6.534381	7.143942	7.003953	6.823463	7.6018076	7.124702	6.971185	7.0088663	7.0915637
10062	9.536432	9.719864	9.866802	9.867904	10.4476	10.353489	9.656423	10.165764	9.257991	10.184235	10.103876	10.632645	10.53564	9.451739	10.351933	10.40557	10.999882	10.508077
10066	7.3674517	7.351712	7.2417293	7.175509	7.2732153	7.2989893	6.7670407	7.1574445	6.86639	7.039536	7.1593795	7.399455	7.596136	6.753441	7.1417875	7.122849	7.364858	7.0094767
10067	9.6241665	9.749957	9.841826	9.843768	9.814365	9.283625	9.125544	9.505675	9.413348	9.344108	9.345153	9.513022	9.805389	9.59491	9.404527	9.219633	9.50778	9.422085
1007	6.1608205	6.201436	6.013783	6.221131	6.118795	6.378598	6.487513	6.5907173	6.249926	6.3347898	6.554504	6.513928	6.612181	6.6897545	6.308488	6.3987074	6.3804502	6.340771
10071	5.983946	5.986294	5.872119	5.8510265	5.8850107	5.9693727	5.7708287	6.1074553	6.035952	5.967233	5.945218	6.091135	5.990826	6.024738	5.8119187	6.0758796	6.020933	5.9838347
10072	7.3187923	6.73555	6.6280684	6.8615584	6.368388	5.9173107	6.5213165	6.2310133	6.551064	6.698749	6.5593185	6.1626344	5.9028034	6.516878	6.402557	6.228474	6.5533924	6.442807
10073	8.037653	8.574322	8.30273	8.391133	8.419001	8.529146	8.389814	8.331336	8.055512	8.597689	8.253487	8.389438	8.122953	8.078393	8.070845	8.318928	8.338663	8.205189
10075	7.6119165	7.621045	7.5899262	7.5380793	7.7509894	7.3158174	6.9361205	7.5800424	7.3454943	7.3570147	7.3721313	7.3713875	7.421138	7.663334	7.6991925	7.5408573	7.369084	7.7441316
100750326	5.990293	5.9687834	5.8700476	6.0709953	5.914353	5.7487783	5.833499	5.8090596	5.773583	5.8264723	5.9020524	5.7555704	5.6764245	5.7542615	5.648816	5.636747	5.8640747	5.807713
10076	5.9775276	6.014634	6.1421785	6.155926	6.1218133	5.683064	5.8063254	5.8889885	5.971976	6.290833	5.959444	5.949252	5.9918466	5.933013	5.8151264	5.8633323	5.982259	5.912556
10079	9.903967	10.3852415	9.852372	10.023676	10.861715	9.867904	9.930451	9.88956	10.111589	9.744568	10.174759	10.4476	10.02225	10.374035	9.843108	9.136945	9.982991	9.482687
10081	7.643982	7.520531	7.7682405	7.3932424	7.5800424	7.787371	7.6450853	7.785369	7.7685246	7.844593	7.7215333	7.823569	8.153091	7.8071837	7.7895646	7.7357616	7.55007	7.9460435
10082	8.163467	8.124929	8.268724	8.293594	8.963574	8.289099	8.412463	8.234675	8.76776	8.594626	8.758006	8.869312	9.302812	8.616084	8.434921	8.467403	8.813927	8.631761
100861522	5.867222	6.1111937	5.9826603	5.981481	5.9924316	5.9174037	5.9682813	5.692487	6.1120353	5.688674	5.9765825	5.4632936	5.843774	5.8617296	5.7393756	6.024609	5.639223	5.697121
100862704	6.888136	6.648618	6.6847606	6.7194867	7.050904	7.0496583	7.3528967	7.300086	6.784102	7.011232	6.965617	7.814136	7.188269	7.496515	7.0092745	7.0836487	7.160065	7.2430563
10087	9.444668	8.885973	9.339277	9.129816	9.972421	9.488368	9.142006	9.497052	9.002769	9.630564	9.176737	9.20941	10.322711	9.389602	9.643105	9.671709	10.110692	9.577265
100873955	6.158555	6.073731	6.036779	5.9263916	6.1320863	6.1870008	6.1582932	6.1322823	6.201849	6.183083	6.12864	6.1740384	6.2377787	6.2603087	6.239091	6.2683344	6.1398454	6.340053
100874047	5.910402	5.926583	6.0023494	5.8834386	5.979048	6.113081	6.044463	6.051984	6.1457186	6.028494	6.1021266	6.251157	6.0408916	6.0479684	6.120253	6.004472	6.098266	5.9239283
100874064	6.3223386	6.2548246	6.1607904	6.1930165	6.0897684	6.3822584	6.157058	6.2750106	6.1343575	6.2597632	6.4794602	6.686566	6.4153714	6.7289844	6.5043	6.3541727	6.282913	6.1732965
100874107	5.909756	5.7474446	5.838697	6.0794997	5.979695	5.8394694	5.9095054	6.061662	5.737867	5.91189	5.755792	5.6826925	5.9687414	5.823112	5.886017	6.048334	5.932669	5.764967
100874222	6.0040345	5.9994597	5.970096	6.0958614	5.9617414	6.105908	5.9759307	6.103766	6.020696	6.014107	5.9972024	6.085322	5.966421	5.963149	6.179587	5.9727154	6.152744	6.0850554
100874234	6.601071	6.321407	6.305428	6.3389926	6.3837414	6.57157	6.767214	6.69523	6.4279165	6.777277	6.6740127	6.9346294	6.787948	6.5929794	6.8100157	6.7313623	6.5562634	6.515844
100874251	6.164378	6.1064267	6.0063715	6.391959	6.5634866	6.371041	6.3656206	6.6201553	6.213608	6.118257	6.3960323	6.4592376	6.1863937	6.394127	6.3643003	6.4700036	6.1489954	6.348601
100885850	8.43789	8.866359	8.615672	8.76862	8.78354	8.419416	8.128272	8.496883	8.42354	8.652081	8.279969	8.670153	8.912678	9.052833	8.578731	8.5687065	8.7783375	8.80435
10092	10.212046	9.992974	10.103876	9.944964	9.751312	9.864166	9.570441	9.608159	10.0551405	9.669755	9.548878	9.529136	10.022885	9.262221	9.838454	9.713301	10.655131	9.695999
10093	9.271099	9.110425	8.978573	8.813078	9.098458	8.872766	8.954355	8.787989	8.796859	8.847048	8.753699	8.865875	8.974618	8.685053	8.835173	8.847502	9.275685	9.139689
10094	8.84566	8.740067	8.13775	8.356719	7.9514103	8.379913	8.079953	7.9675784	9.163037	8.448256	8.311317	8.332093	8.777616	8.505296	8.719845	8.266808	8.555681	8.156403
10095	6.8733845	7.0033607	7.179738	7.571858	6.6202745	7.230048	7.1128945	7.3101974	7.473934	6.8660374	7.717482	8.140256	7.082594	7.1657233	7.226823	6.661331	7.4719076	7.0268407
10096	7.8791127	7.541186	7.960749	7.6320004	6.977627	7.623088	7.409765	7.5621614	7.358909	7.0541296	7.2963014	7.25132	7.4774265	6.7750254	7.031054	7.248849	7.660125	7.4954443
10099	9.166408	9.366669	9.355003	9.028544	9.35247	8.668631	9.335211	8.561928	9.219633	8.897308	9.090221	8.366963	9.112197	8.948596	9.118798	8.929038	9.373099	9.250995
10101	7.408834	7.2973638	7.1395903	7.353588	7.389079	7.400234	7.3814263	7.234924	6.6116543	7.234924	7.183556	7.335349	7.3843946	6.7662325	6.937174	7.2589746	6.8724756	7.1029778
10103	6.3250194	6.2811613	6.37804	6.485397	6.759923	6.7101727	6.663273	6.8556805	6.3673353	6.5013065	6.6373124	6.4488363	6.482803	6.7833447	6.6316667	6.650853	6.6214333	6.3963747
10105	7.0246716	6.94034	6.848846	7.0113974	7.5393653	6.4548297	6.8363934	6.807648	6.8150682	6.8890395	6.270883	6.8336105	6.9661527	7.0519366	6.854409	6.8132653	6.8058395	7.816827
10106	9.506625	10.161331	10.483039	10.181834	10.301676	10.591804	10.422004	10.269906	10.071504	10.356011	10.338417	10.77699	9.597448	10.664116	9.914152	10.287722	9.831798	10.032897
10112	6.1565986	7.121644	7.1402483	6.2332845	6.3292513	6.0790563	6.0789475	5.883702	6.1678295	6.157058	6.3321047	5.853349	6.2743382	5.9237547	5.9283414	6.0730963	6.8839602	6.10726
10113	7.8508964	7.6741996	8.085362	7.9618883	8.182472	7.669755	7.8846445	7.8196273	7.2642856	7.233122	7.6503034	7.5842466	7.8533607	7.997552	7.832766	7.4390593	7.8902903	7.762897
1012	6.4333243	6.3410635	6.253997	5.924112	6.103676	6.104849	5.806046	5.8728623	6.4511538	5.98512	6.1785846	5.865846	5.9093423	5.946841	6.0793967	5.780702	6.837297	5.775139
10121	8.474432	9.153969	9.1481905	9.470698	9.186236	9.135502	9.139689	9.198865	9.547748	9.086846	9.017979	9.216053	8.993844	9.215087	9.153474	8.869312	9.316388	9.045284
10123	6.014189	6.530271	6.1227884	6.2293754	5.9214	6.0619545	6.1388326	6.051624	6.7354054	6.133811	6.378985	5.916355	6.2599034	6.0847197	6.186861	6.0559845	6.320938	6.443647
10124	7.558397	7.616589	7.411964	7.8914833	7.468348	7.5114546	7.5195427	7.663334	8.062715	7.901299	8.101271	7.248649	7.8640347	7.443917	7.8054123	7.6087804	7.938163	7.386264
10125	6.079886	6.413816	6.0657487	6.1993194	6.221692	6.115469	6.0106406	6.060329	6.487513	6.075156	6.2384768	6.0744424	6.136586	5.985579	6.036663	6.170591	6.726819	6.4081182
10127	7.868719	8.250871	8.225243	8.740922	8.150273	7.8238273	8.02153	7.7220635	8.181165	7.746891	7.6416364	7.3925066	7.807427	8.454012	7.8135886	7.869919	7.9019303	8.0624275
10129	6.9032035	6.3041453	6.6501694	6.606984	6.069545	6.5626006	6.2481546	6.485288	6.4845123	6.3935256	6.4171076	6.404195	6.360783	6.324333	6.6640043	6.351768	6.5477133	6.2476406
10134	11.092344	11.211331	11.220419	11.152571	11.286324	10.713181	11.086757	10.629734	11.077098	11.255815	11.186961	10.974931	11.23981	11.124356	11.385914	11.095155	11.404011	11.099021
10135	9.546035	8.373914	9.530769	9.654113	8.147813	8.916372	9.203203	9.642508	10.039229	8.78669	9.762675	8.609021	8.784344	10.091738	10.017293	8.989946	8.156698	8.91424
10137	7.282474	7.4707274	7.324279	7.4937553	7.5878434	8.009724	7.9287744	7.995313	7.975686	7.564623	7.8912096	7.634181	7.8914833	7.6860623	7.52848	7.8884625	7.7907386	7.67791
10138	7.1388035	7.1779714	7.690571	7.499346	7.803897	7.690048	7.914852	7.6722717	7.979375	7.718744	7.8866053	7.705679	7.830209	7.9109955	7.763702	7.8912096	7.677355	8.049773
10139	6.5567226	6.616085	6.404195	6.7659087	7.1150723	6.678199	6.26461	6.1794524	6.339626	6.154318	6.3668103	6.209338	6.5495987	6.458225	6.333493	6.5109315	6.4364023	6.1651587
10143	6.156821	6.0705886	6.0897474	6.0446877	6.044205	6.3697953	6.0143194	6.23599	6.130017	6.1972995	6.3605676	6.380712	6.2976866	6.031304	6.1957994	6.212145	6.204652	6.072864
10144	8.6863785	8.648873	8.150819	8.539901	9.110814	9.757736	9.419908	9.878501	8.581045	9.970255	9.388181	9.79284	10.0559025	8.748859	8.948148	9.981683	9.638455	9.933917
10147	7.172114	6.8796234	6.8106074	6.8592277	6.9838853	6.580821	6.5200305	6.8927927	6.4959173	6.5615525	6.60325	6.6088634	6.7611737	6.9339085	6.759127	6.482586	7.2642856	7.315587
10148	6.673714	7.332607	6.9567575	7.3634334	6.721709	7.76175	7.6067157	7.620284	7.6950626	7.716943	8.321275	7.4636583	8.452366	7.131829	8.6830015	7.3411665	8.833677	7.57648
10150	8.791556	8.273527	8.76776	8.562338	7.959001	7.8620634	8.701191	8.847048	8.618893	8.588046	8.922137	7.45426	8.3275795	8.632565	8.868831	8.393309	7.801262	8.201064
10153	10.596839	10.108473	10.171032	10.20733	10.052686	10.361123	10.361123	10.541639	10.901458	10.54067	10.594818	10.555879	10.386968	10.893995	10.563805	10.340916	9.990126	10.16942
10154	6.082334	6.059462	6.3389206	6.1983523	6.1574035	5.9920764	6.0265865	6.1980605	6.2876325	6.243051	6.1560783	6.2779975	6.328266	6.1394715	6.0841312	6.0715985	6.3456964	6.210441
10155	7.965091	8.15729	8.868397	8.50406	8.241601	7.8857827	7.739455	7.8834705	8.08941	7.8889933	7.7653956	7.9645233	7.8217077	8.330656	8.029029	7.7674165	7.7465825	7.9978366
10156	5.8584523	6.0066147	5.905286	6.0650935	5.9876566	6.205087	5.888161	6.1170692	6.231854	5.997828	6.0008845	6.279529	6.060237	5.9657288	6.0188575	5.9660397	5.851849	5.7267146
10157	8.505296	7.169029	7.938163	7.9897265	7.7007976	7.9556417	7.5861	8.179678	7.600455	7.903119	7.571334	7.8917346	7.473403	7.6376457	7.5733805	8.544256	7.149876	8.224252
10158	6.7831807	6.6451936	6.9329953	7.515788	5.815078	5.901566	5.63056	5.8326945	7.59094	6.209569	5.760525	5.6433487	5.935069	5.8464503	5.8274364	5.639316	5.9520984	5.7854357
10159	10.822986	10.651924	10.77699	10.38147	10.438516	10.69189	10.3151655	10.048162	10.559029	10.409182	10.560927	10.133346	10.208127	9.849288	10.393068	10.28377	10.612996	10.131854
10160	6.905759	6.688177	6.501433	6.4805818	6.646726	7.0595627	7.389545	7.013569	7.373954	6.9905443	7.38818	7.230677	7.391486	7.190022	7.2478347	6.8731995	6.906314	6.9575186
10163	8.150819	8.029385	8.018485	7.738851	7.5586333	7.635807	7.6095243	7.3362393	7.8259993	7.9477973	7.7126455	7.9466653	6.827261	7.681753	7.759697	7.414094	7.716425	7.4505987
10164	5.8551292	9.007751	6.555905	7.1146274	6.8236523	7.5907016	7.8528023	8.507345	11.24831	8.409431	8.408677	8.84066	8.369032	8.690067	8.409786	7.616835	8.660804	7.70912
10165	10.43363	9.873314	9.439518	10.406442	10.134144	9.914152	10.187252	10.454093	8.239964	10.247369	9.610032	9.67425	9.73633	9.733113	9.717971	10.216615	9.86474	10.431703
10166	12.087457	11.081168	12.219988	12.14318	12.411394	11.362037	11.515355	12.007329	10.159855	11.955418	11.697799	11.356926	10.939927	11.097683	11.259078	11.705212	11.233941	11.457145
10168	6.1093884	6.3612885	6.241907	6.281769	6.195477	6.0365844	6.0253544	6.1979904	6.157464	6.104105	5.7866635	6.0867515	6.0312696	6.0301723	5.924235	6.0635934	6.0503974	6.1491327
10169	12.433382	12.380608	12.504927	12.35095	12.361603	12.08279	12.193345	12.180192	12.411394	12.229528	12.454196	12.154516	12.4085865	12.249271	12.229528	12.391205	12.56504	12.383456
1017	7.755209	8.055276	8.063984	8.155091	8.436867	8.182472	8.661878	8.59394	8.948148	8.246857	8.287098	8.302029	8.339655	8.767362	8.51899	8.462349	8.219031	8.351882
10170	5.836947	5.904023	5.8756766	5.908377	5.7955685	5.9590726	5.676175	5.820484	5.803184	5.8677754	6.029268	5.995687	5.8851104	5.8480997	5.853408	6.007074	6.1413355	5.708508
10171	9.227114	10.461747	9.533212	9.748086	10.249785	10.388683	10.618358	10.978863	9.467494	11.07411	11.419484	10.076432	10.128745	10.311478	10.556948	11.233941	9.708625	10.99321
10174	6.060969	6.1163096	6.1872473	6.0887356	6.149831	6.0062995	6.0930343	6.243688	6.2968884	6.193371	6.1204915	5.938046	6.0187545	6.094472	6.0205264	5.9790335	6.1845055	6.1508837
10175	10.695032	10.6425	10.88245	11.107824	11.291413	10.874463	10.980234	11.10929	11.273318	10.99321	11.253856	10.927262	11.453845	10.9867525	11.146966	11.045358	11.06494	10.913742
10178	8.940172	7.647277	7.4293904	6.19974	7.8690147	7.566987	8.607855	8.245878	6.3419585	8.3550005	8.4680395	7.446164	8.236246	8.956928	7.742243	8.885558	7.895682	8.279016
10179	6.6374464	6.946433	6.953578	6.8679996	6.616085	6.967486	6.7153263	7.226601	7.2019787	6.837994	6.8329244	6.577286	6.6230245	6.5933585	6.417358	6.951701	6.189426	6.8238025
10181	9.645897	10.346872	10.235251	10.04651	10.4168415	10.101702	10.0942745	10.078509	10.252154	9.949852	10.064824	9.909194	9.859671	10.250469	10.039895	9.951922	10.219087	10.031359
10186	6.8170047	7.8165784	6.8346667	6.5509467	6.6996365	8.055011	7.564906	7.5829606	9.117882	7.9106593	7.373027	7.2519655	7.2132955	7.580297	7.6989417	7.231762	7.600987	7.081337
10189	6.059307	6.0138106	6.194124	6.3476467	5.9804325	6.094171	5.912556	6.209648	6.331665	5.9422197	5.986294	6.1720433	6.067271	5.80207	6.0935645	5.8969746	5.958017	6.001668
1019	8.807274	9.005522	8.826178	8.933005	8.796481	8.427521	8.8947525	8.721841	9.202283	8.941787	8.751713	9.064163	8.797688	9.049808	8.919869	8.795202	9.247502	8.847048
10193	6.847377	6.819503	6.8951693	7.16344	7.0148134	6.644537	7.297814	7.1167502	7.0739512	7.027617	6.8785176	6.6804323	6.842821	6.7497706	6.793918	7.0383306	6.808344	6.7009244
10194	7.356323	7.7397146	7.777352	7.7287517	7.738851	7.9454293	7.5075407	7.5952034	7.857878	7.6530867	7.563933	7.8931227	7.8515058	7.5774646	7.6762714	7.6755233	7.483811	7.6577277
10195	9.896536	9.539232	9.491863	9.619161	9.346827	9.194674	9.643105	9.531389	8.854308	9.2200985	9.0412035	9.093546	9.073076	9.4540205	9.020817	9.125544	9.019324	9.540729
10197	8.455778	7.987007	8.473009	8.58573	8.134164	8.072793	8.322727	7.8931227	7.9654145	7.943248	7.963074	7.82114	7.9514103	8.036341	7.941709	7.943248	8.160911	7.8799567
10198	6.836552	7.089663	6.8774676	6.9176936	6.853562	6.8358874	6.759439	6.742765	6.326552	6.7133665	6.5492535	6.8951693	6.251624	6.535675	6.771278	7.0096784	6.9298344	6.9859896
10199	8.941449	8.820872	8.551629	8.963098	8.958205	8.957377	9.185834	9.335663	9.032643	9.165954	9.640306	9.190098	9.389602	10.254725	9.067779	8.998463	8.953429	8.937714
102	5.9679728	5.8697248	5.959727	5.817679	5.793676	6.1966414	5.831201	5.9740224	5.9246106	6.12023	5.881158	5.8982463	5.8583713	6.097101	6.0512257	5.847017	6.1096396	5.885891
1020	8.644903	7.4703045	7.659019	7.825179	8.129276	6.9156566	7.2035627	7.1983695	6.8403983	7.3831754	7.3418794	7.311848	7.713724	6.932221	7.175509	7.440048	7.531808	7.607761
10200	7.0047398	6.6793966	6.9427648	6.762727	6.344216	6.7750254	6.6836295	6.8856854	6.9557934	6.6648426	6.7361717	6.2843595	6.668719	6.9569335	6.7360134	6.6242113	6.7543035	6.669296
10201	7.841477	7.792442	7.649974	7.8609715	7.47959	7.4162292	7.5008125	7.610327	7.302494	7.5883226	7.509638	7.8324337	7.403884	7.3831754	7.452839	7.4032087	7.514558	7.750079
10203	7.070315	7.374181	6.9827566	6.8412685	6.5657725	6.3915696	6.4870996	6.67001	7.1951475	7.0944357	7.1681705	6.310865	7.121644	6.424885	6.37948	6.7949457	7.0295715	6.7972126
10207	6.150641	6.257645	6.3339686	6.3510537	6.256761	6.2286744	6.062259	6.0918	5.941707	5.911309	6.0332513	6.016498	5.889698	6.310865	6.301013	6.250286	5.9664855	6.4554796
10208	7.6736736	7.7519255	7.428655	7.799882	7.8315682	7.9130807	7.36	7.909247	7.48031	8.050988	7.48031	7.442199	7.5797687	7.4636583	7.582635	7.669436	7.3416305	7.7591395
10211	9.367687	9.534244	9.704881	9.715821	9.243506	9.077357	9.632231	9.141606	9.993605	9.1742525	9.141111	9.598076	9.602807	9.661762	9.923148	9.096079	9.18282	9.460836
