GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634
10449	10.3246	10.683285	11.470421	10.330952	11.129659	10.244196	10.236984	11.61326	9.952616
10450	5.974946	5.9203367	6.268745	6.042838	6.1740813	6.0013547	6.076424	6.184123	5.9954176
10452	9.8977995	9.998547	9.916189	9.6967	9.789159	9.990803	10.257304	9.802051	10.085753
10454	7.643982	7.4185796	7.4646897	7.4709754	7.4847913	7.5058208	7.564131	7.695586	7.5463567
10455	10.666171	10.69189	10.593801	10.844062	11.191357	10.972434	10.318518	11.247009	10.039229
10457	10.186479	8.248494	11.124356	10.0535555	9.671002	9.933917	11.0687065	8.892249	10.357786
10458	8.98467	9.316911	9.330089	9.131264	8.93383	8.75577	8.201373	9.818057	8.8286
10460	6.607626	6.645589	6.6081724	6.4595265	6.7107882	6.751733	6.708665	6.605745	6.747123
10461	7.8181987	7.6267676	7.4192786	7.488379	7.0055118	7.1235075	7.3872113	7.8102274	7.920681
10463	8.790787	8.971922	8.888857	8.561166	8.934685	8.383613	8.707	8.5826	8.57255
10465	8.143306	8.967873	8.592476	8.748496	8.4769335	7.713997	8.491129	8.52298	8.186975
10466	6.463274	7.531053	6.7115316	7.508312	7.042113	6.8826375	7.0349746	6.9175024	6.759266
10469	8.311317	7.532515	7.788255	7.5252476	7.587041	7.574646	7.7077475	7.8113675	7.8959866
1047	5.7793036	5.7988405	6.2246685	5.8390155	6.5188017	6.2027826	6.0337114	5.8411317	5.9486866
10471	7.388449	7.82548	7.6054516	7.0581326	7.468863	7.6733856	7.242631	7.898007	7.7323008
10472	6.2447057	6.2104034	5.745855	6.1257114	6.0098	5.837524	6.0449915	6.065766	6.0787296
10473	8.12108	9.222554	8.692037	8.964026	8.285428	8.729669	9.25695	8.435281	8.660804
10474	7.6450853	7.1563935	7.1792917	7.196664	7.285123	7.4857125	7.20423	7.106238	7.5396547
10476	12.438751	12.802494	12.843142	13.147027	12.983816	12.775695	12.996738	12.846696	12.907833
10478	7.2939043	7.445427	7.022342	6.7620974	6.9746	6.982334	6.7825456	7.3477263	6.944381
10479	7.802494	7.959646	7.737384	7.5052695	7.4607034	7.6984267	7.639788	7.662816	7.4530888
10483	8.777616	9.424649	9.55814	9.140709	9.859042	9.163037	9.273596	9.396685	8.539524
10484	5.9910474	5.833367	5.965806	6.0274067	6.0354023	5.988549	5.88405	5.958118	6.0451183
10486	8.202007	9.151113	8.641427	8.888857	9.797969	8.62487	9.036982	8.212136	8.890129
10487	11.223528	11.353668	11.564364	11.765743	11.591477	11.289567	12.069168	11.385914	11.659754
10489	7.0323567	7.9448333	7.575139	7.250181	7.704319	6.9944434	7.372341	7.5901337	7.0884795
10490	6.868314	7.2094893	7.4644303	7.089446	7.6197376	7.021311	6.8899474	6.9993596	7.031489
10493	9.048891	7.6814976	8.579174	8.4680395	8.244509	8.897729	8.684645	8.208537	8.677944
10494	8.754131	8.712044	8.553852	8.587616	8.308742	8.682644	8.692437	8.524206	8.644903
10495	5.975144	5.957063	6.2695827	6.1391954	6.4679017	6.0265865	5.957028	6.086926	6.189351
10497	7.4894586	7.3932424	7.649199	7.07335	7.203975	7.6450853	6.783015	6.856859	7.245563
1050	11.743842	11.453845	11.129659	11.373288	10.810808	11.950553	11.138917	12.586859	11.231072
10500	6.584455	6.112124	6.155703	6.3006005	6.200063	6.37853	6.40295	6.3284683	6.437529
10501	6.166001	5.915064	6.028802	6.059045	6.173084	5.92294	5.980892	6.0978575	6.038907
10505	6.3469234	6.425778	6.4640503	6.3430724	6.57157	6.546467	6.4044385	6.5085883	6.447145
10507	8.428181	7.1516423	7.460485	8.3813	7.9556417	8.3570595	8.81144	7.578735	9.253864
10514	6.374821	6.1371164	6.2874813	6.3625584	6.609235	6.0783987	6.6468463	6.715012	6.3301363
10516	7.0821548	7.516733	6.845999	8.559259	7.2565746	7.1679626	7.8551097	7.004954	8.105434
1052	12.400581	11.781191	12.306331	12.111457	12.062247	12.383456	12.52093	12.443503	12.02235
10521	8.526781	7.4972434	7.9636607	7.8036113	8.196577	8.524206	7.8408933	7.618601	7.997173
10522	7.862943	7.3893175	6.9814386	7.1531215	6.7740717	7.477677	7.1542497	7.365096	7.205259
10523	7.849322	7.2939043	7.3593326	7.36	7.6183276	7.8953795	7.251097	7.7317333	7.404772
10524	6.801544	6.563098	6.845192	6.6298666	6.6483483	6.5623555	6.4963465	6.7136536	6.6035357
10525	9.499911	8.580738	9.208426	8.743398	8.800141	9.1600895	9.515929	9.345633	9.462473
10527	6.1315265	6.3167086	6.1895375	6.378664	6.6544337	6.0946403	6.299908	6.2295537	6.257447
10528	7.4472117	7.3711405	7.310646	7.2168584	7.642352	7.2931843	7.519303	6.948444	6.926926
10529	5.941318	6.006078	6.2795873	5.8482413	5.538331	6.066678	5.8677754	5.847859	5.9730105
10535	7.1126275	7.5922747	7.1064653	6.649165	7.160065	6.9200764	6.712121	6.789583	6.4914393
10537	9.982314	9.66795	12.6250305	12.879119	13.301418	12.265207	12.675304	10.945939	12.180192
1054	9.539232	9.282138	9.438408	9.181907	9.3927355	9.538676	9.795514	10.140442	9.302812
10540	10.344395	10.287722	10.478214	10.514826	10.350004	10.209	10.523163	9.9190445	10.491528
10541	10.990296	11.910447	11.455444	11.910447	11.759854	11.204104	11.57297	11.252486	11.311672
10544	6.4758472	6.26481	6.2904644	6.9195433	6.6773973	6.5454297	6.977627	6.43458	6.6453304
10549	11.4946575	11.753956	12.685136	11.897358	11.326826	10.847704	11.516972	11.527945	11.650249
10550	10.418688	10.2903185	10.514826	11.031036	10.667215	10.597825	10.82071	10.215815	10.749817
10552	9.853093	10.885092	10.321078	10.791941	10.555879	10.223102	10.240195	10.129511	10.498278
10553	9.248465	10.611011	10.338417	10.386031	10.190336	10.396682	10.23938	9.713947	10.031359
10554	8.266536	8.25287	7.926467	7.909247	8.422891	8.359029	7.7287517	8.124929	8.246181
10556	5.949664	6.0043855	5.554627	6.0884466	5.7272124	6.0019655	6.0515323	6.0479326	5.8512106
10564	6.881197	6.725331	6.9346294	6.5313005	6.7600627	6.759622	6.707294	6.897908	6.8339477
10565	6.362397	6.5483136	5.9614644	6.341335	6.3566465	6.363091	6.1915956	6.5325503	6.1811595
10566	6.6766906	6.2460246	6.2995057	6.197529	6.3884172	6.2939734	6.190391	6.387273	6.2923665
10569	7.3853416	8.011893	7.629063	7.9568405	7.5596538	8.00459	7.427572	8.051629	7.9903407
10572	10.120078	10.047381	10.1130085	9.175746	9.797355	9.536432	9.249493	8.898234	9.408076
10573	7.6059275	7.408834	7.323612	7.205934	7.77249	7.5543027	7.1190786	7.6194177	7.310646
10574	7.859526	8.910103	8.926508	8.710104	9.374541	8.104224	8.699309	8.628466	8.150273
10575	6.965617	7.216164	6.8813787	6.7771215	6.79576	6.8088274	6.759439	7.02059	6.624476
10576	9.521492	10.007882	9.888323	10.045795	9.955336	9.276148	9.849856	9.757736	9.322925
10577	13.632978	13.717098	13.5086565	13.670456	13.311076	13.408864	13.755149	12.570598	13.614761
1058	6.300659	6.8327665	6.792114	6.2154665	6.3608427	6.183215	6.237211	6.0497	6.221265
10580	6.906128	6.0931277	6.2042775	6.0050354	6.2858124	6.027512	6.4109006	6.1860023	6.2193913
10584	7.799882	6.1789794	6.622364	6.6913414	6.8112545	7.082802	6.417199	6.987021	6.3560724
10585	8.211476	7.9225354	7.645314	7.5689883	7.506067	7.6376457	7.4544907	7.639788	7.8914833
10587	8.937714	8.115736	8.558961	8.76776	8.894354	9.009007	8.590296	9.047033	8.717998
10589	10.346872	10.076432	9.894766	9.885644	9.752508	9.992269	10.119266	10.271673	10.075743
1059	10.510057	10.48479	10.529737	10.148689	9.982991	10.177803	10.551194	9.892713	9.566526
10590	7.6442556	7.2525887	6.3258286	7.424484	8.535711	6.79736	8.192406	5.7860675	6.7402134
10597	6.911945	8.04542	7.871408	8.329964	8.212136	7.4343987	7.9921265	7.7441316	7.4833226
10599	8.474432	9.144241	8.851297	9.238016	9.058099	8.931667	8.632181	9.447927	8.396864
10600	6.0799446	5.884764	5.7927246	6.0113344	6.003545	6.088259	5.927959	6.075326	5.904184
10602	5.971167	6.2965016	5.9929166	6.339841	6.1993194	5.6454124	6.2541466	5.923309	6.1921706
10607	7.6416364	7.187605	7.16344	6.6878567	7.36	7.1576257	6.9385023	7.1261687	6.8823037
10608	9.874803	9.961902	9.6033745	9.891964	9.820601	9.745111	10.524182	9.219633	10.168047
10609	6.6518426	6.706388	6.5523024	6.903886	6.314262	6.2487144	6.8935156	6.751884	6.7016945
10611	6.4690905	7.339961	6.743074	6.672176	7.4441648	6.2895203	6.669296	6.815248	6.304201
10612	6.6106	6.5060616	6.4229536	6.543918	6.5455403	6.580821	6.8198295	6.550104	6.615549
10613	6.759266	6.3454003	7.221794	7.103169	6.9176936	8.176288	6.721996	7.425228	6.898833
10615	6.5286455	6.773368	6.6530824	6.4277506	6.3979144	6.3258286	6.265063	6.3807707	6.5000215
10616	8.580326	7.82304	8.115451	7.5523205	7.9706764	8.138346	8.423189	8.219957	7.9228263
10617	8.822951	9.534244	9.474459	9.360642	9.528138	9.461347	9.275685	9.406587	9.227557
1062	6.605889	6.7288303	6.8318553	6.7104793	6.9095426	6.5749984	6.616603	6.39213	6.5067472
10622	5.8382387	5.8449855	6.2401147	5.8653407	6.0251164	5.9128594	5.886017	6.0803404	5.7387123
10623	8.953827	9.134536	9.000208	9.295361	9.258563	8.571345	9.063171	8.829865	9.092603
10627	11.838464	12.02235	12.085304	12.1406975	12.314557	11.697799	12.0246	11.705212	11.732247
10628	9.639018	10.402666	10.842823	11.226491	10.626561	10.22377	10.981756	11.362037	10.875427
10629	9.659981	8.673686	8.738405	8.592476	8.756877	9.118798	8.944784	9.103081	8.985948
1063	6.713976	6.6984577	6.4491343	6.5098734	6.5742435	6.681866	6.4927945	6.0585976	6.4269247
10631	5.9505353	5.9387183	5.8680325	6.1254916	5.991655	5.975644	5.984734	5.7882886	5.973901
10632	7.6595697	8.314085	8.198205	8.091375	7.584773	8.030979	7.9475393	8.34428	7.9352365
10634	6.215268	6.583559	6.185034	6.22946	6.1671205	6.2482	6.220777	6.176745	6.32866
10635	6.578301	7.690272	6.970472	6.852522	6.9606867	7.21592	7.197918	6.725331	6.39664
10641	9.733723	9.6967	9.488971	9.2797575	9.767211	9.427519	9.490029	9.823803	9.359687
10642	6.366948	6.219019	5.95648	6.103937	5.9687557	5.8369036	6.015279	5.95927	6.172533
10643	5.927306	6.029191	6.0532184	7.0028267	7.284272	6.342871	7.7446623	7.18782	6.508487
10644	7.207428	7.8033333	6.5693398	8.157581	6.943645	7.7504077	8.905072	6.686696	8.18861
10651	7.4634066	8.04755	8.106446	8.243544	8.174338	7.638741	7.997552	8.2546215	7.8946366
10653	7.1298614	7.189168	7.84406	9.106698	7.2480583	6.6964808	8.098272	6.9801383	8.335938
10655	6.0578003	6.0652947	6.0345826	5.919515	5.9416146	5.838805	6.133293	5.873138	6.1527734
10656	6.0549893	6.3960323	6.2491426	6.273756	6.6772523	6.5135083	6.2918096	6.803999	6.355999
10657	10.081277	10.483039	10.516721	10.751002	10.672302	10.075147	10.678566	10.509105	10.180967
10659	6.383495	6.1363	6.3609176	6.65764	6.303375	6.5807066	6.8329244	6.2538104	6.8157377
1066	8.976779	10.068402	9.747493	8.168219	10.249785	9.78495	8.777269	9.4540205	9.645897
10663	6.558938	6.3986077	6.489088	7.467796	6.753807	7.184407	7.189554	6.4827	7.3093166
10664	8.148676	8.136494	7.9181166	7.748295	8.11752	8.053753	7.762057	7.813329	7.8931227
10666	6.0331445	5.9134936	5.7498503	5.9706044	6.03719	5.8530154	5.9380693	5.739345	6.037711
10668	6.9738584	8.034005	8.171393	8.033037	7.448976	7.41998	7.7842884	7.5654335	7.457491
10671	5.7659426	6.043029	6.235634	6.1170945	6.1456304	6.0568137	6.01501	6.20653	6.131904
10672	6.8863735	7.104752	7.42213	6.982554	7.02059	7.0567417	7.315587	7.108401	7.1906505
10677	6.5374255	6.3946877	6.3914776	6.353041	6.858358	6.7283792	6.723854	6.4616966	6.558824
1068	6.015944	6.1751766	6.0375423	6.0573373	6.1640286	5.9458065	5.903471	5.999791	6.295201
10681	6.6042924	6.602388	6.8651276	6.9861712	6.489088	6.6928763	6.5456667	6.2486672	6.790971
10686	6.041388	5.926853	5.9802327	6.1523967	5.932587	5.9888616	6.083162	5.884283	5.683266
10687	6.676827	6.249001	6.3940544	7.309762	6.6249933	6.4488363	6.6301146	6.480094	6.8160653
1069	9.803217	11.247009	10.3852415	10.770478	10.441143	10.005122	10.661137	10.26649	10.087147
10691	7.320359	7.1245227	7.0375752	6.9383206	7.0383306	7.0260177	7.2099667	7.0156074	7.347951
10693	7.0838428	7.4164414	6.8588815	6.6634073	6.9366403	7.109537	6.629981	6.92623	6.452696
10695	7.573888	8.919446	7.6814976	7.9770937	7.1624117	7.4273467	7.754413	7.111156	7.8184676
107	8.437546	5.9432507	9.104092	7.019741	5.8812094	5.9982624	6.5200305	5.966384	8.458377
1070	5.793148	5.9397855	5.907143	5.869792	5.8926616	5.999175	5.920439	5.9289017	5.749355
1071	11.342964	8.63946	8.9555855	9.722341	10.015907	10.688536	8.428181	9.683364	8.871544
10712	8.266221	8.734216	8.504456	9.13217	8.374936	8.3550005	8.582215	8.018806	8.698861
10713	8.76694	9.088352	8.5428	8.61652	8.781109	8.791556	8.733493	8.627381	8.899132
10714	6.7905326	6.72184	6.7209754	6.528037	6.707769	6.583792	6.5447083	6.701515	6.8925986
10717	8.612001	8.466232	8.350948	8.217706	8.220597	8.557113	8.7464695	8.263422	8.656251
1072	11.382824	12.29295	11.798827	11.229488	11.736021	11.703223	11.946706	11.167066	11.46494
10726	11.668313	11.182348	11.4862995	11.3957205	11.684384	11.191357	11.453845	11.320801	12.069168
10728	8.061449	9.242084	8.707	8.649342	8.904212	8.747746	8.602221	8.924761	8.518545
10732	7.0886583	7.6973324	7.3021064	7.7377033	6.9163904	6.970089	7.149189	7.311595	7.274525
10733	6.577661	6.998355	6.821408	6.7048306	6.761656	6.8830156	6.7847695	6.2686915	6.435342
10734	6.226146	8.014512	6.302159	6.7236996	6.314327	6.355092	6.763034	7.5257916	7.0727725
10736	5.9820137	6.003356	5.944966	5.866695	6.1732583	5.9480653	6.0345826	5.937317	5.8293457
10741	5.969088	6.465108	6.324069	6.157058	6.4909334	6.206455	6.2544427	6.446345	6.224073
10743	6.7484956	6.714853	6.376591	6.6603646	6.6740127	6.8878074	6.8238025	6.771436	6.823463
10744	7.2667584	7.339499	7.574912	7.279991	7.18718	7.4627123	7.064281	7.0944357	7.0587015
10747	9.846573	9.095555	9.914792	9.0340805	9.578509	8.123944	8.33387	10.099563	9.308006
10749	6.9445314	6.9059353	6.733819	6.7697334	7.38818	6.885997	7.0086737	7.317751	7.307029
1075	8.72634	9.180899	9.987244	10.001352	9.85119	9.849288	9.883759	8.30445	10.10318
10752	5.951869	6.035465	5.864138	5.7790804	5.9450774	5.988462	5.9701962	6.0793214	5.9243674
10755	9.65694	9.681582	9.525281	9.657507	9.622933	9.94271	9.845257	9.336163	9.926458
10762	6.1371164	6.018699	6.097052	6.050568	5.864914	6.0586963	5.998081	5.95498	6.1092257
10763	6.96582	7.043234	6.577286	7.0236616	6.69523	6.8961625	7.6306257	7.145212	7.2895894
10765	8.054401	7.610327	8.410862	8.66424	8.423189	8.228981	8.452657	7.920056	8.537952
10766	7.1611633	6.8279767	6.9647064	7.004128	7.0017114	6.9537745	6.810312	6.81622	7.2124147
10768	11.449145	11.093807	10.933584	11.504179	11.167066	11.367148	11.194132	11.580588	11.3797865
10772	6.077198	6.4628716	6.4663997	6.575895	6.550223	6.197337	6.409937	6.5470715	6.295986
10775	6.493997	7.6183276	7.5944557	7.4302897	7.3450694	7.044626	7.184187	7.210684	6.8281474
10776	7.8612385	8.243544	8.247522	8.328289	7.8249097	8.126967	8.320621	8.114102	8.360085
10777	6.561048	6.2902503	6.51631	5.8696985	6.1200166	6.3111234	5.6961794	6.2569966	5.802953
10780	7.1580396	6.696924	6.751733	6.8500943	7.17657	6.844125	6.95135	6.7474365	7.1786337
10782	6.1477737	6.318542	6.249883	6.313415	6.553633	6.3451767	6.085267	6.2921963	6.1930466
10783	9.548878	8.230309	9.290636	8.390722	9.331032	8.680315	8.69324	9.023489	9.2051
10785	8.046917	8.060475	7.8084917	7.6090193	8.053753	7.966058	7.89369	8.208226	7.9070535
10788	9.765836	9.396685	9.2107725	9.65694	9.609453	9.753144	9.206545	10.416034	9.457397
10791	10.955937	11.987816	11.179601	11.176912	11.792711	11.468865	11.085366	10.484028	11.050638
10794	6.257955	6.134405	6.362104	5.9495206	6.267651	6.3983326	6.099925	6.1539607	5.894529
10797	6.5634866	6.5216637	6.629322	7.2027273	6.4568486	6.404195	7.3123302	6.6130967	7.150657
1080	6.316304	5.9015894	6.111048	7.029157	5.6812825	5.9377823	6.0286503	6.1019115	6.0171413
10801	12.232065	11.859741	12.133341	12.5593195	12.241895	12.113591	12.897296	11.741597	12.3279295
10802	6.5733395	7.369305	7.0393286	6.8555064	6.824282	6.949807	6.8678274	7.718454	7.001872
10806	6.6898937	6.4974084	6.584196	6.6665764	6.622364	6.282182	6.5061903	6.567372	6.742092
10808	8.762083	9.125122	8.748859	8.792326	8.861339	9.39608	9.62944	9.010808	9.603933
10809	12.246817	12.031248	11.834563	11.07411	11.620493	12.467851	10.974931	11.921495	11.782991
1081	6.4944463	6.10916	6.4055257	6.5723825	7.1727376	5.9500003	6.3285995	5.9284534	6.393876
10811	8.2276125	7.443917	7.678416	7.5596538	7.9390593	7.6932445	7.5277066	7.7041216	7.677126
10814	5.6934447	5.6331487	6.0008564	5.8530293	5.9075894	5.630167	5.942995	5.7505913	6.149526
10815	7.887244	6.748355	6.653498	7.084068	7.149422	7.169231	6.898654	6.620044	7.2903013
10817	7.350523	7.439832	7.3804426	7.3631883	7.4297915	7.184855	7.5810685	6.9567575	7.264713
10818	5.877272	5.934307	6.0246644	5.97025	5.8108115	5.8833237	5.8566003	5.915049	5.9695253
1082	6.274019	6.158589	6.0159016	6.0128818	6.28715	5.992619	6.0858297	6.235935	6.1029987
10826	6.09141	6.5251217	6.0668564	6.1722083	6.9748006	6.6582847	6.2816405	6.9429293	6.168416
10827	6.6981316	6.527459	6.5985236	6.7617846	7.185769	7.3264065	6.6609173	7.284272	7.183775
10844	9.2653	8.057674	8.82742	8.516697	8.61847	9.320106	8.555681	8.937244	8.883373
10845	8.8778925	8.548057	9.021612	8.759209	9.249023	8.98644	8.874068	9.596179	8.592476
10847	6.4106264	6.4290695	6.286046	6.6099386	6.01746	6.308061	6.30258	6.45374	6.393614
10848	6.827445	6.8624377	7.0785985	7.0773954	6.918265	6.249965	6.8160653	6.883192	6.881945
10849	6.023443	6.2255335	6.1105766	6.1539316	6.262967	6.064401	6.1082063	6.120281	6.1388583
10866	9.87787	9.638455	10.375611	9.7403345	10.751002	10.587813	10.342622	9.752508	10.273959
10867	12.02235	11.445471	11.231072	11.400774	11.363785	11.944445	11.657735	11.893327	11.11488
10870	10.367786	9.774973	10.722264	11.130774	9.674831	10.913742	11.063725	9.799146	11.205621
10873	5.736901	5.8045597	5.889385	5.9004927	5.744838	5.62251	5.921168	5.894992	5.821937
10875	9.327533	8.954802	9.287145	9.8977995	9.321227	9.008615	9.575589	8.942596	9.616445
1088	5.8863144	5.785899	5.957543	5.8402405	5.8529687	5.6772895	5.790519	5.727811	5.838225
10888	6.0643816	5.913137	5.991059	6.6362653	5.834624	6.1171703	5.9641323	6.0926175	6.083836
10891	11.910447	9.403517	10.3650875	9.985015	10.126445	9.988779	10.384153	10.492525	11.300165
10892	7.7611904	6.942587	7.226161	7.354282	7.1572084	7.5091214	7.386264	7.377344	7.4842753
10894	6.4674096	6.057131	6.775179	6.3645945	6.5160737	6.754761	6.1515927	6.0444794	6.3330207
10897	10.26183	11.576763	10.690923	9.750558	10.668177	10.0144825	10.117587	10.5796175	9.88893
10898	9.957874	10.219087	9.471762	9.694244	9.658787	10.101033	9.940449	9.918379	10.043551
10899	12.055908	12.875469	12.403488	12.436268	12.669363	12.377854	12.413751	12.556025	12.596265
109	8.627005	8.271022	8.787532	9.127943	7.805711	8.271391	9.535411	7.78984	9.280222
10901	9.187668	9.589576	8.425263	8.485194	9.380544	9.0792465	8.392218	9.37253	8.2276125
10902	5.978733	5.9104652	5.834757	5.8396378	5.9823923	5.7866035	5.7314367	5.9943037	5.8429613
10903	7.698674	7.229383	8.621241	8.363837	8.809791	9.729509	8.440697	6.8504314	8.169803
10906	7.850327	7.6288095	7.7363114	7.6706223	7.8217077	8.162443	7.985769	8.116013	7.613493
10907	6.312294	6.3724985	6.407249	6.262864	6.166001	6.476344	6.3295407	6.468554	6.2684836
10911	6.1747484	6.038907	6.251624	6.402022	6.3937855	6.5789986	5.951917	5.902831	6.8150682
10912	12.062247	10.375611	10.394827	10.101033	10.883548	11.695755	10.7738905	11.745594	11.121889
10915	7.4766936	7.2980247	7.375541	7.380967	7.574646	7.7653956	7.533055	7.746296	7.540631
10919	6.4730563	6.647637	6.520255	6.5565896	6.5698295	6.322919	6.331918	6.8339477	6.505617
10921	10.03485	9.861093	9.583823	9.986575	10.106219	9.366669	9.943514	9.62016	9.71275
10922	8.000812	7.715312	7.443669	7.481292	7.548638	7.455006	7.473403	7.359596	7.835021
10923	7.9228263	8.890129	8.297298	8.819608	8.8048115	8.218002	8.587616	8.431018	8.353336
10924	6.2086306	6.4554796	6.717721	6.7819953	6.3877892	6.687233	6.246685	6.8863735	6.6645837
10927	7.3656187	6.70714	7.009872	7.0482616	6.9537745	7.226823	6.951007	6.920272	6.839019
10929	7.820832	8.818011	8.84829	8.677137	8.566818	8.7364	8.803543	8.329964	8.620438
10930	5.980447	5.7641735	5.846204	5.8240814	5.936572	6.0264826	5.841757	5.966151	6.052477
10933	8.922544	10.359516	10.326548	10.74658	10.357037	9.843768	10.516721	10.2281065	9.706224
10938	9.913377	9.587935	9.2234	9.296328	9.456331	9.772356	9.800683	9.546035	9.799146
10940	5.887854	6.3347898	6.438925	5.853519	6.558693	6.4556813	6.374493	6.4056964	6.2862797
10943	7.1906505	6.821567	6.8906426	7.1335607	6.944948	7.0217166	7.1456485	7.036427	7.052706
10944	6.000982	6.1197543	6.29792	6.201702	6.221731	6.0597415	6.1142364	6.237172	6.163697
10945	10.374035	10.567646	10.17555	10.039895	9.848655	10.082789	10.137164	9.926458	9.836415
10946	9.940449	9.994346	9.870537	9.906493	9.59556	9.365162	10.062643	9.676677	10.019433
10947	7.424764	7.4820943	7.1763783	8.104798	7.182269	8.054699	7.859526	7.130467	8.217706
10949	8.734216	9.7024765	9.305852	9.936251	9.645897	9.530769	9.771044	9.583823	9.302338
10950	5.8876686	6.4896317	6.899203	6.307458	6.5376673	6.6354003	6.335053	6.1611314	6.361969
10951	5.9131474	6.4619856	7.172114	7.2781477	6.370506	6.9298344	6.9821444	6.2674484	6.0623813
10952	11.609842	12.553361	12.6320305	11.983836	11.884844	11.891587	12.26066	12.311284	11.99239
10953	8.724086	9.56874	8.722633	8.691228	8.731568	8.53496	9.093546	8.952584	8.634888
10955	6.214507	6.5061903	6.259561	6.2950277	6.35228	6.247198	6.2635922	6.5119543	6.201702
