GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620
10347	6.4880314	6.0774264	6.7335243	6.6263146	6.3668838	6.452324	6.6297264	6.401226	6.6648426	6.949424	6.490573
10349	6.27175	5.957581	6.618147	6.1073074	6.383418	6.1646624	6.4440193	6.37948	5.7863894	6.0102572	6.0971236
10351	10.0306425	9.857031	9.861669	8.953827	10.262609	10.352682	9.591905	10.2450695	9.9033575	9.920445	9.785648
10360	7.553044	8.0884495	7.886924	8.1907625	7.882001	8.210422	7.94022	7.877418	8.457682	8.060788	7.920367
10363	7.270493	7.4032087	7.238622	6.9186325	7.182496	7.244011	7.2078705	7.3065724	7.2557063	7.5637355	6.8626194
10365	10.697189	9.827078	9.860351	10.102546	9.982314	9.268563	10.08428	9.703122	8.878355	10.17555	9.431748
10367	8.958205	8.907275	9.015663	8.277991	9.23254	9.178556	9.355499	9.557557	8.493416	8.69324	9.298848
10370	9.831798	9.64764	8.259719	8.767362	9.393826	8.699309	8.609827	8.486921	7.610327	7.6450853	8.376442
10371	6.192987	6.361068	6.376818	6.3717284	6.137064	6.298912	6.1287413	5.992961	6.2523804	6.1819806	5.922173
10376	12.540969	12.593081	12.470921	13.305944	13.06325	12.535094	12.889882	12.507238	13.474477	12.628783	13.087407
10383	10.190336	10.136369	9.881126	10.099563	10.286832	9.762675	10.111589	9.906493	10.457945	10.471776	10.778144
10390	10.374035	9.880468	9.988004	9.923148	10.321078	10.253112	10.361123	10.171783	10.3001795	10.470807	10.269906
103910	12.991496	13.1594715	13.14281	12.923097	13.04754	12.58983	12.915266	13.178988	13.419347	13.480954	13.0344925
10392	6.9586406	6.8200116	6.921702	6.748027	6.7436957	6.6678715	6.650576	6.5097585	7.017231	7.126566	7.071574
10395	6.6327906	6.050866	6.2663507	6.339626	6.117303	6.519344	6.355551	6.189148	6.3111234	6.200408	6.0441747
10397	8.124275	8.440697	7.8660784	9.180899	7.89369	7.9935756	8.365505	8.200424	8.528252	8.047258	7.924068
10398	5.8807173	6.141114	5.992316	5.8999085	5.902738	5.818801	5.8111672	5.992316	5.934295	5.854323	6.048352
1040	6.427007	6.265176	6.2160654	6.4559746	5.926243	5.9758525	5.950322	6.0896645	6.4045334	6.2320833	6.0717854
10400	10.719174	8.76694	10.917612	9.365555	10.675399	11.402342	10.342622	10.258005	9.211655	7.960749	11.220419
10401	6.2455897	6.185	6.3518267	6.201303	6.202458	6.3654604	6.2764792	6.1010857	6.1710415	6.468979	5.974551
10402	8.640612	8.678224	9.033625	7.7631884	9.147774	9.236482	8.471925	8.653234	8.282303	8.65664	8.818848
10403	5.8264723	6.8826375	6.2011914	6.8296843	6.211758	6.0928507	5.931799	6.211631	6.0639653	6.1445985	6.1843104
10409	9.361108	7.9553676	9.930451	7.2428374	9.170376	8.899995	9.473413	9.018465	9.002769	9.570441	9.282628
10410	13.408864	14.112931	13.973076	14.046345	13.691478	13.614761	13.749567	13.704636	14.2868805	14.01223	13.579451
10412	9.335663	9.869853	9.543109	9.73252	9.4656725	9.823096	9.68231	9.608845	9.827078	9.347385	9.438408
10413	8.496162	8.622877	8.781839	8.279624	7.8246045	8.294233	8.127951	8.38402	8.975961	7.966961	8.344626
10417	7.0254674	7.304791	7.033126	6.655271	7.264713	6.8565407	7.510394	7.2135544	7.427126	6.3986077	6.998355
10418	6.8509293	6.3972406	6.166701	6.112124	6.413377	6.1130347	6.3130436	6.192601	7.602555	5.8240066	6.05678
10419	7.951148	8.098272	7.6932445	8.012666	8.246519	8.242286	8.353336	8.120781	8.116013	7.959321	8.181835
10421	9.647033	10.120803	9.3778	9.664089	9.878501	9.596832	10.131107	9.481303	10.435765	9.88956	9.946474
10422	9.437281	9.540729	9.05205	9.442976	9.611752	9.907153	9.327045	9.792218	9.276695	9.924436	9.321762
10424	11.472244	11.773553	11.593374	11.6025	11.515355	11.516972	11.645092	11.440522	11.231072	11.442302	11.639208
10425	9.141111	9.388181	9.01043	9.760197	9.257991	9.591905	9.482687	9.368272	9.163517	9.986575	9.533212
10427	7.752756	7.645314	7.8232913	7.378082	7.695836	8.142674	7.435597	7.962798	7.399455	7.6744385	7.540631
10428	9.362104	8.718695	7.9505424	7.4779263	8.400393	8.195609	7.854477	8.431018	8.158817	7.779289	8.008838
1043	8.215077	7.632544	9.23844	7.571334	8.458809	8.528252	8.50955	8.143602	8.294579	8.4364195	8.000812
10430	10.38147	10.126445	10.464285	10.911464	10.391194	10.312453	9.866802	10.107028	11.180998	9.936251	10.14965
10432	9.387278	8.982882	9.385601	9.405047	9.275685	9.693677	9.472891	9.6703415	9.05205	9.878501	9.19657
10434	5.770446	5.9140778	6.0069613	5.9643807	5.8695903	5.9162254	6.2594275	5.740754	6.0083857	5.7630825	5.6256237
10435	6.705382	6.2345414	6.5601983	6.416903	6.0883613	6.569673	6.4049077	6.302403	6.6397247	6.4584265	6.185722
10436	8.73076	8.516021	9.1094475	8.276961	9.263638	8.832799	8.812261	8.566818	8.899995	8.604699	9.0019865
10437	8.826618	9.139273	9.643105	8.078393	8.975533	8.599186	9.019324	8.52298	9.033625	8.44464	8.644537
10438	5.9584517	6.186861	6.139951	6.034489	6.0419536	5.9396133	5.789969	5.7876925	6.0530295	5.9417987	5.975968
10439	6.3470078	5.9991894	6.6116543	6.256019	6.5357976	6.5460124	7.1341634	6.3992066	6.040694	6.3361974	6.4108086
10443	9.092138	9.450657	9.021612	9.072085	9.18282	9.397234	10.645498	10.061919	9.016124	10.265691	9.120756
10445	9.134536	9.312301	9.114	10.01655	9.261116	9.238016	9.679698	9.327533	9.240481	9.483214	9.380066
10446	5.920868	5.796246	6.386783	5.8070645	5.9280677	6.1044536	5.8132906	5.896317	5.8150945	5.8525844	6.007535
10449	11.21431	11.55482	11.576763	10.488414	11.201426	11.578543	10.311478	11.136206	10.703545	9.974591	11.037276
10450	6.3943686	6.0325685	6.039673	6.06809	6.0951467	5.9385395	6.151169	6.292557	6.0913453	6.1527133	5.9420357
10452	9.75448	9.790977	9.409174	9.85119	9.378302	9.436786	9.929189	9.471762	9.38674	10.0942745	9.827667
10454	7.0747333	7.4112554	7.4058084	7.5789685	7.7201867	7.5782294	7.660125	7.409104	7.7546673	7.6262717	7.31607
10455	11.089402	11.515355	11.591477	10.77174	11.320801	10.918904	10.796433	10.595705	10.261086	9.893392	10.536727
10457	9.625326	9.526402	9.015213	8.910997	9.83573	8.482278	9.717971	9.038374	7.9448333	8.648002	9.5448265
10458	9.285086	9.635678	9.195166	9.291593	9.449513	9.025633	9.772356	8.847941	8.85966	8.77407	9.11685
10460	6.194688	6.5210023	6.4194636	6.6893487	6.496863	6.0821276	6.1472845	6.229203	6.0983276	6.1430244	6.274075
10461	7.5723686	7.1293163	7.966961	7.8799567	7.311848	7.7744675	7.8154745	7.572636	7.082802	7.855366	7.473403
10463	8.781839	8.837294	8.918973	8.764158	8.844801	8.78564	8.551979	8.579174	8.623993	8.756121	8.85604
10465	8.097711	8.721841	7.9846096	8.248494	8.168219	7.8587427	8.0884495	8.0232315	8.625303	7.8968215	8.025799
10466	7.2061195	7.168802	7.595533	7.632288	7.290967	6.864286	6.946633	6.964302	7.267213	7.0351605	7.0056973
10469	7.531808	7.250672	7.737384	7.7845616	7.5208063	7.620284	8.035719	7.9358373	7.924068	8.302385	8.025446
1047	6.5873437	6.6769657	5.8591247	7.407169	5.788982	5.599833	7.1117835	6.1409006	6.8566995	6.0188575	5.8282304
10471	7.1099777	8.01217	7.6218925	7.3897796	7.6970544	7.427787	7.766256	7.467796	7.780188	7.569277	7.6127024
10472	6.0790734	6.043113	6.34614	6.2865005	6.272208	6.1078205	6.1371164	6.152831	6.1334105	6.2883167	6.144295
10473	8.294886	8.869793	8.2546215	8.906866	8.586913	8.303757	8.511921	8.180024	8.579896	8.384962	8.272125
10474	7.1668754	7.1934047	7.108401	7.234049	7.3796716	7.351712	7.1959844	7.4334674	6.8431253	7.684227	7.333768
10476	12.860833	13.208442	12.57758	13.226934	12.687866	12.731246	12.660348	12.85728	12.823335	13.043148	12.879119
10478	7.360263	7.309099	7.459683	7.1152434	7.414094	7.506067	6.991957	7.172311	6.8110957	6.8311343	7.1135798
10479	7.79905	7.6277423	7.746296	8.119437	7.326626	7.6606526	7.4041095	7.773338	7.641137	7.761451	7.655595
10483	9.169939	8.959973	9.287145	9.163517	9.093021	9.309377	9.37253	9.212106	9.138375	9.096558	9.883759
10484	6.146358	5.866737	6.3106422	6.0029154	5.9551425	5.9343905	5.844532	5.7609496	5.9918466	5.8487	6.029126
10486	8.074333	9.966072	7.926467	10.362786	8.165013	8.097711	8.622877	8.339351	9.480719	9.13217	8.652081
10487	11.857727	11.792711	11.48109	11.1231575	11.260498	11.029701	11.311672	11.310322	11.976993	11.720855	11.646649
10489	7.4666057	7.7218037	7.721276	7.746891	7.533055	7.4835563	7.4434214	7.308918	7.678416	7.391009	7.689007
10490	7.2430563	7.38647	7.5573406	7.1729336	7.312589	7.2971683	7.1430154	7.123698	7.1959844	6.7884393	7.016638
10493	7.94022	8.246857	7.960135	8.366216	7.9505424	7.7947927	8.402827	8.077808	8.054699	7.7970653	8.098016
10494	8.464405	8.743787	8.300629	9.35247	8.760537	8.5428	8.632927	8.364871	8.954802	8.651302	8.639868
10495	6.0159016	6.022731	6.1186604	6.2270293	6.209685	5.848362	6.062648	6.0421042	6.121581	6.0517807	5.857879
10497	7.156817	6.8915157	7.3111463	7.075556	7.2067885	7.0086737	6.9719567	7.302494	7.1296887	7.143486	7.394387
1050	10.204024	10.54067	10.74658	11.404011	10.924775	11.665975	11.46494	10.803347	9.986575	9.679096	11.195407
10500	5.9512725	6.4171076	6.1230264	6.595347	6.5487723	6.4314094	6.1785254	6.044592	6.178002	6.2186184	6.094962
10501	6.1158013	5.9127827	6.199546	6.1167474	6.1391954	6.0887184	6.030346	6.045942	6.053371	5.7603827	6.1722746
10505	6.6878567	6.5917273	6.4682198	6.541317	6.5137362	6.6222506	6.5401	6.3143854	6.416446	6.5939636	6.548188
10507	7.5697784	6.5079474	7.905107	7.7668395	7.554536	7.420446	7.3716435	7.6505957	7.370884	7.8828993	7.418105
10514	6.452222	6.179257	6.435626	6.6959124	6.732111	6.3537974	6.7646236	5.9971185	6.2323756	6.5130687	6.779511
10516	7.585043	7.6148024	7.1533303	6.548408	7.1300797	6.7813096	7.087431	7.2458267	7.9297237	6.869716	6.9764676
1052	12.1406975	12.267758	12.173406	11.292995	12.391205	12.249271	12.526528	12.535094	12.35095	12.697895	12.653488
10521	7.639788	8.326235	7.7287517	8.201064	8.046354	8.038494	8.39856	8.208226	7.216164	8.063	7.9358373
10522	6.8704333	6.806598	6.998355	7.066642	7.0011053	7.27719	7.2135544	6.945925	6.6995025	7.574646	7.151271
10523	7.207665	7.0141673	7.416679	7.532046	7.5040565	7.3030944	7.5878434	7.2063103	7.2579103	7.3869886	7.6267676
10524	6.439026	6.5416403	6.416087	6.6127005	6.707769	6.5854263	6.7531343	6.671018	6.4675074	6.675042	6.5007625
10525	9.135502	8.195954	8.7364	8.50406	8.925298	9.207938	10.321078	9.238976	10.48663	10.468932	9.15917
10527	6.5814795	6.2955527	6.4337993	6.392766	6.3559365	6.5550656	6.4814253	6.3720217	6.341129	6.074177	6.630925
10528	7.6964464	7.4749575	8.161179	7.2676477	7.211492	7.123885	7.369559	7.2676477	7.269313	7.3614726	7.808753
10529	5.7239165	5.895583	5.9177423	6.120586	5.8435974	6.217935	6.0375276	6.0879536	6.1006107	6.0239735	6.0413737
10535	6.074594	6.0822954	6.7754984	7.361694	6.578422	6.3330894	6.6934104	6.69551	6.613489	6.379807	6.6963277
10537	9.214537	11.728552	11.682522	11.161416	9.534866	9.88893	10.564789	10.670137	11.722783	10.62867	10.473532
1054	9.601529	10.119266	9.1481905	10.575525	9.225774	9.608159	9.902562	9.154415	9.049808	9.186654	9.461347
10540	10.137164	10.532643	9.937658	10.481065	10.167319	9.971775	10.056701	10.353489	10.774898	10.814704	10.4634075
10541	11.578543	11.141687	11.06494	11.935712	11.50867	11.576763	11.457145	11.385914	11.06494	10.959814	11.399206
10544	6.3914776	6.2763767	6.364675	6.2371325	6.5394173	6.378831	6.5082464	6.7890887	6.706388	6.460481	6.860264
10549	12.5020275	11.942017	12.714257	12.237222	12.186916	12.287691	11.970234	12.22489	12.44604	11.591477	12.158828
10550	10.025297	9.956615	10.265691	9.450657	10.263489	9.333052	9.926458	9.64956	10.040591	10.077164	9.685196
10552	10.208127	10.513882	10.075147	10.860379	10.350004	10.396682	10.187252	10.119266	10.176962	10.154319	10.358611
10553	10.346107	10.921218	10.411632	10.605308	10.54631	10.249785	9.629954	10.227119	10.193339	9.097049	10.087147
10554	8.175563	7.8681498	8.212775	8.450936	8.167944	8.09643	7.962428	7.7363114	8.256981	8.184691	8.172393
10556	6.0126824	6.0651665	5.8471255	5.915986	5.817446	5.893475	5.931464	5.788794	5.893127	5.889752	5.93126
10564	6.9197226	6.8817477	6.940944	6.819361	6.678933	6.8228188	7.022105	6.842666	7.102194	6.6890483	6.9577236
10565	6.8899474	6.824282	6.8023405	6.3303456	6.2989726	6.3006005	6.425329	6.202864	6.0869446	6.0485864	6.627236
10566	6.375971	6.362777	6.41592	6.516993	6.604698	6.7164	6.287314	6.242166	6.0592184	6.3325267	6.57922
10569	7.7005143	7.8184676	7.638189	7.89436	7.7215333	7.6568685	7.542276	7.7064815	7.6984267	7.509638	7.4680834
10572	9.769818	9.044369	9.5801935	10.25131	9.774268	9.518731	9.885644	10.193339	9.124692	9.91121	9.619687
10573	7.3794327	7.4974895	7.771579	7.5058208	7.4481716	7.6262717	7.476931	7.3312593	7.682295	7.343248	7.543028
10574	8.179678	8.431697	8.843947	8.765866	8.391488	8.736009	8.405613	8.836024	9.14283	7.6416364	8.758413
10575	6.8058395	6.970654	6.7292933	7.2867103	7.0143857	7.089843	6.79576	6.793918	7.0113974	6.8100157	7.245563
10576	9.908599	9.890087	10.27887	10.264104	9.894121	9.963439	9.785648	9.914792	10.236984	9.666679	10.264104
10577	13.344378	12.987784	13.174506	12.802494	12.971914	12.7650795	13.3151245	12.971914	13.20427	13.330035	12.840012
1058	5.9638276	6.1957192	6.036663	7.213921	6.03255	5.848273	5.8465867	6.1230264	6.092108	6.1372623	6.0982018
10580	6.527813	6.2449455	6.3959517	6.206654	6.516197	6.6963277	6.7900524	6.9051895	6.7552443	6.7972126	6.596405
10584	7.329541	6.024108	7.335126	5.770406	7.0359817	7.3067956	7.622867	6.950232	6.8278103	6.9307604	7.3014154
10585	7.516733	7.1298614	7.80041	7.9290814	8.1520405	8.172988	7.8454924	7.5349336	7.885504	8.097391	7.6450853
10587	9.270546	9.258563	9.235013	9.266468	9.313356	9.132648	9.687032	8.710934	8.981624	8.703507	9.199441
10589	9.424071	10.271673	9.188711	9.700084	9.862776	9.671709	9.728297	9.856401	10.081277	9.730062	9.924436
1059	10.325548	10.569466	10.2450695	10.3032	10.124857	10.319461	10.236984	10.278072	10.280524	10.220746	10.109251
10590	6.3583465	7.311595	6.121368	6.525802	6.7670407	6.65688	6.1044326	6.9913564	8.032742	6.610224	6.363091
10597	7.692455	7.943248	7.695586	7.710628	7.8525257	7.642598	7.5108867	7.836524	7.1222415	7.11197	7.8257356
10599	9.611752	8.908912	9.823096	8.247522	9.548292	9.460258	8.965231	9.50778	7.6095243	8.006985	9.164086
10600	5.8241124	5.875614	5.962904	5.932232	6.0582733	6.017814	5.9814157	5.95906	5.901929	5.8248987	5.6789055
10602	6.199995	5.910716	5.8596597	5.9759016	6.054247	6.119338	5.8572946	6.074826	6.1140733	5.9041114	5.9050207
10607	6.970089	6.720366	7.0334663	7.1609287	7.1990075	7.25132	7.101189	7.0644584	7.109107	7.226823	7.36699
10608	9.2234	9.786852	9.2751465	9.2978325	9.571621	9.536925	9.711499	9.227557	9.994346	9.829818	9.266468
10609	6.463082	6.219714	6.642761	7.1148515	6.153524	6.212421	6.6139917	6.3809314	6.821408	6.469914	6.653632
10611	6.6211934	6.7104793	7.1731205	6.6077633	6.792446	7.175728	6.7769513	7.3725348	6.9100857	6.447609	7.1664114
10612	6.5717382	6.553633	6.7531343	6.3850894	6.58236	6.7663946	6.590071	6.631075	6.718016	6.837107	6.8144097
10613	7.734599	7.133369	7.5560803	6.816851	7.844593	7.7862477	7.553525	7.8705325	7.145426	7.4691043	7.707503
10615	6.3287983	6.6397247	6.7046685	6.7453938	6.6231422	6.3451047	6.2939734	6.37915	6.209446	6.480386	6.3528433
10616	7.9210052	8.017557	7.8931227	9.174661	7.960469	8.109313	8.092635	7.901299	8.040925	8.623993	7.9136715
10617	9.252879	9.587935	9.526983	9.933917	9.168458	9.225774	9.072612	8.834415	9.491294	9.047999	9.151646
1062	6.1915956	6.5818434	6.3028007	7.523648	6.4777584	6.210154	6.2883167	6.393016	6.340329	6.196427	6.5473323
10622	5.8493447	6.010303	5.85095	5.9259386	5.996931	5.845343	6.025757	5.983005	5.8653274	5.884162	5.83967
10623	8.965674	9.40758	8.95646	9.497665	9.135975	8.701535	8.932503	8.946547	9.264765	9.2003765	9.103586
10627	12.131368	12.570598	11.836272	12.205245	11.628243	11.689592	11.923337	11.7014675	12.215022	12.380608	12.057788
10628	9.685831	10.26183	10.756735	10.578477	10.42293	9.217629	10.285297	10.978863	9.569913	9.909194	9.816287
10629	8.902628	8.528252	8.79315	8.539096	9.000675	8.854308	8.912301	8.4020815	8.746086	9.102166	8.586155
1063	6.052176	6.6364036	5.978564	7.7987385	6.246832	5.878748	5.930044	6.0983944	6.060665	6.1164765	5.991681
10631	5.879984	5.884401	5.74195	5.9061766	5.9209576	5.728878	5.9800653	5.8817964	5.8432045	5.88687	5.9921684
10632	8.617685	8.625877	8.465157	8.432118	8.271022	8.458809	7.9918194	8.397554	8.238044	8.057674	8.271022
10634	6.183215	5.9761157	6.3926005	6.026044	5.9342685	6.107433	6.1596165	6.0117717	5.969311	6.1346416	6.1244063
10635	6.031527	6.3470755	6.5694456	7.3038406	6.536351	6.4008904	6.439517	7.007911	6.3459115	6.009319	6.4922957
10641	9.540729	9.562414	9.61527	9.569913	9.597448	9.593758	9.48525	9.274176	9.709816	9.389602	9.578509
10642	5.9528966	5.9414196	5.981122	5.9707093	5.972572	5.982043	6.046535	5.9450674	6.275884	6.052614	6.080834
10643	5.9473996	7.860694	6.1429725	6.69224	6.1252728	6.0436654	6.2027135	6.527813	5.9523273	6.031449	5.8937535
10644	7.5609655	8.61454	6.7452426	7.743042	7.095269	7.0124083	7.1679626	7.0180316	8.060475	7.349306	7.796795
10651	8.1984825	8.591767	8.244178	8.428181	8.055512	8.036648	8.017557	8.310061	8.147813	7.9621863	8.198809
10653	7.718744	6.7306857	8.219957	6.9280744	7.1362677	7.177263	7.228148	7.3021064	8.494762	6.95884	6.9369884
10655	6.0066147	6.0309615	5.8129306	6.183789	6.1431046	6.2532773	6.143715	6.060713	6.008548	6.111025	6.0830483
10656	6.532821	6.6599345	6.4707656	6.696789	6.332664	6.402286	6.00326	5.9479003	6.3992066	6.0559335	6.28638
10657	10.471776	10.922531	10.063396	10.62161	10.612036	10.292872	10.33426	10.412452	10.4292755	9.983766	10.451391
10659	6.2650127	6.2287993	6.429234	6.0885315	6.2724123	6.282913	6.409184	6.0787673	6.19082	6.44337	6.2586284
1066	9.4635725	10.180967	10.751002	8.499991	9.111727	9.79676	9.045284	10.683285	9.334625	7.915743	9.932662
10663	6.4797864	5.838891	6.9506054	6.10941	6.282845	6.2188153	6.1225924	6.4009748	6.105677	6.592469	6.3487396
10664	7.885504	7.9568405	8.000505	7.611645	7.9621863	7.905107	7.7947927	8.287861	7.7005143	8.029993	7.9489
10666	6.0401807	5.811418	5.854672	5.8696547	5.9754586	5.7499223	5.717337	6.0091233	5.8279414	5.997537	5.8771405
10668	8.348458	8.108043	7.6603436	7.9773946	7.8802443	7.856482	7.6280036	7.850327	7.90979	7.5818715	7.9429283
10671	6.1146336	6.2311397	6.327234	5.9183035	6.057577	6.22946	5.8835435	6.1320095	6.235338	6.134226	6.14122
10672	7.7360435	7.7477236	8.150524	7.1160765	7.1068707	6.728676	6.846324	7.0444303	6.733991	7.3402104	7.4840508
10677	6.312914	6.612841	6.3319817	6.5167685	6.5896893	6.5171084	6.9032035	6.789583	6.452222	7.08048	6.4428988
1068	6.1005707	6.0732636	6.3137794	5.9766574	6.1415005	6.239137	6.1728706	5.944912	6.13541	6.1339946	6.0458922
10681	6.842178	7.1373243	6.3489413	7.274525	6.8342915	6.679226	6.520255	7.1910872	7.111156	6.9797416	6.7285247
10686	5.954414	6.153642	5.9122853	5.9758754	6.041703	5.9041724	6.015265	5.8064284	5.816623	6.1249404	6.024359
10687	6.500666	6.158979	6.4911313	6.5766416	6.5565896	6.352045	6.7030244	6.6316667	6.8101625	6.5980067	6.5286455
1069	10.165094	10.510057	10.168714	10.828886	10.007198	10.087894	10.122105	9.796163	11.208267	10.157632	10.038595
10691	7.0917754	7.1103888	7.041328	7.097971	6.974434	7.002984	7.0024233	6.961836	7.20423	7.7549725	7.018214
10693	6.7967286	7.447662	7.1122184	6.7754984	7.113106	7.131829	6.5038404	6.7991867	6.37514	6.65764	6.5684247
10695	7.6194177	8.081623	7.1117835	8.4680395	7.8259993	7.8019223	7.7231436	7.651966	7.4930706	7.323612	7.9372597
107	7.785088	6.1801205	7.3902683	10.157632	8.985948	8.569812	9.075491	7.3226867	7.9100957	8.327935	6.9746
1070	5.9146447	5.853363	5.7646246	5.902933	6.0181518	5.7923074	5.9404316	5.8134227	5.7384048	5.8795514	5.8785143
1071	11.096465	8.015714	11.516972	8.397946	10.666171	10.689748	10.559029	9.980247	8.708566	11.336461	10.5345745
10712	8.292248	8.389438	7.9759808	8.959973	8.242286	8.439545	8.164396	8.115736	8.962238	8.420806	8.136494
10713	8.52794	8.297298	8.575896	9.411758	8.807274	8.629206	8.464029	8.545458	8.538692	8.982882	8.5664215
10714	6.83888	6.712553	6.883192	6.7288303	6.591611	6.7289844	6.5336566	6.5708485	6.6317916	6.7798467	6.7557225
10717	8.338663	8.087556	8.252249	8.109313	8.567221	8.265494	8.396217	8.031812	7.8257356	8.485497	8.095525
1072	11.445471	11.5569105	11.191357	10.944727	10.981756	10.988976	11.050638	11.392084	12.075692	10.961282	11.325275
10726	12.35095	12.207834	11.273318	11.340002	12.3934555	11.676671	11.771674	11.562926	12.476757	11.905874	11.836272
10728	8.943022	9.583181	9.6124	9.283101	8.609021	8.443286	8.254319	8.675206	8.57255	7.9829626	8.331336
10732	7.106238	7.084068	7.2523656	8.005753	7.765997	7.620032	6.8653235	7.268365	7.1144185	7.0161986	7.5106254
10733	6.1777387	6.7934256	6.4513574	7.271393	6.27653	6.1071167	6.317192	6.8100157	6.647782	6.3952417	6.5594335
10734	7.3348927	7.0709324	7.5555673	6.1636367	7.7064815	7.673094	6.3341727	6.2464147	7.02059	7.125946	7.9166884
10736	5.9214478	5.880626	6.1545362	6.1581693	6.073751	6.111596	6.072385	5.978181	5.882048	6.07722	6.240296
10741	6.438556	6.0009437	6.511836	6.259086	6.2140193	6.5870433	6.5889335	6.427007	6.2430987	6.1392484	6.3739495
10743	6.5186906	6.0418777	6.4314094	7.08048	6.5818434	6.5789986	6.594532	6.4095883	6.585566	6.780164	6.805304
10744	7.226823	7.1037498	7.270901	6.878876	7.4371924	7.289183	7.1142435	7.125084	7.2155166	7.0164137	7.273427
