GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625
7181	7.21846	6.7633696	7.475454	7.454032	7.416679
7182	7.1657233	6.994082	7.020757	6.9368057	7.144174
7185	6.2514753	5.8854594	6.145057	5.966628	5.921915
7186	7.1869774	6.9630322	7.2342553	6.7702427	7.1339407
7188	6.370294	7.1381984	6.7905326	6.738802	6.9431114
7189	6.693002	6.870071	6.7432075	6.973653	6.65657
72	7.122454	6.7052226	6.5355797	5.934257	5.8484473
7203	8.309074	8.30811	8.428486	8.521585	7.959909
7204	7.0055118	6.7919493	7.0148134	6.713513	7.315364
7205	11.611487	10.051944	9.794825	10.176962	10.72023
721	8.42354	8.972381	9.020817	8.45658	7.8634763
722	13.007992	13.344378	14.046345	13.474477	13.339644
7220	5.89867	6.5337725	6.17381	5.9429708	6.272261
7225	5.9802327	6.141627	6.1081347	5.847111	5.964909
723972	6.7523475	6.6365366	6.3470755	6.864453	6.285592
724102	5.9075375	5.9259386	6.209843	6.053848	5.9810705
7247	6.077372	5.768326	5.980635	5.89634	5.9829526
7248	5.9331393	5.9483	6.0847197	6.023239	6.130451
7249	7.327919	8.056732	7.83414	7.9645233	8.173954
725	11.370535	12.028905	12.465553	12.345634	12.026756
7253	5.8022747	5.9736857	5.828215	5.9428005	5.9001765
7257	6.112058	5.869615	6.326423	6.2574897	6.127263
7259	9.547748	9.305245	9.610032	9.361108	9.534866
7260	8.204244	8.175259	7.8840313	7.853691	8.026489
7264	7.5784683	7.871095	7.7588058	8.128653	7.5065303
7265	8.460296	8.425666	8.598792	8.404625	8.918125
7266	7.26294	7.903119	7.9273095	8.183415	7.886924
7268	9.510091	9.278112	9.241559	9.393261	9.413846
727	13.178988	13.470131	13.980941	13.541294	13.413658
7270	6.70821	6.642486	6.8691974	6.434966	6.681274
7272	6.95321	6.5499825	6.8132653	6.1243544	5.772976
7276	15.090511	15.277907	15.019513	15.37888	15.277907
7277	7.987007	7.1300797	7.4164414	8.109011	7.1584754
727800	5.9466734	6.0078974	6.090303	6.2564635	6.089684
727910	6.086687	6.2842994	6.325207	6.202004	6.341335
7280	9.504227	7.854477	9.358236	9.475601	7.7292614
728229	7.239312	6.293849	6.6591983	6.6408067	7.021903
728279	5.6448784	5.962364	5.99084	5.918592	5.869753
7283	8.056732	7.530497	7.6450853	7.839756	7.7879252
728554	6.57474	6.549856	6.610224	6.4683313	6.2274632
728591	6.139951	6.0844994	6.0309772	6.1205587	6.059427
7286	7.6041603	7.3925066	7.45184	7.456778	7.186754
728609	7.478399	6.925888	7.569277	7.548857	8.3275795
728642	7.0306654	6.8253145	6.992344	7.0925956	7.0092745
728656	6.000871	6.052787	6.2365446	6.263394	5.9924827
728833	5.9872556	6.086389	6.0686026	5.83238	5.9176
7289	6.553143	6.5508423	6.749274	6.7543035	6.7844453
728957	6.5917273	6.4047046	6.2841253	6.4242167	6.366207
729	12.56504	13.075154	13.597105	13.5086565	13.903499
729096	6.078001	5.98803	6.084935	6.019596	6.135776
7292	6.5818434	6.6518426	6.702743	6.69551	7.101633
729201	5.7783933	5.691288	5.8354406	5.676005	5.7269363
729230	5.7981853	6.552047	6.083635	6.312684	6.135671
7293	7.0383306	6.893693	6.408194	6.3962	6.492589
7295	13.823618	12.496276	13.07095	12.799434	12.952776
729540	5.9505854	5.7652974	5.989204	6.0076895	5.8023763
7296	9.862226	8.988197	9.821796	10.568514	9.080633
7298	8.247868	8.260441	7.7109237	6.7520237	7.1770186
729920	6.0448937	6.0942163	6.26553	6.2091146	5.9606814
730	7.9921265	9.931925	8.799274	9.221015	8.286755
7301	6.0375137	6.662271	6.2735057	6.373636	6.526966
731	13.335313	13.022294	13.541294	13.187313	13.597105
7311	14.537601	14.993384	14.147599	14.2559595	14.2991905
7314	13.903499	14.147599	13.894775	14.27551	13.470131
7316	15.031428	14.5241785	14.632037	14.66948	14.582534
7317	9.977988	10.2281065	10.263489	10.122105	10.330952
732	12.148287	12.7213745	12.470921	12.348637	12.7213745
7321	5.764222	5.708942	5.762297	5.701891	5.929769
7322	6.700636	6.458225	6.5406003	6.8468275	6.901979
7326	8.392218	8.381953	8.811841	8.84615	8.152785
7328	8.958664	7.8787956	7.9764943	8.07551	8.599596
7329	9.797969	9.706829	9.556921	9.747493	9.236482
733	12.910939	12.217384	12.960046	12.748443	12.154516
7335	6.9764676	6.4649067	6.3509874	6.605325	6.398509
7336	10.107028	9.767211	9.765836	9.777956	9.314935
7337	9.503113	9.484804	9.819332	9.697326	10.08428
7343	7.0401497	7.003953	6.7279153	6.9144025	7.43005
7345	5.993755	6.150219	6.2300467	5.9654784	5.8727036
7350	5.9329376	6.008249	5.718165	5.848	5.8375835
7351	8.013028	9.017041	7.6568685	7.146091	7.7876563
7352	5.8127933	5.7825265	5.954966	6.075367	5.7543383
7353	7.1056066	6.536351	6.8935156	6.8537116	6.771436
7355	7.762057	7.3619156	7.2920685	7.581586	6.7376823
7360	10.831371	10.789531	10.817151	10.632645	11.786871
7363	9.651875	9.783791	10.122868	10.519452	9.37027
7364	6.1368475	6.0425167	5.9496226	6.1790442	6.16701
7367	8.80389	10.80586	10.985338	10.622509	10.102546
7371	7.8584485	8.184691	8.028103	8.3174925	7.667559
7376	8.354662	8.503606	9.07068	8.738773	8.513076
7381	10.378199	9.583823	9.866083	10.450455	9.16908
7385	9.112197	8.952213	9.165529	9.430256	8.374936
7388	8.635727	7.1025615	7.611092	7.289819	7.26511
7391	7.82548	7.995313	8.367626	9.065022	8.848741
7398	6.663553	6.600294	6.5122905	6.6577535	6.309255
740	8.188305	8.114778	7.829934	8.134164	7.917528
7401	6.43773	6.348009	6.5677776	6.338425	6.645589
7403	6.661177	7.416679	7.1786337	6.8910065	7.3059115
7407	8.5687065	8.428486	8.760984	9.490029	8.736009
7408	5.8277483	5.8033094	5.966332	5.744869	5.9720573
741	7.4334674	7.3370953	7.2437725	7.1267715	7.2458267
7411	9.285086	8.748859	9.097523	9.319078	8.7624445
7414	5.558535	5.893355	5.700084	5.6585593	5.7226954
7416	11.331895	11.650249	11.4230175	11.950553	11.440522
7417	5.827292	5.898743	5.57228	5.6949377	5.689493
7422	8.092635	7.890968	7.6611648	7.7674165	7.823569
7423	5.955344	5.8232417	5.912083	5.9921546	5.8646164
7424	5.870621	7.0170283	6.634418	6.6808243	6.2214746
7428	8.536745	8.827039	8.752461	8.361789	8.903426
7429	5.541378	7.0775847	5.862881	5.7639437	6.425329
7431	10.582656	11.437318	10.808272	10.015907	10.279595
7433	7.6514306	9.745681	7.855889	8.638729	9.948398
7439	6.196392	6.6361237	6.357014	6.4076786	6.017971
7442	6.5694456	7.1035705	7.43958	7.7961984	8.097711
7443	7.2037907	6.717449	6.470102	6.839726	6.544513
7444	6.6964808	6.377581	6.596281	6.7481747	6.1383667
745	6.9400034	7.457491	6.95973	6.8500943	7.3893175
7454	8.157581	8.959973	8.131796	8.382921	8.364498
7456	6.725183	7.629335	7.109107	6.922452	7.314928
7458	10.113839	9.8283415	9.717971	10.4292755	10.331852
746	11.935712	12.395865	12.239553	11.908102	11.817096
7462	6.41036	6.7502575	6.7981954	6.6222506	6.7900524
7464	7.1144185	7.57648	7.1142435	7.210684	7.6197376
7465	7.8887043	8.304827	8.494478	7.428655	7.460996
747	5.8916235	6.349235	6.7215724	6.5801625	6.1205587
7477	6.37135	6.1265273	6.0611	6.1875677	6.414077
7480	5.888044	5.7998176	5.7310915	5.9953794	5.889997
7481	5.8803177	6.4104605	5.8918767	6.0361013	6.107368
7482	6.3663416	6.442807	6.5244317	6.8150682	6.2602105
7484	5.7098575	5.984052	6.0071487	5.855538	5.8041105
7485	8.261111	7.664609	7.8634763	7.7588058	7.383761
7486	7.689007	7.384639	7.7538767	7.6536174	7.720988
7498	8.249527	9.232065	8.853865	8.657117	9.89068
7504	7.2320037	6.2640605	6.4066353	6.4662104	6.159327
7507	5.811182	6.172175	6.104581	6.0238824	5.967192
7514	9.703122	9.191583	9.335663	9.338842	9.457965
7515	7.028229	6.598125	6.885997	6.5053935	7.089843
7517	6.2012296	6.2533636	6.2910028	6.180252	6.1671205
7520	7.4533	8.304108	8.138346	8.094558	8.450603
7525	9.001539	8.808093	8.838085	9.240015	8.949143
7528	8.756507	8.183101	8.193684	8.440342	8.061124
7531	6.312555	6.57614	6.722492	6.884824	6.3906975
7532	8.107749	7.0332875	7.165092	7.5947104	7.0915637
7533	12.02235	11.50722	11.994238	11.703223	11.235346
7534	11.815379	12.101879	12.057788	12.215022	11.650249
7535	6.143715	6.0081644	6.172108	6.3902526	6.0404425
7538	10.890393	12.229528	12.306331	11.646649	9.981683
7539	6.3641195	6.3213515	6.3972406	6.2854342	6.9793763
7541	7.5878434	7.6908646	7.9556417	7.678416	8.196922
7542	6.9753575	6.8565407	6.8446217	7.0280294	6.9887075
7546	6.2015886	6.240255	7.196438	7.5260267	6.229606
755	8.098272	7.8570766	7.589377	7.8727965	8.335587
7551	7.7051134	6.870607	7.0583153	7.2653646	7.550764
7553	7.074545	7.565684	7.584773	7.942298	7.358909
7555	9.800683	9.207021	9.549966	9.685196	9.32502
7564	6.703942	6.993674	6.969382	7.175018	6.8772936
7565	7.2998934	7.465195	7.71963	7.502329	7.5025706
7566	7.367676	7.7007976	8.080283	7.8906045	7.6503034
7571	6.2274632	5.8429914	6.0242686	6.3600993	6.541528
7579	6.0878534	5.8550053	6.348601	6.027496	5.978847
758	7.135481	6.7168407	6.314614	6.735698	6.225621
7580	5.9348416	5.81981	6.0532837	5.789279	5.836296
7582	6.7858763	6.5873437	6.5619783	6.6875415	6.78654
7589	8.378199	7.603396	7.74923	7.8154745	7.9679255
7592	6.006445	5.8975663	5.756604	5.8343205	5.6826406
760	9.598076	9.957874	9.488368	9.934731	8.750165
761	6.046883	5.9100747	5.7332664	5.922272	5.9920273
7621	5.562662	5.6965666	5.6878023	5.7163987	5.790993
7629	7.2550435	7.2929564	7.31607	7.349773	7.8515058
763	9.049368	9.727798	10.020755	9.806745	10.116856
7633	6.2840133	6.202121	6.3024583	6.546467	6.2585382
766	5.903497	5.5878205	5.752747	5.8115206	5.719666
7678	5.9531384	6.3077044	6.0831213	6.074594	6.0220428
768	6.0428066	6.4207344	5.9105506	5.9696145	5.9687557
7681	5.9690757	5.8495665	6.0717144	6.283532	6.1626344
7690	5.841933	5.8427	5.862373	5.974791	6.02145
7697	6.6041746	6.541528	6.491651	6.426562	6.216661
770	5.8125534	6.0216856	6.0343547	5.9800234	6.190885
7702	7.225315	7.455546	7.2769294	7.3360085	6.879271
7703	6.495277	7.2783575	6.9697323	7.1698256	7.3853416
7705	6.5386786	6.278377	6.3250194	6.3846745	6.411279
7706	7.7815223	7.1702285	7.9178147	7.6833663	7.7041216
7707	9.215087	9.642508	9.712165	9.665406	10.3852415
7709	7.629063	7.6873746	7.8296685	7.7069764	7.7459693
771	9.909194	6.4270782	7.171217	7.5093675	6.4082747
7711	6.23599	5.9442024	6.32311	6.207162	6.2929296
7716	9.647033	9.583181	9.413846	9.405552	9.393261
7726	9.257991	9.419399	8.929533	9.046174	8.9895
7727	6.1114445	6.28897	6.432981	6.462268	6.154284
7733	6.229647	6.1056113	6.214825	6.3149242	6.2923665
7738	5.896407	6.14533	5.7429223	6.1552	5.902856
7743	7.706231	8.035719	8.038494	7.8928943	7.980864
7746	7.9531984	7.5777383	7.8335834	7.5437512	8.114102
7748	6.84252	6.881945	6.5493593	6.79693	6.64702
7753	5.9765825	6.1337147	6.07798	5.895388	5.9981666
7755	6.3445163	6.339841	6.3032074	6.430663	6.21842
7756	9.615838	9.665973	9.552793	9.709816	9.2978325
776	6.074177	6.1619554	6.1847343	5.9681153	6.245499
7760	6.546133	6.9738584	7.00452	6.7523475	6.753441
7763	12.131368	12.669363	12.123636	11.753956	12.523381
7768	6.2345414	6.52994	6.8041677	6.779511	6.782393
7769	6.2191486	6.359065	6.337301	6.6340256	6.1207094
777	5.6903977	5.9312706	5.9118605	6.075269	5.9856853
7775	6.0755854	6.687397	6.704961	6.8635063	6.411638
7779	7.8965387	7.7876563	8.634888	7.807427	7.4441648
7782	6.17975	5.9662347	6.2710986	6.0241976	6.1516175
7784	6.491336	6.860084	6.285487	6.4865956	6.4635706
7786	6.514186	6.2809324	6.2058067	5.9357505	5.8597703
7791	9.990803	9.495366	9.436196	9.379456	9.40609
7798	8.032457	8.528801	8.246519	7.8640347	7.9294195
780	6.142814	7.3182297	6.594792	6.9032035	7.04153
7802	7.1456485	8.504456	8.607432	9.196052	8.008181
7803	7.985769	7.430532	7.704868	7.6105638	7.284272
7804	5.908005	5.852325	5.9301615	5.8537345	5.8721547
7813	8.388066	8.626254	8.530231	8.260769	9.359217
7818	10.516721	10.117587	10.322711	10.257304	9.4425
7827	5.73561	5.9341354	5.9793544	5.9042697	6.0118413
784	6.4595265	6.7486596	6.662271	6.503519	6.5741324
7841	8.171103	7.691637	7.857349	7.99471	8.040632
7846	11.784818	11.817096	12.345634	11.840508	11.225104
7849	5.8500767	5.6861534	5.7988405	5.901316	5.7935667
7852	7.430532	9.918379	8.199512	7.857878	7.9022317
7862	6.822644	7.0785985	6.750997	6.991555	6.624593
7867	9.997863	9.08739	9.456331	9.118798	9.27313
7869	6.0014386	6.2812114	6.3573933	6.4559746	6.806442
7871	8.385289	8.575531	8.539524	8.307742	8.631761
7873	11.443959	11.767633	11.373288	11.500711	10.187252
7879	11.726549	11.257344	11.432837	11.372001	11.370535
788	9.068234	8.008523	8.143306	8.365894	7.925543
7881	6.5190177	6.28419	6.723854	6.5687213	6.6242113
7884	7.883178	7.117836	7.092982	7.312589	6.9938536
78986	6.493595	6.3733983	6.758956	6.6054783	6.534147
78987	6.0382934	6.071187	6.2220626	6.122519	6.1576695
78988	6.899203	7.464194	7.2270327	7.5349336	7.699983
78989	8.80229	10.840425	10.093497	10.189581	10.358611
78990	6.7159348	6.320615	6.311323	6.6112404	6.532422
78992	7.637373	6.95884	7.2523656	7.091976	7.2019787
78994	9.065512	9.166853	9.295895	9.328132	9.11836
78995	8.469735	6.741009	6.6515822	6.442807	6.7269716
78996	7.9186454	6.587639	6.7127132	6.87816	6.7363415
78999	5.859358	6.096051	5.872876	5.7102013	6.0357437
790	7.0792294	7.2135544	7.173353	6.969382	7.4279704
79000	6.0706086	5.7799573	5.989407	5.9907336	6.03278
79001	10.409182	9.298352	8.498402	8.554941	8.439997
79002	9.39172	9.166408	9.125966	9.8977995	8.910524
79004	7.7566614	8.760984	8.71677	8.790787	8.81105
79005	7.466145	7.6047153	7.603664	7.82304	7.671989
79007	7.2132955	7.0685153	7.7939706	8.171727	7.7859774
79017	6.995978	6.5135083	6.628488	7.1456485	6.6910434
79018	6.5563755	6.9670997	6.9379473	7.189168	6.741483
79019	6.0163097	6.294567	5.9547033	5.968769	6.0424237
79020	7.0720167	7.197918	7.1685886	7.370884	7.0288196
79022	9.961902	9.298848	9.261709	9.764521	9.451739
79023	9.125544	9.203203	9.136945	9.067779	9.273596
79026	6.755575	7.897109	7.290753	7.817672	7.8448772
79027	6.8653235	6.3304753	6.330949	6.7918	6.0128818
79029	7.8113675	8.020547	8.089715	8.475206	7.4716926
79031	8.236564	8.097711	7.7796035	8.080283	7.8054123
79034	8.377498	8.367295	8.503606	8.800141	9.143336
79035	7.8288	7.2462792	7.553732	7.6566315	7.935541
79036	8.763237	8.559259	8.199886	8.246519	8.197541
79037	6.589049	7.264923	6.3360643	6.459906	6.9859896
79039	7.225091	6.9840736	7.0355697	7.3005304	7.1082225
79042	9.135502	9.808063	10.1432	9.51928	8.985525
7905	11.720855	10.846441	11.2496195	11.518684	11.736021
79050	6.5350976	6.640538	6.503632	6.713813	6.234715
79056	6.869895	6.551924	6.6402793	6.746518	6.5433316
79058	11.986022	10.965171	10.756735	10.700556	11.276772
79071	10.878725	9.799915	9.319078	9.154415	10.3032
79072	7.065214	7.398986	7.510171	7.5570707	7.24217
79073	8.837294	9.756979	9.211225	9.285086	9.239508
79075	5.8891315	6.080415	6.2884965	5.95504	6.248481
79077	8.603963	9.054192	8.354055	8.758413	8.373914
79078	9.238016	9.374541	9.564203	9.244988	9.566526
79080	8.208537	8.048209	7.5834565	8.2546215	7.995313
79081	9.104896	8.769004	8.932503	8.816843	8.670153
79084	6.774552	6.8731995	6.9303913	7.1056066	7.121644
79085	9.479665	9.824548	10.367786	9.964767	10.911464
79086	8.890581	8.61847	8.031212	8.385924	8.638378
79088	6.8079677	6.9652467	6.39108	6.556955	7.0143857
79089	8.065862	7.6700735	7.968216	7.9116135	8.130484
79094	6.1384664	5.809776	5.8897657	5.9989185	6.8915157
79095	7.237814	6.7341495	6.7074995	6.9421797	6.59979
79096	6.033426	6.307458	6.157206	6.057303	6.0652223
79098	6.1553197	6.1606684	6.23401	6.1529155	5.9747777
79100	5.79167	6.2976866	5.958598	6.234715	6.0723643
79102	8.005188	7.783732	7.664893	7.6820354	7.7916102
79132	7.587578	7.802494	7.5966377	8.001734	8.08941
79133	8.942201	8.131433	8.670522	8.790442	8.432443
79137	8.499556	8.408677	8.2016945	8.347831	8.64375
79140	6.3591356	6.4212976	6.1445985	6.2327523	6.541207
79142	7.2065625	6.9251924	7.2198243	7.705679	6.836895
79143	7.2640624	7.624655	7.6860623	7.786511	7.690048
79147	6.57157	6.812915	6.691653	7.0104647	6.788271
79153	6.064874	6.215584	6.2982974	6.306106	6.179883
79157	8.543422	8.1455555	8.433162	8.039998	8.928554
79158	7.41998	7.232677	7.0439897	6.9717684	7.1698256
79159	9.4512415	9.234051	9.320106	9.269092	9.318502
7916	7.901299	8.078942	8.091729	8.287861	8.285428
79161	7.7904963	7.920056	7.354089	7.4434214	7.5627174
79169	7.784018	7.9039803	7.6267676	7.9773946	8.006033
79171	8.826178	8.843947	9.206545	8.971464	9.067779
79172	5.9984927	6.232037	6.6883187	6.2810373	5.956876
79173	5.77194	5.7750154	5.878349	5.983075	5.872483
79174	10.180106	10.460031	10.356011	10.160563	9.866083
79177	6.3818817	6.565423	6.9593835	6.7107882	6.8492193
7918	6.2321277	6.540977	6.3381615	6.914737	6.3001094
79180	9.308922	9.5374975	9.368272	8.926023	9.912647
79184	6.232204	6.420566	6.5555434	6.6116543	6.2178087
79187	6.384065	6.063102	6.2051225	6.2829657	6.6362653
79188	8.861834	9.247502	8.855613	8.760537	9.069738
7919	9.914792	10.592613	10.476246	11.003791	10.727049
79190	5.8651843	6.03907	5.992744	5.894116	6.007277
79191	9.378302	7.2412767	9.431319	10.410967	6.5085883
7920	9.841826	9.178987	9.398897	9.694244	9.52468
79228	7.98	8.033697	7.7859774	8.122953	8.079953
7923	9.786266	9.789159	9.548878	9.854421	9.515355
79230	5.7962627	5.9035225	5.6237206	5.870415	5.8226814
7936	7.850623	7.21823	7.1799827	7.3172984	7.4503684
79364	7.3407044	7.2653646	7.591473	7.2521753	7.6640263
79366	5.7993083	5.871591	5.6469684	5.8837166	5.8811445
79369	6.0620785	5.7440786	5.854481	5.7878885	5.946803
79370	6.1088552	5.9319615	5.954414	5.851238	5.9888616
7940	5.690221	5.868556	5.706688	5.9218802	5.8634953
79415	8.63609	8.6795025	8.839005	9.023489	8.806447
7942	5.85095	6.1402555	6.169677	6.0732093	6.2255793
79442	6.1377306	6.017958	6.1710415	6.3968163	5.952146
79447	7.0430655	7.454032	7.3288593	7.187375	7.269986
79568	10.176962	10.116856	10.30234	10.226405	9.625326
7957	5.926099	6.1050043	5.9395413	5.8800616	5.87093
79571	8.887612	7.952552	8.165977	8.522316	8.280956
79572	7.3388233	6.592315	6.6957726	6.822644	6.874584
79574	6.0986857	5.8300653	5.924691	6.121904	6.066582
79575	8.853865	8.706226	8.961768	9.060794	9.141111
79581	7.553732	7.9346933	7.9073772	8.499556	7.7109237
79582	6.629055	6.458635	6.5933585	6.6602087	6.686823
79586	9.82643	8.070559	8.383273	8.029385	8.513515
79589	8.412463	8.494762	8.725906	8.614891	8.882108
79590	11.270474	11.362037	11.374939	11.418057	11.146966
79594	8.008838	7.455006	7.679686	7.4985604	7.607496
79595	8.072489	7.7441316	8.079263	7.9882674	7.951999
79596	7.2869425	6.9917574	7.0836487	7.232885	7.4736357
796	7.076235	7.2406173	7.514558	6.281439	6.10513
79607	6.6296015	6.3800535	6.332042	6.4418507	6.3122363
79612	6.49664	6.7376823	6.7854095	6.987228	6.667328
79618	7.4034576	7.0648546	7.4800725	7.1222415	7.4701037
79621	6.858506	6.6667404	6.681274	6.8363934	6.742915
79624	6.8574257	6.8200116	6.910244	6.751884	6.7400193
79627	6.305302	6.3946877	6.475951	6.129436	6.162113
79629	10.152125	10.721296	10.594818	10.221564	10.923584
79630	7.394387	8.682295	7.7913046	7.520531	8.083462
79631	7.690272	7.3819094	7.7022014	7.527503	7.254117
79632	7.425228	7.170794	7.3014154	7.2198243	8.274509
79637	7.568031	7.039536	7.020001	7.4622436	7.2905054
79639	7.0511065	7.0318403	7.310646	7.3416305	7.226161
79643	6.779993	6.730088	6.32866	6.7604113	6.3363857
79644	5.559089	6.111498	6.1109576	5.9077625	5.825291
79647	8.331336	8.372309	8.487644	8.519743	7.4945593
79650	8.077158	7.23603	7.431309	7.867845	7.5213633
79651	6.341459	6.328731	6.397762	6.5479546	6.3457527
79652	7.3402104	8.034566	7.421882	7.1364956	7.6579747
79654	8.529146	8.256689	8.710934	8.61652	8.400393
79656	5.8854856	5.9915566	5.8113337	5.9401975	5.9935837
79657	8.06937	7.838781	7.978525	8.02613	7.5880756
79660	7.329541	7.1775403	7.0961766	6.6677475	7.5388384
79663	7.323612	7.027617	7.5065303	7.4786	7.515788
79664	6.452222	6.5514174	6.368229	6.435526	6.4506764
79668	8.794746	8.628812	8.678676	8.261817	8.546935
79670	7.616835	7.3392634	7.3950768	7.794563	7.7340875
79671	8.142282	7.880818	8.201373	7.969147	7.8394384
79672	9.44008	9.573849	8.926023	9.24801	9.869853
79673	6.424042	8.212136	7.2754445	7.9451394	7.913366
79675	7.600455	6.7512946	7.2880507	7.4192786	7.392755
79680	6.8676195	6.6108437	6.773541	6.9416466	6.96863
79682	6.2538104	6.049856	6.024152	6.025021	6.3338428
79684	5.986082	6.265118	6.287751	6.2809854	6.35298
79685	6.7416387	7.342632	7.508847	7.353105	7.7657146
79689	5.915161	6.582629	6.1576986	6.265063	5.907901
79691	6.8098345	7.1307063	6.8899474	6.893693	6.8048363
79692	6.239137	6.227591	6.5497203	6.4652066	6.3998475
79693	8.667475	8.647617	8.831442	9.13217	8.541349
79695	6.142365	5.917351	5.950961	6.0870857	5.9673657
79696	6.648618	6.3601704	6.7128625	6.9232006	6.3940544
79699	10.36428	10.428453	10.585794	10.598935	11.479384
79701	7.273427	6.7821264	6.6001763	6.9100857	6.6261554
79703	7.534186	7.1795444	6.9738584	7.1311536	6.948081
79705	6.1565166	5.878388	5.945007	5.8935795	5.970669
79706	7.7639794	7.0626063	7.314928	7.56874	7.7489233
79707	5.941445	5.8608317	5.93286	6.1671205	6.2055707
79709	9.659981	9.880468	9.5241585	9.525823	9.5374975
79710	6.8904305	6.1567354	6.6369157	6.5397687	6.6257277
