Genes	GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
9702	7.516025	7.3321776	7.410761	6.748355	6.8901186	6.8516936	6.7959666	6.7066617	6.801184	7.1465197	6.8504314	6.5104175	6.8158755	7.023123	6.455395	6.834839	6.7758064	6.956134	7.032745	6.7291455	6.43942	6.9109693	6.5244317	7.0274243
9704	7.3609824	7.0739512	6.7725368	7.533351	7.20423	7.4998665	7.1296887	7.244689	7.000094	7.186754	7.2911863	7.0355697	7.1537538	7.257247	6.6773973	7.0963845	7.0349746	7.3045635	7.203975	7.380967	7.590414	7.3576803	7.1725044	7.419723
9706	6.010486	5.737986	6.0511737	6.020611	6.100677	5.996665	6.20021	5.912994	6.2403827	6.0088015	6.1792917	6.062137	6.0709186	6.048464	5.8898215	5.9359303	6.0221195	5.794934	5.7170973	5.8670754	5.611619	5.7099986	6.15408	5.974539
9708	5.7516923	5.754157	5.6329637	5.648121	5.8666415	5.923693	5.94261	5.851875	5.911012	5.734458	5.67404	5.740984	5.7847567	5.8527493	5.7693915	5.8061843	5.7001295	5.8534365	5.8080864	5.8694305	5.9562526	6.016672	5.750617	5.90555
9711	6.3127456	5.790338	6.2887435	6.2073984	6.3430076	5.9656014	6.2698355	6.312421	6.0105357	6.2247047	6.0777545	6.0131173	6.3049765	6.025429	6.372586	6.1634817	6.153905	6.0817738	5.8107963	6.0334406	6.3797092	6.1076603	6.4139113	6.0271506
9715	6.045102	6.11468	6.3165627	6.2113075	6.02965	6.1579065	5.9936423	5.9961143	6.037061	6.0753846	6.089704	5.9440312	6.050737	5.838212	6.2111816	6.013547	6.1450067	5.9614162	6.0760303	5.961114	6.0836725	6.249092	6.0962706	6.056487
9716	8.243887	8.361114	8.494121	8.556412	8.39856	8.305847	8.5103855	8.165977	8.3272505	8.713563	8.395864	8.391488	7.9773946	8.323378	8.488368	8.200769	8.5826	8.675931	8.444989	8.13451	8.424904	8.141243	8.317875	8.277674
9719	9.996393	8.031212	9.780593	8.884231	9.422085	9.631079	9.986575	9.691119	10.285297	8.760067	9.471325	10.705843	9.972421	9.985847	12.5381565	10.104688	10.262609	10.422004	9.75448	10.780516	10.77174	9.802051	10.62161	10.185664
972	11.897358	11.300165	12.380608	11.782991	11.832523	11.646649	11.722783	12.287691	12.253926	12.871467	11.786871	12.413751	11.777439	11.832523	13.245362	11.942017	12.535094	11.792711	12.621669	11.910447	12.385949	11.477787	13.425102	12.047205
9721	5.935329	5.5561604	5.79774	5.7795067	5.6115127	5.7369905	5.5349145	5.9100866	6.122931	5.9727826	5.7671676	5.7551045	5.8127933	5.8162494	6.819503	5.909809	5.877272	6.033772	5.87276	5.9781933	6.0010357	5.8081045	5.919467	5.5210366
9722	6.4403195	6.35298	6.5941195	6.569673	6.8538895	6.990002	6.523053	6.318676	6.5167685	7.135675	6.949021	6.6274843	6.2323284	6.490827	6.2537103	6.574368	6.258979	6.536463	6.374493	6.9309344	6.8001904	6.266863	6.3566465	6.5395265
9723	6.234276	5.741868	5.7847786	5.955845	5.9071083	5.9675083	6.0677624	5.7769675	5.84336	6.0103974	5.9048934	5.9862404	6.0158715	5.81208	6.132935	6.082334	6.1233907	6.2594805	6.051709	5.971446	6.0787673	5.9704466	5.908401	5.7780104
9724	8.382921	8.478364	8.569091	8.469425	8.555681	8.782663	8.206234	8.726718	8.274509	8.002005	8.081296	8.829865	8.722968	8.800141	8.7147455	8.741305	8.627381	8.359764	8.234675	8.116906	8.441047	8.687177	8.234309	8.44787
9726	6.1477203	6.2569966	6.180566	6.217201	6.181253	6.165448	6.324261	6.217641	6.0996075	6.0890064	6.069846	6.118497	6.1403904	6.163968	6.153065	6.006864	6.1944103	6.067021	6.060218	6.16336	6.09088	6.1599364	6.2519264	6.2372932
9729	6.3448887	6.5850563	6.5672455	6.5950665	6.37135	6.314986	6.379626	6.4305644	6.2207365	6.6249933	6.284255	6.428095	6.463676	6.360319	6.228159	6.3214707	6.387445	6.48834	6.717449	6.4348745	6.6603646	6.28686	6.394964	6.3614407
973	6.5913796	6.271155	6.821408	6.426033	6.2446103	6.7858763	6.163666	6.469914	6.5067472	6.4707656	6.5619783	6.84252	7.142801	6.868314	6.6462784	8.872766	7.0817356	6.1625104	6.6981316	6.7031846	6.8620872	6.4805818	6.7360134	6.4425144
9731	6.87816	7.348412	7.121644	7.190868	7.417641	6.884147	6.986705	6.5765057	7.1653214	7.522689	7.0680985	6.957898	6.78225	7.135481	6.8469872	6.705792	6.9539633	6.9582386	7.3093166	7.118681	7.0794263	7.262062	7.025648	7.0511065
9732	7.2401977	7.2568173	7.13258	7.3355823	7.142005	7.234049	7.0935926	7.184855	6.526966	7.8490076	7.4874897	7.461272	7.380167	7.1298614	6.9584227	7.1983695	7.123698	6.394964	7.513527	7.1839743	7.5555673	7.7603817	7.4231787	7.216377
9733	6.21345	6.5004544	6.525231	6.4742966	6.3659706	6.450772	6.6236525	6.4496017	6.325947	6.576903	6.742413	5.97446	6.381167	6.2524366	6.4623675	6.3959517	6.263692	5.8626795	6.20003	6.279043	6.703778	6.076253	6.2957115	6.531429
9735	6.7336826	7.270493	7.205934	9.188178	7.1414156	7.148959	6.9879584	7.685781	7.25132	7.291418	7.0490503	6.8516936	7.1636524	7.285123	7.1101904	7.5195427	6.9457436	6.682434	7.2130733	6.443647	6.739581	7.0938287	7.638457	6.660805
9739	7.483811	7.6311746	7.2640624	7.914852	8.143306	7.9742656	7.9375644	8.04755	8.272462	8.4938135	8.113126	7.873357	7.979375	7.811915	8.195609	7.7357616	7.9730406	8.074619	7.756906	8.54506	8.081296	7.6807637	7.890968	7.926467
974	6.219877	6.109004	6.7358375	5.9380817	6.20653	6.0329804	6.42647	6.3581142	6.231854	6.277103	6.273297	6.628639	6.622128	6.650576	6.3376517	6.604698	6.576903	6.1431885	6.6242113	6.2639036	6.3318577	6.1778054	6.7212873	6.6004195
9741	7.922205	8.085362	7.6752534	7.541186	7.6468077	7.6306257	7.1851006	7.660125	7.5463567	7.161788	7.3270626	7.481034	8.0244255	7.602555	7.513527	7.5437512	7.4615097	7.5654335	7.4701037	7.3170285	7.7215333	7.3502617	7.4909315	7.6150727
9742	6.1796885	6.3573933	6.6078935	6.3902526	6.616983	6.3595695	6.418103	6.2409825	6.543918	6.4845123	6.2436056	5.897482	6.2632866	5.9721036	6.4262047	6.000039	6.2593846	6.008249	6.2333713	6.6518426	6.2586284	6.058873	6.1897144	6.2603602
9743	8.081926	8.09584	7.978525	8.267433	8.43789	7.7933373	8.470853	8.422534	7.2994347	7.7976375	8.233356	8.019951	8.036648	8.103321	7.8290377	8.473397	7.9915905	8.153409	7.790168	8.352256	8.209125	8.254021	7.925887	8.343921
9744	7.053123	6.180016	6.716701	6.3365784	6.8132653	6.08878	6.315041	6.3746586	6.357468	6.6778216	6.5370264	6.762727	6.9326034	6.754761	6.6833506	7.004307	6.6937056	6.75399	6.778266	6.8381295	6.727459	6.533174	7.516991	6.662271
9748	7.650919	7.989403	7.8828993	7.4636583	7.6768374	7.685502	7.4535594	7.492076	7.482834	7.74923	7.606185	7.889952	7.724	7.6804934	8.1844	7.601536	7.857349	7.774124	7.351476	7.4957066	7.516733	7.4472117	7.400234	7.54426
9754	7.520531	7.300305	7.0234866	8.029029	7.1790457	7.2476015	7.4967623	7.343691	7.0494685	7.651699	7.0203953	7.397005	7.600455	7.546613	7.3416305	7.699983	7.669436	7.0915637	7.5789685	6.9482536	7.748295	7.740831	7.70957	7.522689
9755	5.995811	6.1989274	5.8617535	5.9766836	5.9603558	5.853241	5.954715	5.858503	5.9140778	5.9304824	5.9043417	5.8257666	6.056022	6.1424704	6.0331125	6.016834	5.7869096	5.712577	5.8204165	5.837178	5.9426475	5.900541	6.0311213	5.9133673
9757	7.873357	8.105762	7.6314945	7.715312	7.9346933	7.89436	7.8022237	7.64478	7.645314	8.264803	8.011293	7.3376174	7.6306257	7.4627123	7.4393024	7.339499	7.580297	7.3519692	7.5067835	8.282634	7.6786776	7.603396	7.458947	8.021885
976	8.554235	7.181861	8.554604	8.340004	8.395176	8.4167595	8.612001	8.517428	8.335587	8.546571	8.226873	9.0575285	8.880092	8.8048115	10.2136135	8.882108	9.586797	9.438408	9.274176	9.399386	9.659981	8.937244	9.915462	9.201776
9761	10.844062	10.475254	10.335881	11.204104	10.596839	10.483039	11.243878	9.996393	11.10929	12.085304	10.611011	10.017293	9.934731	10.18259	9.547236	10.490488	10.150525	10.476246	9.563622	9.790977	9.648877	9.926458	10.702553	10.231043
9765	7.196664	6.922452	6.8717523	6.9427648	7.257247	7.145426	7.190868	7.2453194	7.1638746	7.134413	7.064281	7.211492	7.2594414	7.169029	6.841085	7.0823655	7.269069	7.347505	7.295661	7.1300797	7.2958946	7.354728	7.403662	7.326851
9767	8.283946	8.497645	8.264439	9.561169	8.612001	8.303065	8.373119	8.692872	8.305847	8.241601	8.393309	8.915495	8.728507	8.669391	7.938163	8.524905	8.576256	8.656251	8.520427	9.022983	8.4364195	8.586525	8.447578	8.574686
9768	5.796188	5.980315	5.9692063	6.1015835	5.863121	5.8199334	5.9759555	5.809844	5.8415427	5.6997275	6.1345887	5.852457	5.7006087	5.7024612	5.9749207	5.8651557	5.8126264	5.812383	5.990746	5.7696385	5.7684507	5.821746	5.8939705	5.7309327
977	7.9109955	7.744378	8.2531805	7.500607	7.885504	7.81466	7.8288	7.610835	8.17011	7.598759	8.094848	7.1220245	7.3999476	7.0579443	7.739455	7.045	7.5047946	7.053123	7.5099087	7.847539	7.5939326	7.0389295	7.124702	7.522181
9772	7.685781	7.8501034	7.6194177	8.275536	7.7218037	8.029701	7.8391657	7.5388384	7.9803033	8.06681	7.7360435	7.435111	7.554536	7.6350107	7.443917	7.8681498	7.6352625	7.794563	7.5050244	8.027121	7.431309	7.623887	7.8625913	7.935011
9774	9.624769	9.635129	9.558782	9.764521	9.79676	9.751312	9.652902	9.285086	9.4635725	9.814365	9.710957	9.689886	9.771044	9.745681	10.061919	9.99995	10.02225	9.815662	9.705526	9.884358	9.573273	9.87787	9.733113	9.567056
9775	9.53262	10.103876	9.345633	10.4420185	9.733723	9.731264	9.529136	9.736979	9.758423	9.481303	10.085068	9.436196	9.60502	10.234389	10.195606	9.562414	9.78495	9.789788	9.82643	9.978703	9.959206	9.745111	9.808682	9.648877
9776	6.1719484	6.064308	6.4703307	6.080449	6.3661304	6.1648827	6.3402596	5.9252825	6.323637	6.012494	6.270996	5.990088	6.09525	6.052443	6.174879	5.9885883	6.0241675	5.898658	5.841712	6.038873	6.045199	6.0494995	6.216661	6.04617
9777	9.260565	8.945737	8.942201	8.964829	9.172357	9.426876	8.970549	9.206061	9.251538	9.344612	9.245982	8.933412	9.00236	8.791556	8.962238	8.808093	8.835173	8.649719	8.83401	9.042547	9.125122	9.078287	8.982462	8.982882
978	8.576682	9.05326	8.616965	9.154415	9.091237	9.030325	9.227557	8.756877	8.586913	9.23844	8.650158	8.818406	9.023489	8.815579	7.8797064	8.41126	8.728507	8.919446	8.949481	8.019951	8.4655	8.926903	8.707736	9.616445
9781	6.9098744	6.4788265	6.6409507	7.5896378	6.69551	6.6331863	6.661045	6.63716	6.6540446	6.6910434	6.6720376	7.466845	7.180226	7.1180153	7.0640597	7.1080284	6.7327204	6.999905	6.8646326	6.8762197	6.9552617	7.0717864	7.3221745	7.171445
9782	6.079907	6.212342	5.857435	6.035449	5.8529687	6.077093	5.9689565	6.5085883	6.2042146	5.776469	6.0082355	5.8836308	6.1287146	6.589397	6.789583	6.1257114	6.52649	6.0286984	6.0005836	6.269939	6.158706	6.578167	5.966076	6.190391
9783	6.3599477	6.3246794	6.1107287	6.673714	6.18925	6.3225307	6.3739495	6.0487556	6.204612	6.395409	6.014877	6.2597632	6.2773805	6.153181	6.833434	6.641917	6.0911975	6.890842	5.9612904	6.4104605	6.290833	6.0768275	6.6742964	6.4700036
9784	9.866083	9.722341	10.006411	9.900611	9.914792	9.979431	10.059668	9.862776	10.120078	9.822499	9.894766	9.640306	9.796163	9.682824	9.54132	9.971775	9.958525	9.716997	9.921735	9.575005	9.817502	9.559337	9.980247	9.759604
9786	7.5403748	7.3463464	7.4374194	7.2132955	7.1820593	7.434877	7.7907386	7.3390636	7.6405907	8.032742	7.78984	7.210433	7.4434214	7.182269	7.297814	7.053123	7.413155	7.139035	7.6744385	7.951148	6.8320146	7.230048	7.4833226	7.240809
9787	5.9361506	6.320484	6.324128	6.842666	6.1392984	6.052242	5.967533	6.440684	6.2234135	6.023307	6.1566806	5.960534	6.06851	6.099485	5.9771357	5.997352	6.1297975	6.0296965	6.305302	5.983101	5.8946834	5.905298	6.385253	6.219196
9789	5.838136	5.8102794	5.880371	5.8697658	5.6707726	5.9453187	5.7956247	5.854352	5.580525	5.6507773	5.8013763	5.7812576	5.90076	5.571551	5.7009287	5.996638	5.558535	5.71673	5.8440223	5.864266	5.8070154	5.748315	5.8824763	5.8364787
9791	9.526402	9.387278	9.76517	9.727798	9.592513	9.782597	9.501048	9.40088	9.260565	9.587935	10.246573	9.495927	9.572762	9.636183	9.10264	9.543109	9.321762	9.265842	9.338842	9.384034	9.38352	9.447287	9.546035	9.536925
9792	8.980758	9.2772	9.342546	10.013137	9.513503	10.073507	9.523654	9.13217	8.940172	9.049368	8.538692	10.3246	9.472891	9.480719	9.654113	9.959206	9.2797575	9.675445	10.007198	8.774822	9.488971	10.127857	9.7831135	9.786852
9793	8.95646	9.23748	8.692037	9.7631855	9.230997	8.76862	8.994265	8.934685	8.890129	9.08378	9.085061	9.323903	8.944784	8.737994	9.276148	9.210305	8.943928	9.025633	9.123101	8.743398	9.074966	9.096558	9.399877	9.016124
9794	6.385253	6.716701	6.828863	7.0741673	7.0334663	6.7811384	6.7285247	6.468979	6.701351	6.971388	6.6518426	6.7760043	6.4723554	6.6996365	6.8192163	6.671893	6.7819953	6.352434	6.567631	6.627629	6.7319794	6.752662	6.7097445	6.754927
9797	7.744378	7.6528177	7.6970544	7.809639	7.695332	7.554536	7.5080624	7.3054323	7.190454	7.889952	7.2399397	7.612979	7.6221604	7.182937	7.6087804	7.3631883	7.4102364	7.613493	7.4582295	7.4508524	7.421882	7.395289	7.773338	7.4766936
98	8.675931	8.368648	8.907661	8.448686	9.053754	9.350027	8.502413	9.171852	8.90599	8.5687065	8.823833	9.074966	9.135011	8.852619	8.043042	9.130811	9.037467	9.068234	8.967387	8.668243	9.098458	9.090221	8.260441	8.683813
9801	7.599251	7.8843246	7.7648144	7.5723686	7.2099667	7.26294	7.2117167	7.000094	7.1606665	7.177263	7.202161	7.435597	6.881197	7.269313	6.5991716	7.0225544	6.860264	6.832576	7.2027273	7.092169	7.309099	7.0851145	6.9520826	7.4291654
9802	11.684384	12.106657	11.7946415	11.661828	11.908102	11.828227	11.709431	11.917068	12.267758	11.435739	11.781191	12.330396	12.128891	12.069168	12.64447	12.066697	12.200424	12.186916	11.558946	11.91926	12.202939	12.0802	11.869857	11.761816
9804	9.915462	10.284504	9.756979	10.076432	9.811533	9.929189	9.561825	9.623513	9.425238	8.819253	10.064824	10.181834	9.891324	10.228875	10.38778	10.097319	10.0942745	10.311478	9.38612	9.915462	10.028337	9.924436	9.509541	9.655235
9805	6.877969	6.529578	6.9073553	6.568579	6.9095426	6.6757717	6.856373	6.655975	7.593147	6.6751695	6.5374255	7.1862893	6.861928	6.7902107	8.741305	7.5001326	6.872283	7.559409	6.8685045	7.1379843	7.0266404	6.6374464	7.500382	6.6760445
9806	8.219649	6.904448	8.0232315	7.4644303	8.07212	7.4058084	7.513527	7.872281	7.553732	8.191462	7.9338264	8.169202	8.627381	8.362801	9.375587	8.611618	8.450603	8.535327	7.950835	8.047258	7.95814	7.557782	9.186654	8.525955
9807	8.118725	8.356077	7.8965387	8.52794	8.289099	8.370443	7.9675784	7.9276032	8.492649	8.634524	8.275898	8.2912035	8.191462	8.063	8.240325	8.2377205	8.192749	8.0232315	7.771341	8.5664215	7.920681	8.116906	7.8379583	8.120457
9810	8.174973	8.329626	7.7845616	8.400758	8.295245	8.059424	8.477644	8.074914	8.164396	8.426378	8.162138	7.790168	7.751264	7.6964464	7.9225354	7.720988	7.5834565	7.8968215	8.087321	8.194322	8.0136175	7.894025	8.191115	8.108722
9819	9.251538	9.02985	9.612908	8.216703	8.491129	8.604275	8.61847	8.718695	9.393261	9.381067	9.616445	8.501758	8.787532	9.124116	9.6967	8.301339	8.908463	8.3778715	9.15917	9.454593	9.409681	9.296872	8.710519	9.091237
9820	6.3037825	6.1026564	6.2474194	6.1310425	6.1140733	6.1053634	5.945742	6.322919	6.3382916	6.12683	6.1928854	6.115919	5.9759793	6.01743	6.272682	6.033082	5.965206	6.028354	6.0184126	5.9490514	5.8614674	6.0358706	6.0015426	6.243226
9821	9.641376	9.941873	9.15871	9.650799	9.783791	9.710957	9.631079	9.175194	9.510091	9.83246	9.3927355	9.495366	9.21409	9.380066	8.840243	9.500506	9.560603	9.402426	9.15871	9.436786	9.510626	9.423043	9.061768	8.959973
9823	7.006292	6.5908375	6.8662114	6.501751	6.551064	6.815248	6.5861855	6.743522	7.713724	6.8253145	6.465298	7.4052525	7.2523656	7.2220273	7.6436744	7.325001	7.116508	7.498077	7.2473598	6.6132364	6.8412685	6.854983	7.6178403	6.5425725
9824	6.052405	6.0686026	6.339194	6.2824388	6.3581896	6.470102	6.196607	6.118104	6.3979144	6.4498982	6.0014243	6.2952623	5.87666	6.0962706	6.211477	6.2304535	6.09525	6.2432656	6.2495236	6.1592116	6.2672915	5.993463	6.1030817	6.243145
9825	6.540486	6.6462784	6.8615584	6.706254	6.579806	6.8997455	6.476752	6.665896	6.775179	6.664991	6.6925488	6.6474953	6.6195197	6.894265	6.7358375	6.4633875	6.7646236	6.517749	6.9546967	6.589562	6.5394173	6.68845	6.1968894	6.7643437
9826	6.945925	6.6037884	6.7103124	7.145426	6.8665476	6.6836295	6.833434	6.629055	7.003575	7.0938287	6.905759	6.5366054	6.57273	6.5932374	6.4318085	6.7044897	6.7025886	6.325947	6.550104	6.7769513	6.4333243	6.5865583	6.6858206	6.426652
9828	6.240255	6.154932	6.32311	6.108366	6.200857	6.3476467	6.1450315	5.980906	6.8883224	6.714853	6.0101075	6.554504	6.123129	6.2492857	6.8551574	6.3631577	6.219877	6.3455453	6.0013695	6.5456667	6.283532	6.4346766	6.5401	6.17151
983	6.1212683	6.968433	6.4210105	7.6547003	6.475238	5.945455	6.153642	6.9228196	6.475041	6.162689	6.429234	6.401847	6.40168	6.037933	6.345629	6.64702	6.2578006	5.9601984	6.675896	6.1630845	6.1464157	6.1114626	7.116508	6.1167254
9831	6.510536	6.6220098	6.3650703	6.3911514	6.5449452	6.262864	6.1998944	6.361594	6.259667	6.179587	6.316236	6.458225	6.138093	6.088609	6.327105	6.589562	6.032255	6.283418	6.17771	6.3167086	6.24778	6.1078205	6.3397007	6.2613125
9833	6.1439734	6.8704333	6.5092177	8.466675	6.58644	6.1107535	6.1606083	7.513991	6.713813	6.10012	6.70913	5.9140778	6.1847005	6.056617	6.17645	6.2307396	6.1053843	6.269065	6.2055364	5.940471	5.8698072	5.8886104	6.9213552	6.100846
9836	7.5784683	7.053489	7.0302715	7.5920134	7.5347033	7.4634066	7.2534485	7.57671	7.2430563	7.6092916	7.6895514	7.5065303	7.5021205	7.5164967	7.7918925	7.757766	7.402043	7.21283	7.451323	7.6119165	7.3454943	7.4302897	7.2448955	7.2970023
9839	6.9427648	6.606541	7.201347	6.5624638	6.9851475	6.9855723	6.9080715	6.785251	6.687397	6.954306	6.8913426	8.063667	7.2382703	7.3146853	8.020547	7.2065625	7.4894586	7.190454	7.3316936	6.9305787	7.616589	7.31607	8.010026	6.899368
9841	7.4291654	7.468348	7.225915	7.5810685	7.4861803	7.4833226	7.503327	7.5322747	7.3507514	7.8467345	7.424484	7.4636583	7.4721565	7.383761	7.554536	7.6052146	7.650919	7.622867	7.496515	7.9817886	7.6434007	7.3079805	7.8102274	7.729572
9844	7.8515058	8.520427	7.997173	8.255305	8.212453	8.002258	8.406002	8.490753	8.523824	8.849154	8.649719	8.691228	8.4769335	8.5021	8.116013	8.6795025	8.318574	8.389151	8.976355	8.563016	8.657495	8.634524	8.84615	8.343557
9848	6.192915	6.087811	6.1553507	5.95818	6.162956	6.2635922	6.235848	6.2135706	6.161043	5.9512854	6.213895	6.261108	5.9603677	6.1233416	5.983691	6.316051	6.2410746	6.1613164	6.5479546	6.069171	6.2734504	6.1697717	6.1546183	6.3102016
9849	7.063214	7.4416857	6.970472	7.115659	7.2279177	7.111595	7.170588	7.0785985	6.8799653	7.186521	6.957898	7.2576985	7.0113974	7.148959	6.9753575	7.1049647	7.0859284	6.696789	6.9387417	6.6000395	6.999905	6.923916	7.0236616	7.02992
9855	6.769935	6.540977	6.8688235	6.7279153	6.9603105	6.9628663	6.7516065	6.9129415	6.70928	6.842666	6.732285	7.0581326	6.945925	7.0892477	6.57944	6.8817477	6.9887075	7.174013	6.9762735	6.9071856	6.803999	6.99274	6.788597	6.950794
9857	8.230594	7.934376	7.8959866	8.845201	7.962428	8.152785	7.9790688	8.13451	7.7432823	8.355731	7.9267755	8.54973	8.434921	8.48802	8.338663	8.538337	8.474432	8.239283	8.364498	8.396217	8.357422	8.5430975	8.349931	8.367626
9859	5.8904305	5.866817	6.072138	5.97406	6.1097565	5.935967	6.010346	6.085425	6.015178	6.21911	5.979722	6.065075	5.916148	6.295762	6.3334246	5.9654136	6.0329313	6.1083865	6.0595503	5.858712	6.206094	5.8732805	5.92507	6.067005
9861	9.20941	9.501552	9.164086	8.768145	8.902184	9.144804	8.661142	9.163037	9.214537	8.399649	9.039296	9.189175	9.095063	9.037467	9.188178	9.143336	9.038374	8.951753	8.660804	9.123641	9.147774	9.040746	8.824606	9.098839
9862	7.8669944	8.333108	8.12108	8.58337	8.195268	8.166919	8.386288	8.11809	8.452366	8.558584	8.423189	7.7749877	7.999935	7.60826	7.740224	8.0091505	7.6814976	7.824105	8.22099	8.245878	7.90979	8.051907	8.034566	8.089099
9865	6.332317	6.8505955	6.4719048	6.7154884	6.2762218	6.401511	6.1635647	6.3059072	6.3554153	6.7376823	6.0935826	6.278644	6.396731	5.8661284	6.69224	6.1460176	6.2684245	5.982842	6.4357233	5.8965526	6.035821	6.9849677	6.830039	6.1014094
9866	6.0392303	5.875589	5.8796606	5.868895	5.924904	6.0362988	5.849459	5.911448	6.0338335	5.9412446	5.910048	6.011947	6.035952	6.0759363	5.9746795	5.9201307	6.1525407	6.0429273	5.9652824	6.1208806	6.0190687	5.894198	6.010318	6.0712233
9868	10.778144	11.149963	10.877518	10.632645	10.959814	10.845053	11.017546	10.763826	10.849961	10.853525	10.845053	11.175552	11.176912	11.07871	10.587813	10.951903	11.046816	10.826539	10.688536	10.96645	10.735848	11.01879	11.021557	10.828886
9869	7.25634	8.097096	7.781218	8.54973	7.9610324	7.6113687	8.065862	7.8359427	7.8107996	8.351882	7.8487124	7.726016	7.4062796	7.3753333	7.397968	7.4876943	7.4874897	7.4693394	7.8519936	7.742243	7.4952216	7.6333885	8.065531	7.9523077
9871	8.097096	7.917528	8.4197855	7.4634066	7.168378	7.7452	7.503061	7.4654417	7.598509	7.5829606	7.8533607	7.7546673	7.5795054	7.549358	7.157007	7.4434214	7.514781	7.324708	7.2685986	6.9329953	7.3853416	7.5478644	7.388449	7.3185935
9877	5.7093616	6.020204	5.982272	5.7201414	6.0524235	5.8682094	5.7417483	5.8661284	6.0973086	5.8526416	5.8548365	5.7836294	5.6890883	5.7579675	5.837867	5.7700624	5.889484	5.9126067	5.8427286	5.707189	5.8543944	6.0078115	5.8309827	5.8868303
9878	6.6676126	6.7640324	6.7584743	6.582629	6.784102	6.399351	6.6231422	6.6051927	6.403432	6.5560164	6.6377077	6.5563755	6.529829	6.521217	6.499379	6.366732	6.5336566	6.1962385	6.1148925	6.5239906	6.3448887	6.4334292	6.5001273	6.765721
9879	7.420446	7.7910404	7.2279177	8.414683	7.517473	7.394836	7.6828356	7.622394	7.201166	7.6866355	7.7024693	8.098943	7.595861	7.7644987	8.396217	7.76175	7.8828993	7.7459693	7.5629644	8.12176	7.9872813	7.7080173	7.6460724	7.4591813
