GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574
10516	7.389545	8.129564	8.26516	7.792168	7.4371924	7.577187	7.9817886	7.756048
1052	12.28269	12.6784115	12.3934555	12.262959	12.175545	11.811203	12.171227	12.416394
10521	7.978817	8.536089	8.484448	8.944784	8.203927	7.999935	7.7251678	8.167944
10522	6.725331	7.0064387	6.8301773	6.9590197	6.858506	6.6662984	6.6184072	6.7884393
10523	7.226601	7.1070504	7.154024	6.9286	7.292741	7.3378906	6.854409	7.238622
10524	6.509418	6.387273	6.4132953	6.3024583	6.5863094	6.5015283	6.5516777	6.691184
10525	8.049773	8.085734	7.897389	8.260441	8.654484	8.290501	7.671163	8.236246
10527	6.823132	6.786393	6.7722397	6.7932696	6.4856057	6.5634866	6.5880284	6.831678
10528	7.309762	6.8219104	7.0132217	6.700489	7.370434	6.9944434	7.4646897	7.5689883
10529	5.6092663	5.945507	5.9465847	5.7859416	5.8388186	5.8827043	6.0272717	6.107907
10535	6.620044	6.133462	6.2622113	6.264367	6.4771533	6.530156	5.9811606	6.227591
10537	8.750165	9.998547	10.893995	9.739636	8.8286	8.661563	9.135975	9.203203
1054	9.124692	9.6606045	9.008615	9.256502	9.202747	9.475601	9.78495	9.466255
10540	9.845889	9.769818	9.947135	9.921035	10.107758	9.838454	9.851788	10.02225
10541	11.7558775	11.722783	11.905874	11.7014675	11.60424	11.384426	11.844578	11.661828
10544	6.2394476	6.505617	6.238433	6.4440193	6.1918707	6.2370005	6.4898415	6.515514
10549	12.370089	11.940116	12.267758	12.092521	12.158828	12.49933	11.974822	12.1635685
10550	9.916936	10.029819	10.269186	10.168714	9.85582	10.455942	9.989461	9.909194
10552	10.0551405	9.786852	10.048162	9.914152	9.995689	10.09004	9.973078	9.956615
10553	9.694792	9.389149	9.659433	9.815662	9.745111	9.9298	9.636733	9.60502
10554	8.051629	7.9420323	7.467538	7.839756	8.070285	7.7690854	7.6458125	7.7262645
10556	5.851197	5.8917694	5.9085526	5.878789	5.9577136	5.8785405	5.8884935	6.0022125
10564	6.872638	6.6920877	6.7468157	6.9595504	6.5176506	6.6730494	6.6648426	6.926926
10565	6.1114225	6.17765	6.1439734	6.1530952	6.0909476	6.4987903	6.2842994	6.414727
10566	6.7995334	6.4476876	6.291628	6.502302	6.476752	6.4504924	6.525231	6.450772
10569	7.65637	7.214841	7.271393	7.636315	7.7377033	7.6860623	7.478399	7.392755
10572	9.752508	9.956615	9.4879265	9.416322	9.563622	9.444668	9.862776	9.745681
10573	7.601536	7.155519	7.0992084	7.157007	7.5997005	7.1580396	6.781471	7.0122232
10574	8.888455	8.2276125	8.86009	9.215087	8.6698	9.092138	8.640222	8.817631
10575	6.938133	7.0008984	6.6834764	6.690606	6.912323	6.9400034	6.57474	6.899203
10576	9.841826	9.837788	9.859671	9.941873	10.132647	10.048952	10.067121	10.139612
10577	13.055703	13.320496	13.4289875	13.24081	13.255929	13.059167	13.474477	13.255929
1058	5.8977585	5.9369316	6.1690054	5.9734836	6.061824	6.008472	6.013838	6.0449424
10580	6.3962	6.9059353	6.565918	6.3190393	6.564944	6.361518	6.5135083	6.640538
10584	7.586795	7.713997	7.660125	7.700224	7.792442	7.8464046	7.831291	7.432729
10585	8.063667	7.8562016	7.8515058	7.897109	7.9306173	7.9122343	7.6755233	7.6637797
10587	9.14243	9.107606	8.975056	9.154875	9.404051	9.055616	8.9359455	9.637923
10589	9.637923	9.283101	9.635678	9.571621	9.37253	9.49387	9.408076	9.441907
1059	10.253112	10.406442	10.205753	10.369736	10.386031	10.19863	10.38778	10.353489
10590	6.6648426	6.266152	6.7068105	6.852041	6.951507	6.7833447	6.4674096	6.217555
10597	8.249176	7.9505424	7.875104	7.7916102	7.662287	7.802494	8.103937	7.669436
10599	9.776107	9.299393	9.456331	9.590732	9.225297	9.817502	9.384547	9.414311
10600	5.692588	6.0041723	5.7486563	5.7298813	5.8669567	5.8515882	6.0254145	5.708338
10602	6.1473107	6.1266575	6.294689	6.2930355	6.1667624	6.2417374	6.1854815	6.3066473
10607	6.684452	6.9738584	6.3498206	6.5357976	7.3711405	7.135882	6.867089	7.054555
10608	9.673591	9.628236	10.232591	10.219907	9.530769	9.86474	9.697326	9.927099
10609	6.451056	6.3608427	6.5651865	6.723854	6.744768	6.488439	6.3735585	6.5268464
10611	7.622634	7.4242463	7.0915637	7.3390636	7.3346534	7.4582295	7.356323	7.666771
10612	6.5440364	6.6177597	6.527583	6.4214997	6.684063	6.42611	6.391656	6.601201
10613	7.5408573	7.4105005	7.358195	7.6868663	7.750079	7.4703045	7.737384	7.572636
10615	6.191141	6.3411984	6.1401234	6.230094	6.2343225	6.371105	6.2042775	6.3641195
10616	7.4434214	7.8604136	7.768786	7.518762	7.5457697	7.5008125	7.616835	7.3814263
10617	9.160575	9.183315	9.339277	9.201353	9.24801	9.389602	9.292116	9.137413
1062	6.3937855	5.996638	6.1374946	6.3343773	6.267238	6.4056964	6.2941446	6.1211505
10622	6.0312696	5.7724295	5.8661695	5.884187	5.993674	6.1429996	6.024505	5.8070645
10623	9.192639	9.346827	8.93423	9.18001	9.160575	8.959117	9.302812	9.294253
10627	11.558946	12.205245	12.330396	11.496822	11.709431	12.135695	11.732247	11.7946415
10628	10.058874	9.813122	10.6348715	10.911464	10.107028	10.416034	10.20489	10.927262
10629	8.823833	9.082955	8.875309	8.949481	9.008248	8.813078	8.7699	8.678224
1063	5.859604	5.864927	6.073243	5.9169126	6.093977	6.0855436	5.9999657	6.0391326
10631	5.784642	5.8819203	6.0307727	5.931282	6.0763865	5.9617906	6.113057	5.8836656
10632	8.379913	8.413974	7.968826	7.8840313	8.267763	8.505637	8.125558	8.141945
10634	6.216623	6.104961	5.8010597	6.159357	6.203191	6.3465753	6.040023	5.906565
10635	6.2252812	6.079002	6.3753223	6.139041	6.261009	6.4407845	6.1853013	6.427538
10641	9.72482	9.703122	9.661129	9.566526	9.793481	9.700758	9.689886	9.48525
10642	6.2028227	5.939943	6.0610824	6.112124	5.8297067	5.8969746	5.8485622	6.0516586
10643	6.437529	6.0323257	6.1633916	6.1939387	5.935591	6.238739	6.0782685	6.188054
10644	6.933201	7.788255	7.5119505	7.409562	7.143942	7.043621	7.1364956	7.145212
10651	7.9636607	7.7067385	7.7477236	7.7428093	7.859526	8.280956	7.78984	8.192406
10653	8.1455555	8.696771	9.644813	9.024766	8.383273	7.8849263	8.421899	8.105434
10655	6.224073	6.118613	6.1192937	6.0508337	6.1955485	5.905298	6.018649	6.2358046
10656	6.255065	6.1515017	6.0644917	6.188054	6.023368	6.3226676	6.1797843	6.3541727
10657	10.326548	10.585794	10.65088	10.368795	10.380685	10.327576	10.314338	10.445703
10659	6.2936187	6.634418	6.470655	6.450962	6.498469	6.1440015	6.5956125	6.4691935
1066	10.555064	9.630564	10.890393	10.913742	10.133346	10.30091	10.762786	11.063725
10663	6.6035357	6.0783043	7.362972	6.8724756	6.417358	6.531429	6.8228188	6.5444
10664	7.9463563	7.941149	7.887244	7.9116135	8.025082	8.131796	7.9273095	8.004069
10666	6.118104	5.9758263	6.162113	5.940122	6.111811	5.973562	6.125943	5.7957125
10668	7.822769	7.9276032	8.0696745	7.9921265	7.8113675	8.089099	8.051907	7.8609715
10671	6.125917	6.077793	5.8290014	6.0173616	5.9100227	5.93126	6.112321	5.9978743
10672	7.053489	7.1066885	6.8858314	6.701853	7.254117	7.2009444	7.1113567	7.321933
10677	6.765398	6.6321864	6.608336	6.7643437	6.6993637	6.625573	6.579806	6.505281
1068	6.0578847	6.2104034	6.0392475	5.9072056	6.157464	6.1889057	6.1703963	6.16747
10681	6.484716	6.386866	6.4872026	6.2496305	6.635274	6.338228	6.4744124	6.4396267
10686	5.9222236	5.8221097	5.9622517	5.879526	5.8826647	5.9873815	5.959019	5.772366
10687	6.8264008	7.001336	7.0821548	6.7107882	6.752181	6.787494	7.3333254	6.7085123
1069	10.5345745	10.1302805	10.330952	10.62161	10.135614	10.276346	10.348341	10.323584
10691	6.8376403	7.071574	6.688754	6.9135027	7.17458	6.897152	6.883573	7.097971
10693	7.7413764	6.8731995	7.1208596	7.314928	7.447937	7.332374	7.407169	7.419723
10695	8.404245	8.492283	8.329626	8.351882	7.968528	7.7738633	8.175563	7.82114
107	8.459587	8.120781	8.251568	8.020861	7.447433	8.034005	8.610894	8.0677595
1070	5.8142505	5.918748	6.0817947	5.907267	5.9089656	5.903699	5.852299	5.888279
1071	11.437318	11.443959	11.362037	10.72353	11.699488	11.188342	11.876522	11.717222
10712	8.281321	8.142984	8.356077	8.337952	8.289425	8.171393	8.338304	7.725431
10713	8.100959	8.270727	8.187646	8.514193	8.558206	8.4891405	8.441785	8.386938
10714	6.2642193	6.471113	6.5253553	6.896975	6.7828684	6.617627	6.8363934	6.508487
10717	8.103321	8.494478	8.387712	8.208226	8.170453	8.272462	8.091996	8.2546215
1072	11.125625	11.183831	10.842823	10.916304	11.252486	11.063725	10.933584	11.054492
10726	10.858115	11.518684	10.965171	11.765743	11.609842	11.174006	11.524358	11.242493
10728	8.702727	8.225243	8.552746	8.513515	8.657885	9.270546	8.537952	8.78564
10732	7.2552695	7.40133	7.291626	7.5580783	7.6786776	7.4864025	7.1381984	7.2462792
10733	6.0705514	6.0302367	6.403939	6.3257527	6.113107	6.207634	6.074613	6.1967807
10734	7.6236324	6.619092	7.233392	7.623382	6.9897995	7.547109	7.4353747	8.319269
10736	5.995826	6.2358046	6.0328236	5.781708	6.0749373	5.843114	5.8794227	5.7682853
10741	6.551924	6.3739495	6.4865036	6.4846034	6.180157	6.4814253	6.391247	6.3528433
10743	6.3215346	6.5665092	6.675896	6.628639	6.364675	6.5183372	6.5147023	6.9755216
10744	7.7790155	7.2911863	7.228148	7.3897796	7.2980247	7.432021	7.514283	7.13204
10747	10.336606	9.941873	10.563805	10.079964	10.076432	10.62867	9.809325	10.05435
10749	7.0857363	6.5061903	6.9442315	6.684063	7.076445	7.1917024	6.767669	6.64111
1075	9.412851	9.096079	9.140709	9.355003	9.068234	9.006005	9.534866	9.152074
10752	6.1055856	6.304089	6.072298	6.125865	5.909054	5.9873133	6.0732636	6.0476875
10755	8.8031645	8.6863785	9.000208	9.038804	9.389149	8.98467	8.98644	9.030325
10762	6.0027857	5.9188247	6.1607323	6.082972	6.099883	5.895246	5.997352	5.9892845
10763	6.040605	7.0753417	6.4628716	6.5250134	6.32775	6.282845	6.633464	6.628488
10765	7.882617	7.885504	7.9472437	8.259014	8.081006	8.01217	8.210422	8.331336
10766	6.770521	6.8455267	6.841085	6.7104793	6.817525	6.688177	6.858506	6.617379
10768	10.690923	10.947128	10.781565	10.905041	11.002419	10.671249	10.902657	10.906351
10772	6.399919	6.6279097	6.396731	6.3962803	6.201927	6.5494785	6.6453304	6.648618
10775	7.552019	7.007555	6.751453	7.2971683	7.22485	7.397005	7.413155	7.20485
10776	7.7834287	7.685245	7.446164	7.4985604	7.9840903	8.213091	7.978525	7.7557516
10777	5.9030194	5.8623853	6.1257358	6.1134987	6.3159876	6.0007706	5.957264	5.9687157
10780	6.8933473	6.6996365	6.9526973	7.043234	7.0865664	6.7484956	6.5402346	6.7858763
10782	6.361823	6.052372	6.4100995	6.428095	6.253906	6.2390027	6.4386625	6.3879576
10783	9.048891	8.920312	8.694453	8.861834	9.5374975	9.128942	9.157262	9.669755
10785	7.795628	8.1630945	7.785088	8.000812	8.08941	7.83414	8.321275	8.079953
10788	10.126445	10.248046	9.894121	9.994346	9.866802	10.240195	9.7631855	9.879855
10791	10.684306	10.386968	10.949353	10.793145	11.129659	10.438516	10.839461	10.82538
10794	6.4418507	6.4658895	6.239185	6.186491	6.326494	6.1287413	6.4760456	6.2844067
10797	6.813948	6.7985206	6.5406003	6.7012124	6.6806955	6.542706	6.824282	6.3782554
1080	5.8845944	6.040605	6.5235085	6.590336	6.032949	6.303668	6.1261954	6.092806
10801	11.715508	12.053721	12.026756	11.931831	11.935712	11.475912	12.011481	12.438751
10802	6.8318553	6.898113	6.6869416	6.887262	6.870071	7.3725348	6.9623566	7.4646897
10806	6.8043017	6.632076	6.573095	6.872283	6.519906	6.646726	6.532189	6.5223737
10808	8.501758	9.150608	8.233677	9.0340805	8.803543	9.038374	8.811841	8.626622
10809	11.728552	11.487642	11.753956	11.895253	12.14318	12.049446	11.705212	11.595194
1081	5.923767	6.0835953	6.3810062	5.869215	5.82828	6.3528433	5.6769743	5.78261
10811	7.6828356	7.388449	7.282019	7.0466433	7.4431734	7.205454	7.189554	7.358195
10814	5.809279	5.963386	5.8471255	5.7835655	5.7062016	5.8645205	5.714203	5.82319
10815	6.3793097	6.3662734	6.604698	6.6665764	6.688177	6.8170047	6.6742964	6.757794
10817	6.8824778	6.802998	7.0727725	7.226601	6.944381	7.0557833	7.1210546	7.0623856
10818	6.2169886	6.0093465	5.982858	6.3011384	5.986447	5.879598	5.9343905	5.9803658
1082	6.1970854	6.393352	6.340641	6.377262	6.2157526	6.2744346	6.36771	6.0760694
10826	7.2373414	6.944948	6.9282513	7.017626	6.796239	7.1795444	6.7136536	7.2124147
10827	6.512968	6.786824	6.7929544	7.079825	7.1025615	6.8238025	6.769578	6.8547707
10844	8.410502	8.499556	8.4167595	8.214385	8.390347	8.196224	8.284316	8.597028
10845	9.442976	9.289139	9.064609	9.326035	9.255974	9.414311	9.15685	9.802621
10847	5.9101577	6.24729	5.999432	6.0716996	6.183459	6.1954365	6.1315975	6.301013
10848	6.3746586	6.303849	6.3870254	6.1975985	6.5905886	6.521123	6.5850563	6.412775
10849	6.020709	6.1164765	5.755296	6.2051973	6.1965303	5.9102697	6.0191603	6.162356
10866	8.79118	9.315923	9.695374	9.436786	9.639018	9.313356	8.529146	9.393261
10867	11.670003	12.161106	12.031248	12.059863	12.180192	12.003355	12.085304	11.895253
10870	9.966072	10.424809	10.657191	10.162028	10.312453	9.601529	10.57451	9.623513
10873	5.788196	6.0310693	5.9362483	6.0131173	5.9397855	5.992947	5.9263916	5.9038444
10875	10.086473	10.231879	10.193339	10.17555	10.197182	9.844467	10.259544	9.737646
1088	5.9149446	5.789629	5.746145	6.061609	5.8889885	5.9232717	5.776696	6.091285
10888	6.028848	6.7803097	6.6497474	6.688177	6.169185	6.2111006	6.424554	6.2656875
10891	10.918904	11.119073	10.576341	10.347672	11.072583	10.418688	11.162977	10.705843
10892	7.7727876	7.3925066	7.4343987	7.6052146	7.4634066	7.3507514	7.716943	7.780905
10894	7.8022237	7.737384	7.4570136	7.377083	7.456778	7.9782248	7.855366	8.295633
10897	11.002419	10.509105	10.460946	10.791941	10.846441	10.72023	10.282988	10.509105
10898	9.7024765	9.641376	9.759604	9.750558	9.668582	9.861669	9.829818	9.603933
10899	12.714257	12.470921	12.246817	12.7213745	12.697895	12.593081	12.562243	12.217384
109	8.202007	8.649719	8.763237	8.6863785	7.9346933	8.222036	8.81144	8.657117
10901	9.893392	9.6241665	9.07021	9.128438	9.749314	9.741527	9.360642	9.062283
10902	5.987121	5.715487	5.7987504	5.816	5.83574	5.8052406	5.8255734	5.594884
10903	6.775321	8.359029	7.231762	7.6317844	6.891177	7.235336	8.414683	8.06333
10906	7.200539	7.4027905	7.380167	7.329541	7.814136	7.663551	7.316558	7.4102364
10907	6.5503473	6.417199	6.4710236	6.185793	6.598391	6.600548	6.588552	6.294689
10911	6.002334	5.873787	6.381095	6.0491524	6.302282	5.891124	6.5080447	5.8789883
10912	11.869857	11.374939	10.901458	11.297378	11.15542	11.126933	11.505685	11.748002
10915	7.238858	7.4937553	7.4011145	7.2667584	7.3789744	7.185769	7.502821	7.43005
10919	6.4139113	5.9660873	6.1089	6.295434	6.074878	6.2340527	6.2229185	6.1679883
10921	9.289139	9.685831	9.435218	9.104896	9.527569	9.286631	9.561169	9.927825
10922	6.824468	7.023123	6.989628	7.1638746	7.3457465	7.2130733	7.128934	7.2685986
10923	8.217041	8.092936	8.059767	8.146539	8.309429	8.260068	7.853691	8.17336
10924	6.8653235	6.65688	6.452931	6.436003	6.6392775	6.7279153	6.847524	6.7541423
10927	7.2828736	7.235336	7.334236	7.0553613	7.226823	7.4254966	6.898833	6.9420104
10929	9.016617	9.065512	9.166408	9.019324	8.75209	9.227557	9.110814	8.991695
10930	5.848362	5.9765444	6.0249476	5.77475	5.9512486	5.9589047	5.9611883	6.0490365
10933	10.567646	10.269906	10.158389	10.373185	10.43009	10.4634075	10.304052	10.129511
10938	9.680888	9.992269	10.067121	9.890087	9.764521	9.640859	9.633972	9.495366
10940	6.1505814	5.922598	6.429489	6.184869	6.2720594	6.2674484	6.33708	6.409004
10943	6.6395717	7.00225	6.9799657	7.0648546	6.7165456	6.966346	7.0086737	6.8620872
10944	6.042293	6.1020637	6.0070596	6.2041397	6.180597	6.3366504	6.052259	6.510536
10945	9.925147	9.636733	9.879855	9.613503	9.853746	9.668582	9.77041	9.60688
10946	9.334625	9.810018	9.792218	9.43402	9.733723	9.515355	9.470698	9.563622
10947	7.0359817	7.352649	7.3551755	7.596423	7.0383306	6.869029	7.3787556	6.9764676
10949	9.91121	9.6967	10.111589	9.953273	9.672977	9.931925	9.745111	9.961902
10950	6.532292	6.4327016	5.964983	6.268192	6.2599535	6.233158	6.195687	6.304915
10951	6.246271	6.3469234	6.6843243	6.4212976	6.2517786	6.013797	6.3230414	6.100054
10952	11.959549	11.999193	11.912872	11.863827	12.075692	12.227046	11.880751	12.08279
10953	8.874459	8.7624445	8.816843	8.964829	8.766252	8.553082	9.027499	8.850049
10955	6.141392	6.184668	6.393016	6.154932	6.276839	6.142606	6.230782	6.5523024
10957	7.649199	7.2204795	6.4880314	6.4876513	6.619368	6.726819	6.8686686	7.349059
10961	5.9524775	5.723724	5.569796	5.850683	5.8526125	5.8981485	5.763359	5.79511
10962	7.1379843	7.3075147	7.4291654	7.135053	6.8821073	7.665171	7.65876	7.1402483
10963	8.687925	9.049808	8.861834	8.661142	9.209853	8.921167	8.548867	8.415072
10965	6.38957	6.044496	5.96555	6.000527	6.0326595	6.46887	5.917831	6.0570793
10970	9.5374975	9.468012	9.672977	9.80602	10.1424885	9.533212	9.548878	9.416322
10971	11.663701	11.484554	11.761816	11.695755	11.520447	11.686184	11.593374	11.57297
10973	7.4779263	7.4206567	7.79275	8.010648	8.03697	8.31676	7.713724	8.045695
10974	10.232591	11.296018	11.338077	11.567938	9.464668	10.810808	11.629756	11.24831
10975	6.462268	6.5026326	6.578422	6.3866153	6.6331863	6.648073	6.447514	6.5311904
10979	11.195407	11.141687	11.348997	11.276772	11.522476	11.609842	11.342964	10.86965
10980	8.945737	8.941052	8.779146	8.68964	8.782304	8.273527	8.801031	8.628466
10982	9.813122	9.79676	9.521492	9.682824	9.748707	9.37253	9.546688	9.76923
10983	12.191101	12.385949	12.479614	12.488091	12.007329	12.193345	12.202939	12.244323
10989	8.989946	8.960917	8.877073	9.085061	9.004174	9.191114	8.73313	8.891066
10991	9.603933	9.692341	9.153969	9.111727	9.743969	9.199904	9.542421	9.803905
10992	9.548878	9.553959	9.587394	9.4837885	9.910542	9.4512415	9.494859	9.561825
10994	10.124857	9.883163	9.806745	10.264104	10.21829	9.884358	9.944964	9.47826
10998	12.180192	11.661828	11.732247	12.123636	12.237222	11.771674	11.7697935	11.348997
11001	12.062247	11.140162	11.154051	12.0802	11.540228	12.189022	11.278643	11.331895
11004	6.0292044	5.990746	6.141957	6.0751395	6.183049	5.861874	6.0203104	6.2617455
11007	5.720244	6.055291	5.8739777	5.9228377	5.797921	6.190885	5.8150296	5.921377
11010	7.9475393	8.029993	8.196922	7.7218037	7.844593	7.7257195	8.027762	7.5977845
11011	7.5539865	7.3348927	7.4058084	7.4390593	7.7126455	7.432271	7.4952216	7.603894
11012	6.270154	6.493479	6.2239485	6.511609	5.9454165	6.342725	6.696924	6.1184754
11014	9.801361	9.468495	10.019433	10.015907	9.997863	9.9190445	9.448994	10.316027
11015	6.022133	5.9357505	5.99926	5.9477916	6.0402126	5.995919	5.840662	5.969501
11018	8.842236	8.652509	8.520427	8.55349	8.784783	8.657885	8.579896	8.410862
11019	7.954435	7.38818	7.458947	8.0558	7.514558	7.7600527	7.444391	7.778731
11020	7.7744675	7.5155215	7.683686	7.361694	7.681753	7.5001326	7.4508524	7.5637355
11021	7.6611648	7.7126455	7.8290377	7.6389666	7.88964	7.729572	8.079655	7.7690854
11022	6.1526833	6.0592747	6.0565615	6.1909566	6.0415993	6.3119082	6.033724	6.0444155
11023	5.7179513	5.4318147	5.741776	5.8702664	5.8125343	5.693974	5.960733	5.9307175
1103	6.699214	6.2644143	6.495388	6.5857115	6.6336055	6.6640043	6.702443	6.6625705
11033	8.425263	8.75966	9.520448	9.1742525	8.818848	8.760067	8.8947525	9.18001
1104	6.281315	6.4451814	6.284806	6.494733	6.1612487	6.4111686	6.2956653	6.466599
11040	8.71243	8.796481	9.017549	8.591365	7.9531984	7.6494436	8.615672	8.240678
11041	7.710628	7.510171	7.6579747	7.8919578	7.82304	7.644528	7.5478644	7.3082356
11043	7.704868	8.169202	8.179678	8.125931	8.023514	7.912791	8.084409	7.957155
11044	8.612001	8.52298	8.1060915	8.299554	8.338663	8.357422	8.388842	8.303445
11047	9.356498	9.2797575	9.336163	9.072612	9.404527	9.579106	9.658787	9.823803
1105	8.613424	8.929038	8.548507	8.4980545	8.61927	8.556756	8.85695	8.4769335
11052	6.0374494	6.5311904	6.205604	6.221517	6.2055364	6.425855	6.379626	6.476344
11054	8.203573	8.534181	8.522316	8.498402	8.623227	8.322727	8.408677	8.554235
11059	5.9541745	5.882036	5.8775396	5.7850184	5.7117386	6.1748095	5.6523647	5.940855
11062	7.542276	7.1606665	7.447662	7.2970023	7.251774	7.3987575	7.056292	7.367232
11064	6.759622	6.8386874	6.954306	6.883385	6.6408067	6.680126	6.727306	6.8648105
11067	12.106657	10.225545	9.741527	10.525034	9.887645	9.727184	10.370646	10.997051
11068	8.24294	8.165977	8.169202	8.04482	8.67909	8.429582	8.105434	8.158523
11069	7.973666	7.6355553	7.3965526	8.287861	7.6860623	7.572636	7.705679	7.737384
1107	6.0211253	5.6943383	5.8876934	5.7411127	5.690893	5.9403443	5.8725734	5.906105
11070	8.776519	8.809791	8.730044	8.838542	8.893882	8.936384	8.838085	8.711584
11072	8.776919	8.479734	8.168219	8.186291	7.905651	8.180872	8.438582	8.862215
11074	6.1352825	6.212103	6.3537974	6.3851714	6.2801676	6.5136194	6.0942163	6.457637
11075	5.94651	5.835784	6.06704	6.4331512	5.952516	6.1223516	5.9630623	6.011073
11077	6.1917357	6.457463	6.165692	6.3247437	6.0097356	6.0808115	6.201155	6.261802
11078	8.493416	8.841479	9.184738	8.61454	8.775299	8.557475	8.9017935	8.753296
